date,tweet,hashtags
2020-07-30,COVID-19 safety protocols in place for 300 people arriving on Island: commissioner. https://t.co/OQVQ6sBmVp,[]
2020-07-29,The deal has potentially profound ramifications for an industry reeling from the coronavirus pandemic. https://t.co/qB9qNnrn3Y,[]
2020-07-29,"The Federal Reserve says COVID-19 continues to be a drag on the U.S. economy, which is why the bank plans to keep interest rates near zero for the foreseeable future. https://t.co/1BqusghYiw",[]
2020-07-29,"Due to the coronavirus, this year's hajj in Mecca has been limited to about 1,000 pilgrims from within Saudi Arabia. https://t.co/4GTUEded6M",[]
2020-07-29,The federal government has suspended water quality monitoring since the start of COVID-19 pandemic. https://t.co/Nsj7a8E8hx @averyzingel,[]
2020-07-29,Scientific studies have shown hydroxychloroquine can do more harm than good when used to treat symptoms of COVID-19. https://t.co/C8OXVol3c2,[]
2020-07-29,"Hong Kong reported 118 new coronavirus cases on Wednesday, including 113 that were locally transmitted, as strict new measures took effect, including a restriction limiting gatherings to two people and a ban on restaurant dining. https://t.co/LgRTz5jT1r",[]
2020-07-28,"As countries throughout the world begin to report COVID-19 spikes, recently opened borders are once again being closed. https://t.co/ZS5iVYOij4",[]
2020-07-28,COVID-19: Canada's public health officer gives update https://t.co/AGPSddRpUG,[]
2020-07-28,"Nearly five months after the coronavirus brought play to a halt, the NHL is ready to stage its return in Edmonton and Toronto. https://t.co/3McdEZJOXk",[]
2020-07-28,"Most studies examining kids and COVID-19 are trying to answer two questions:
• What is the likelihood of children getting the infection?
• What is the likelihood of them spreading it?
But being out of school also comes at a cost, doctors say. https://t.co/sNjExfn9EH @bweikle",[]
2020-07-28,Experts warn that the COVID-19 pandemic and the upcoming U.S. election campaign are likely to drive a wave of online hate postings — hate that could spill over to the offline world. https://t.co/pJy0r8jMwY @LizT1,[]
2020-07-28,The Island nation of Barbados has launched a one-year working visa that gives foreigners the right to live and work there while they ride out the COVID-19 pandemic. https://t.co/zVNca5OlJZ @p_evans,[]
2020-07-28,Those who fail to wear a mask could be fined $150. https://t.co/8KejNSbQNr,[]
2020-07-28,A new poll shows 61 per cent are concerned their farms will not survive the pandemic. https://t.co/u1jDoA24t0,[]
2020-07-27,Mary Jane Clinkard — who swims to maintain muscle strength — shares her fears for COVID-19 pool closures. https://t.co/7LPwadlVw6,[]
2020-07-27,U.S. House Speaker Nancy Pelosi implored Republicans and the White House to come quickly to the negotiating table with Democrats over the next coronavirus relief package. https://t.co/lr4C8aPNAr,[]
2020-07-27,"Indonesia has announced that its confirmed coronavirus cases have surpassed 100,000, the highest number in Southeast Asia. https://t.co/oX2KQvSk9p",[]
2020-07-27,"U.S. President Donald Trump's national security adviser, Robert O'Brien, has tested positive for the novel coronavirus.
""There is no risk of exposure to the president or the vice-president,"" the White House said in a statement. https://t.co/SAbJmKzTvd",[]
2020-07-27,"Cailey Mercredi didn't expect to see her grandparents again in person this year because of COVID-19, but a recent change of rules made for a lovely family surprise. https://t.co/p11cEIt5lV @_kate_kyle",[]
2020-07-27,"Danielle Larocque has terminal uterine cancer. 
Her one wish is to reunite with her American fiancé, Charles Emch, before it’s too late. 
But the couple remains apart because of Canada's COVID-19 travel restrictions. https://t.co/An9FoEtTcO @sophiaharrisCBC",[]
2020-07-27,Some anti-masking groups are joining forces with anti-vaccination proponents and adopting their techniques to spread misinformation and amplify their message. https://t.co/LiB4zEIfPm @nicireland_news,[]
2020-07-27,"Six months after Canada's first presumptive case, multiple clinicians who spoke to CBC News say their understanding of COVID-19 has evolved. https://t.co/JHOunmG04M",[]
2020-07-26,"Specialized day camps for children and adults with disabilities have been able to reopen with precautions during the pandemic, giving families their first break in months from providing 24/7 care. https://t.co/oefMPQNsX3",[]
2020-07-26,"Players and staff will check in to four hotels in Edmonton and two in Toronto, where they will be separated from the general public and undergo daily COVID-19 testing. https://t.co/CGXohDz9HH",[]
2020-07-26,"Kids are susceptible to their parents' pandemic-related anxiety, according to a social development professor. https://t.co/huXzWKeqCK",[]
2020-07-26,Chief public health officers are urging young people to stop fuelling the spread of coronavirus. https://t.co/FIenAtyevq,[]
2020-07-25,The announcement comes as Windsor-Essex's medical officer of health said the region now has the highest rate of coronavirus cases in the province. https://t.co/vs8UeBApIu,[]
2020-07-25,"Many parts of Texas, including the area where Hanna is expected to come ashore, have been dealing with a spike in coronavirus cases in recent weeks, but local officials said they were prepared for whatever the storm may bring. https://t.co/0HzbhyBEng",[]
2020-07-25,"B.C. health officials announced Friday a new community outbreak in Haida Gwaii, with 13 confirmed cases of COVID-19. Of that number, one person has recovered. https://t.co/kBGNzJZ9kw",[]
2020-07-25,Crystallized proteins from the coronavirus that causes the illness are being examined using the Canadian Light Source synchrotron. https://t.co/0WOPWByhbF,[]
2020-07-25,Singer's tour was originally planned to begin in May but was postponed due to pandemic. https://t.co/HCnvAatUTX,[]
2020-07-24,"Masks, cleaning, retrofitting will be costly but necessary, says board chair. https://t.co/9bRHqT2dGe",[]
2020-07-24,Ontario reported an additional 195 cases of COVID-19 on Friday as more parts of the province move into Stage 3 of the government's reopening plan.  https://t.co/ZLv8Z8pHc4,[]
2020-07-24,White House coronavirus response co-ordinator Dr. Deborah Birx says recent surges of cases in the southern U.S. could make their way north and to other areas. https://t.co/A1R3js14Rw,[]
2020-07-24,COVID-19 update: Federal ministers and public health officials address Canadians https://t.co/A1R3jrJtsW https://t.co/elH4FOxDCb,[]
2020-07-24,"Folklore, Taylor Swift's eighth studio album, dropped at midnight.
@CBCKidsNews takes a look at other artists producing music — and videos — during the COVID-19 lockdown. https://t.co/4y1MOuKIrJ",[]
2020-07-24,"The 2020 Formula 1 Canadian Grand Prix has been officially cancelled. 
Race organizers cited the health and safety of fans and employees in the ongoing COVID-19 pandemic as the reason. https://t.co/acpEYxPxnO",[]
2020-07-24,"Restrictions to everyday routines have curbed transmission of COVID-19, but public health officials warn people still need to protect themselves to keep case numbers low. https://t.co/ZwexRA6SGq",[]
2020-07-24,Swift says music and recordings for her eighth studio album were done with pandemic precautions. https://t.co/U59xaA1Cz0,[]
2020-07-23,Canadian Digital Service seeking users to help test out COVID Alert app. https://t.co/7SxgH4SGkq,[]
2020-07-23,A hospital in Lyon is testing patients with a new breathalyzer-style machine that allows them to breathe into a tube and get their coronavirus test results in a matter of seconds. https://t.co/9Gj6Tyee5A,[]
2020-07-23,"The global pandemic and U.S. protests are forcing a pullback by advertisers on Twitter, but it's also led to an unprecedented surge of users.  https://t.co/NWPoICj0bx",[]
2020-07-23,"A family doctor in Burnaby, B.C., is asking for a court injunction requiring the province to bring in a mandatory mask policy for indoor spaces. https://t.co/a09d1o1qj7 @bethanylindsay",[]
2020-07-23,"U.S. jobless claims rose by 100,000 last week to 1.4 million in the first increase since the coronavirus pandemic struck in March.  https://t.co/to2M4QY7Ai",[]
2020-07-23,"U.S. deaths from the novel coronavirus rose by more than 1,100 for a second day in a row on Wednesday.
The U.S. has not seen back-to-back days with over 1,100 lives lost since late May. https://t.co/LFrv7njIWA",[]
2020-07-23,ICU nurse Hinda Hassan says she was recently turned away from a massage therapy and chiropractic appointment because of her contact with COVID-19 patients. https://t.co/UJmXjtcSNI @PaulaDuhatschek,[]
2020-07-23,Alberta's COVID-19 response is fragmenting as a second wave looms. https://t.co/tMeTTQONij @CBCFletch,[]
2020-07-23,"Strict testing, social distancing and mask requirements is also being implemented. https://t.co/xmOM6Zgtbh",[]
2020-07-23,"With more areas of the country making masks mandatory, we're hearing from some Canadians who want to know what qualifies as a mask and if other face coverings will do. https://t.co/3hm0MTUhj9",[]
2020-07-22,This year's TIFF is billed as a mix of in-person and online events to reduce crowding during the COVID-19 pandemic. https://t.co/jRTnR0pEpb,[]
2020-07-21,"""I just wish her well, frankly,"" U.S. President Donald Trump said when asked about Maxwell during his coronavirus news briefing. https://t.co/2W8eOLoaPJ",[]
2020-07-21,"The COVID-19 pandemic in the United States will probably ""get worse before it gets better,"" said U.S. President Donald Trump. https://t.co/3T9JjNF959",[]
2020-07-21,"EU leaders strike a deal, Trump expected to give rare coronavirus briefing. https://t.co/4vHg0X4ZRO",[]
2020-07-21,"In today's Morning Brief: 
• Paying volunteers less than min. wage was federal government's idea, says WE Charity
• Baseball's return means no spitting, no fans and no games in Canada
• B.C. saw a surge in new coronavirus infections
https://t.co/R7iiaMzudd",[]
2020-07-21,Stay informed with the latest COVID-19 data. https://t.co/LK9vJR0Vap,[]
2020-07-21,"From veterans to activists, teachers to artists, their lives were cut short by the global pandemic. These are just some of the stories of those who have died.
https://t.co/b3U7U7jHhL",[]
2020-07-21,"Because the game's rules have been modified during the pandemic, the award itself was impacted. https://t.co/ohRou5Nf9J",[]
2020-07-20,"The pandemic has had a deep financial effect on households, many of which have paused discretionary spending on things like charity while the economic uncertainty persists. https://t.co/B9RmLvG7Xr",[]
2020-07-20,Audio and video conferences have replaced most in-person court and tribunal appearances during the pandemic. https://t.co/nvgf5oGYQn,[]
2020-07-20,Data shows young people are contracting the coronavirus at higher rates than earlier on during the pandemic. https://t.co/Nq9EfidzyR,[]
2020-07-20,Scientists at Oxford University say their experimental coronavirus vaccine has been shown in an early trial to prompt a protective immune response in hundreds of people who received doses. https://t.co/717RShn743,[]
2020-07-20,"Clients have been waiting months for service animals as COVID-19 has made it difficult to do their normal work, charity says. https://t.co/ByyxSLiORN",[]
2020-07-20,#Analysis: The Alberta government is embroiled in a battle with its doctors in the midst of a pandemic. https://t.co/8EZu6IZ7dC,['analysis']
2020-07-20,"The consumer and health news you need from the week. https://t.co/vx74IVyant
• COVID-19 is putting a dent in many short-term rental markets.
• Donations to health charities are way down.
• Airports are cutting staff.",[]
2020-07-19,The palace said guidelines to stop the spread of COVID-19 were followed at the ceremony. https://t.co/aIgst5kN70,[]
2020-07-19,Russia rejects coronavirus vaccine hacking allegations and mask-wearing is now mandatory in Quebec. https://t.co/luroGeTaPV,[]
2020-07-19,Ottawa is making moves to shift from pandemic panic buying to longer-term planning. https://t.co/PoGrpBqxf3,[]
2020-07-18,Some Canadians wonder if there's any truth behind some claims that a mask might reduce one's oxygen levels. https://t.co/XhtBIaSX07,[]
2020-07-18,"In the U.S., teams of military medics were deployed in Texas and California to help hospitals deluged by coronavirus patients. https://t.co/4LrRIAyYwL",[]
2020-07-18,Some countries managed to reopen schools without seeing a significant spike in new COVID-19 cases. Experts say Ontario could draw on the same measures those countries used. https://t.co/ouFoXXKptm @CBCQueensPark,[]
2020-07-18,A B.C. medical sleuth is trying to find out if residents of Vancouver's Downtown Eastside might have resistance to COVID-19. https://t.co/Uom2LlgyR6 @ericrankincbc,[]
2020-07-17,European Union leaders acknowledged they're still far apart when it comes to reaching a deal on the EU budget and pandemic recovery fund. https://t.co/cVO2z527x5,[]
2020-07-17,"""COVID-19 and termination of the Cineworld transaction have had a significant impact on our company,"" says a Cineplex spokesperson. https://t.co/UV8BhGlC6Z",[]
2020-07-17,"Wholesale trade rose to an all-time high of $65.1 billion in January before COVID-19 lockdowns hit them in March and beyond, Statistics Canada reports. https://t.co/kjRPG4B8Zy",[]
2020-07-17,COVID-19 update: Public health officers address Canadians https://t.co/NoJn3T1EbL https://t.co/p4vLcC8EBI,[]
2020-07-17,Wedding rescheduled from May because of coronavirus pandemic. https://t.co/1lHhdc4A9d,[]
2020-07-17,Veteran raised millions for health workers during the COVID-19 pandemic by walking 100 laps of his garden. https://t.co/Y6WFl0N12T,[]
2020-07-17,Typically it takes an average of more than 10 years for a vaccine to get from pre-clinical development through three phases of clinical (human) trials. The process has been fast-tracked for COVID-19. https://t.co/MIeAYAFFGH,[]
2020-07-17,"In today's Morning Brief: 
• COVID-19 taking a toll in prisons, with high infection rates 
• Most Canadians are still exceedingly cautious when it comes to the COVID-19
• Supreme Court to rule on Sri Lankan deported after being charged with wife's death
https://t.co/62PLWxAQiV",[]
2020-07-17,"Brazil has averaged more than 1,000 COVID-19 deaths a day since late May. https://t.co/9GOcYNzEEz",[]
2020-07-16,"Job losses were evenly split between men and women at the beginning of the pandemic, but that's changing as things reopen, says RBC's chief economist. https://t.co/oF7n5jQikl",[]
2020-07-16,"Heart researchers say more Canadians live longer with chronic disease, making them more susceptible to COVID-19. https://t.co/hrXIRYhgO9",[]
2020-07-16,"""COVID-19 isn't just a health crisis. It's an economic crisis, too,"" Prime Minister Justin Trudeau said Thursday. https://t.co/C0EWzfsMFa",[]
2020-07-16,Father built ship for his sons to get them playing outdoors during COVID-19 pandemic. https://t.co/lKesxZedbh @KatGeorgieva,[]
2020-07-16,Australia's COVID-19 hot spot marks new daily case record. https://t.co/2WpV4ueoEH,[]
2020-07-16,"Ann Konkel didn't expect to be turning 105 in the middle of her second pandemic. She says she's not afraid, and that ""you just have to adjust."" https://t.co/XJolIanAAG @bobbyhristova",[]
2020-07-16,Saskatchewan's chief medical health officer says the province won't make masks mandatory unless cases spike. https://t.co/QpFITPw2HT @AHiddyCBC,[]
2020-07-16,Montreal bar-goers lined up around the block to be tested for COVID-19. The provincial government is struggling to catch up with demand. https://t.co/reFgwCsiXd @jenngyoon,[]
2020-07-16,"British Prime Minister Boris Johnson says now is not the time for an inquiry into the country's coronavirus response, but that an inquiry will be held. https://t.co/V0Q9pN9UEA",[]
2020-07-15,"Florida reaches 300,000 total COVID-19 cases, Oklahoma governor tests positive. https://t.co/FBJPCHrCjt",[]
2020-07-15,The cuts represent a slash of 27 per cent of the airport operator's pre-pandemic workforce. https://t.co/oKwG8abao8 @p_evans,[]
2020-07-14,India quickly approaching 1 million COVID-19 cases after another surge. https://t.co/VEF3YF9LeW,[]
2020-07-14,Top member of the White House coronavirus task force defended the integrity of its members after U.S. President Donald Trump appeared to call it into question on social media. https://t.co/VEF3YF9LeW,[]
2020-07-14,COVID-19 update: Deputy public health officer updates Canadians https://t.co/GAC1fgoqnl,[]
2020-07-14,"Scores of new cases were uncovered in state of Victoria, the country's COVID-19 hotspot. https://t.co/Ktrugl03QS",[]
2020-07-13,"As the threat from COVID-19 begins to ease, military sentries will be returning to their spots in front of the National War Memorial and Tomb of the Unknown Soldier. https://t.co/CIHdv5Oob6",[]
2020-07-13,Metal band Great White has apologized for performing at an outdoor North Dakota concert where the crowd didn't wear masks despite the ongoing threat of the coronavirus. https://t.co/4IIOMJhYzJ,[]
2020-07-13,"India reported another record surge of COVID-19 infections, adding 28,701 new cases over the previous 24 hours. https://t.co/ACnPeiH9ZU",[]
2020-07-13,"By signing, students give up the right to sue the university for any 'loss, damage, illness, sickness, expense or injury including death … as a result of COVID-19 risks.' https://t.co/JPEvQZc4Ux @brooklyncbc",[]
2020-07-13,"In today's Morning Brief: 
• Conservatives call on Trudeau to appear before committee studying WE controversy
• Ontario Premier Doug Ford is expected to reveal stage 3 details
• Online sexual exploitation of Canadian children have soared during COVID-19
https://t.co/Sk8nr4i6Mf",[]
2020-07-13,People close to the U.S. president have told The Associated Press that Trump feared wearing a mask would make him look weak. https://t.co/sbBafrCK92,[]
2020-07-13,A match between Toronto FC and D.C. United was cancelled after team COVID-19 test results came back showing one positive and one inconclusive case. https://t.co/7KPGurOJYL,[]
2020-07-12,Members of Bollywood's Bachchan family have tested positive for COVID-19. It was not clear whether they had been admitted to hospital. https://t.co/CDeOiIcW90,[]
2020-07-12,"Elections Saskatchewan estimates it will need 400,000 face masks to keep people safe at the polls this fall. https://t.co/RN4RSrIr3K",[]
2020-07-12,Worshippers in B.C. are finding ways to adapt to looser COVID-19 rules as in-person gatherings for prayer are resuming in the province. https://t.co/y7eFsaysx4,[]
2020-07-11,"The World Health Organization still maintains contaminated surfaces are a ""likely mode of transmission"" for COVID-19, despite the lack of concrete evidence. https://t.co/hT2VC8B5yq",[]
2020-07-11,"Executives at three grocery chains — Loblaws, Metro and Empire Company — faced questions over their decision to cancel a $2-an-hour pay bump put in place in the early days of the COVID-19 pandemic. https://t.co/DueHPMiPPW",[]
2020-07-11,Health officials in the province are reporting the detection of 25 more cases of COVID 19 within the last 24 hours. https://t.co/CdYiSshKUb,[]
2020-07-10,"Central Asian nation has over 53,000 coronavirus cases, including 264 deaths from COVID-19. https://t.co/4RMUKBKKk9",[]
2020-07-10,The World Health Organization has dispatched experts to the Chinese capital to lay the groundwork for a larger mission to investigate the origins of the coronavirus pandemic. https://t.co/YW2JtgjyxP,[]
2020-07-10,"Researchers are trying to embed virus-killing compounds into plastics. The idea is that when the coronavirus lands on the packaging, 'the active compound will disrupt the protective coating of the virus.' https://t.co/t4eA6uAEgr",[]
2020-07-10,Canada has added more than one million jobs in the past two months but employment is still well below where it was before COVID-19. https://t.co/h83v2iNhjs,[]
2020-07-10,"In today's Morning Brief: 
• Buy American policies will live on, even if Trump presidency doesn't
• Canada's hardest-hit nursing homes lost 40% of residents due to pandemic
• A Senate committee says Canada is ill-prepared for a second wave of COVID-19 https://t.co/ERtOKQzMkX",[]
2020-07-10,"Health officials have confirmed another 20 cases of COVID-19 in B.C., but no new deaths have been recorded in the last 24 hours, according to Provincial Health Officer Dr. Bonnie Henry. https://t.co/opJkRl8EtQ",[]
2020-07-09,The WHO has released new guidelines that acknowledge some reports of airborne transmission of the coronavirus but stopped short of confirming that it spreads through the air. https://t.co/0AOHuAvUd7,[]
2020-07-09,"The U.S. reported more than 58,000 new COVID-19 cases, the biggest increase ever reported by a country in a single day. https://t.co/0AOHuAvUd7",[]
2020-07-09,Infection control epidemiologist predicts the Canada-U.S. border will only open if a COVID-19 vaccine is created or if enough people have been infected with the virus and build herd immunity. https://t.co/cpVc7kEjuf,[]
2020-07-09,Deficit for 2020-21 rises to $343.2 billion from $34.4 billion projected before pandemic. https://t.co/HlqyI9wpxJ @JPTasker,[]
2020-07-09,Former public health experts say Canada should prevent deaths and serious illness from COVID-19 by protecting the vulnerable while allowing society to function. https://t.co/GXFR2R4pDH,[]
2020-07-09,"In today's Morning Brief: 
• Volunteer placements on pause as Liberals try to restart student grant program
• Canadian barley exports surging on booming demand from China for beer
• Aiming to prevent every COVID-19 case is not sustainable experts say
https://t.co/YsCS86uG5O",[]
2020-07-08,Finance Minister Bill Morneau has delivered an update on federal spending and economic projections linked to the government's response to the COVID-19 pandemic. https://t.co/9W8juWoelB,[]
2020-07-08,U.S. nears 3 million confirmed cases of COVID-19 with surge in most populous states. https://t.co/AXEDfPSuqc,[]
2020-07-08,National Arts Centre lost all commercial revenue during COVID-19 shutdown. https://t.co/lko8RXnOco @glowackiCBC,[]
2020-07-08,Analysis: Lack of 'definitive' evidence on the threat of the coronavirus through the air divides experts. https://t.co/yjnUVDxmuU @adamsmiller,[]
2020-07-08,"Analysis: According to a recent poll, 58 per cent of Canadians are now afraid of getting COVID-19, the highest level since April. https://t.co/81UYOAmRHE @EricGrenierCBC",[]
2020-07-08,Analysis: Minister of Finance will release a 'snapshot' report today that will measure the hole blown in Canada's fiscal health by the pandemic. https://t.co/cS90XFYutB @aaronwherry,[]
2020-07-08,"In today's Morning Brief: 
• Why the WHO won't say the coronavirus is airborne
• The federal Liberal government will release what it is calling a fiscal ""snapshot""
• Canadians' concerns about the spread of COVID-19 have spiked. 
https://t.co/S1L3bCxYES",[]
2020-07-08,"Health-care workers on the front lines of the COVID-19 pandemic are at risk of severe stress that could cause long-term psychological damage, the Centre of Excellence on Post-Traumatic Stress Disorder says. https://t.co/lOQwdS38Es",[]
2020-07-08,"As Ontario municipalities enact new measures regarding the use of masks in commercial locations, business owners are on their own when it comes to dealing with customers who refuse to comply. https://t.co/ByuKLF9NUw",[]
2020-07-08,A star of CBC's Dragons' Den has announced she will be selling her shares in a Toronto club that allegedly violated COVID-19 restrictions last month by throwing a secret party indoors without any physical distancing. https://t.co/dccsoffevt,[]
2020-07-08,"Texas and California, the two most populous U.S. states, reported record increases in new coronavirus cases on Tuesday, amid warnings from local officials that hospitals could soon become overwhelmed. https://t.co/u6GJ008mEs",[]
2020-07-07,"Some researchers aim to learn more about COVID-19 transmission by trying to make invisible sneezes, coughs and breaths more visible. https://t.co/MR3ZHnZEnI",[]
2020-07-07,Conservative Leader Andrew Scheer was seen at Toronto's Pearson Airport today without a mask on — an apparent contravention of the rules that apply to all travellers passing through the terminal. https://t.co/q1Maxp7KUs @CochraneCBC @JPTasker,[]
2020-07-07,"Unlike other museums thumped by the coronavirus pandemic, Paris' Rodin Museum might have an ace up its sleeve to help see it through the crisis: it can sell limited-edition versions of the French sculptor's masterpieces. https://t.co/Gat5VBYUgH",[]
2020-07-07,An Ottawa brewery praised by Prime Minister Justin Trudeau for making hand sanitizer during the pandemic was given a licence to do so on the very day the PM visited it for a photo op. https://t.co/r0UeVzAzcM @DMajJourno,[]
2020-07-07,"If the bill passes, Ontario Premier Doug Ford could move parts of the province back to earlier stages of the pandemic lockdown if required. https://t.co/u6c1kYvedb",[]
2020-07-07,3-week trial is first to be heard in person since Britain began to lift coronavirus lockdowns. https://t.co/UwL0R1jEZl,[]
2020-07-07,"Vancouver's largest protests were held on June 5 and June 19, which means the maximum incubation period of 14 days for the novel coronavirus has ended. https://t.co/ffUyMIUlIY",[]
2020-07-07,"Canadian choir directors want to be allowed to resume in-person rehearsals, saying it can be done safely with physical distancing and masks. https://t.co/fYEsUXaUJ6 @TO_jwo",[]
2020-07-07,Hundreds of scientists have called on the WHO to revise its recommendations for preventing the spread of COVID-19. https://t.co/EQ9PbG1CTo,[]
2020-07-07,"In today's Morning Brief: 
• Controversy over airborne transmission of COVID-19 'a tempest in a teapot' 
• Former WE Charity employee says a speech she wrote was changed without her consent
• Walmart pulled merchandise bearing slogan ""All Lives Matter""
https://t.co/9kSQIPAo7g",[]
2020-07-06,"MPs have grappled with how they can do their jobs ever since Parliament, like much of the rest of the country, shut down in mid-March to slow the spread of COVID-19. https://t.co/y4whc8RpiA",[]
2020-07-06,"The COVID-19 pandemic has ""seriously impacted"" the AIDS fight, with lockdowns and travel and trade disruptions delaying or halting HIV treatment and testing services. https://t.co/iwQHZs4fQU",[]
2020-07-06,"Newcomers, psychologists and settlement workers say immigrants have experienced exacerbated social isolation during the pandemic. https://t.co/qrIZZoo5tQ @alexsilbermanvt",[]
2020-07-06,University officials decided to allow only 40 per cent of undergraduates on campus in an effort to reduce density and prevent the spread of COVID-19. https://t.co/Ig400cs1Ks,[]
2020-07-06,"The most recent oil well to be drilled on Blood Tribe land began operating in February, less than one month before oil prices crashed further because of the pandemic. https://t.co/Ms5nmdnneR @KyleBakx",[]
2020-07-06,India overtakes Russia to become 3rd worst-affected nation by COVID-19. https://t.co/GdzKlDjnu6,[]
2020-07-06,Two women have connected seniors in 30 long-term care homes with pen pals to ease feelings of isolation during the pandemic. https://t.co/dd8bdiqkvS @bobbyhristova,[]
2020-07-06,"Many are experiencing increased anxiety during the pandemic, a counsellor says. Here's her advice for taking care of yourself. https://t.co/jDSiHxUyVk",[]
2020-07-06,An Alberta program to give people masks through drive-thrus is set to resume on July 13. https://t.co/g5h5mlo7D4,[]
2020-07-05,"Some Ontario universities and colleges are launching a pilot program on Monday for students who were ""academically stranded"" by the pandemic. https://t.co/XSajEAb7YN @CBCLorenda",[]
2020-07-05,The national immunity task force has started testing thousands of blood samples for COVID-19 antibodies. https://t.co/N2vOJRU07I,[]
2020-07-05,Donald Trump's speech on the Fourth of July made no mention of Americans dead because of COVID-19. https://t.co/2orld2MjSF,[]
2020-07-05,The military says the risk of exposure to COVID-19 is low for 70 passengers and crew on board a Latvia-bound plane that had to turn back. https://t.co/O220bGdEmv,[]
2020-07-04,"Even during the Spanish Flu pandemic, some people pushed back against wearing a mask, a psychologist says. https://t.co/5wN2I1AdXr @CBCDay6",[]
2020-07-04,"Luxury brands may not be as hard-hit by the pandemic as mid- to lower-end retailers, says a retail analyst. https://t.co/Z31KHhTkff",[]
2020-07-04,"Economists and environmental advocates have been asking: Will pandemic stimulus plans help move the world till a cleaner, greener future? https://t.co/Abhd8t2DE8",[]
2020-07-04,P.E.I. has identified three new cases of COVID-19. The three people are all Islanders and essential workers. https://t.co/VYBsS1Lhkw,[]
2020-07-04,"The Dawson City Food Bank had had to make a few adjustments, but it's kept it's services running through the pandemic. https://t.co/VmRpqSVcvL",[]
2020-07-03,One greenhouse in Ontario's Windsor-Essex Region saw 200 employees test positive for COVID-19 last weekend. https://t.co/GZS4gr8F2e,[]
2020-07-03,COVID-19 update: Public health officers address Canadians https://t.co/MWfcrbetnl https://t.co/I0W0GLjg9I,[]
2020-07-03,"Lin-Manuel Miranda said he was convinced to release Hamilton on the Disney + streaming service by tales of people who had tickets for the musical, but couldn't attend because of the COVID-19 lockdown. https://t.co/vuhDtTXqZV @glasneronfilm",[]
2020-07-03,"A family hit hard by COVID-19 is angry that Canada's border restrictions are keeping a son in New York City from seeing his elderly, sick mother in Toronto. https://t.co/SCoPetoLEt @valerie_ouellet",[]
2020-07-03,"Mandating, not just recommending, the use of non-medical masks will help convince more Canadians to wear them as the economy reopens, some social scientists and physicians say. https://t.co/nh3sNZFJQv",[]
2020-07-03,"Some 1,500 musicians have called on the British government to help the live music industry survive COVID-19. https://t.co/tPQfOZE0UI",[]
2020-07-02,WE says layoffs and changes to its board in months before it received a government contract were all linked to COVID-19. https://t.co/LwDkl3nJ2G @cath_cullen,[]
2020-07-02,"The U.S. economy created jobs at a record clip in June as more restaurants and bars resumed operations, but a surge in cases of COVID-19 threatens the fledgling recovery. https://t.co/WLIrueqLsF",[]
2020-07-02,"There are now more than 50,000 new cases of COVID-19 in the U.S. every day. https://t.co/DcbTG3yvmU",[]
2020-07-02,"Ontario has some of the highest rates of coronavirus infection in Canada, with large outbreaks on farms and at greenhouses. In response, the province has started testing migrant workers https://t.co/JDkLISvyvh @JonGatehouse",[]
2020-07-02,Dozens of Canadians are calling for research into long-lasting cases of COVID-19. https://t.co/Jor2QpSKwX @LaurenPelley,[]
2020-07-02,"In today's Morning Brief: 
• How undocumented migrant workers are slipping through Ontario's COVID-19 net
• Canada’s top court is expected to rule on an appeal from First Nations in B.C. looking to challenge the Trans Mountain pipeline 
• Back to class
https://t.co/L4bNY2f8mi https://t.co/raVPWPUF1n",[]
2020-07-02,"The Vancouver Whitecaps delayed their flight to Florida to compete in the MLS is Back tournament after two COVID-19 test results came back ""inconclusive."" https://t.co/IYdwGaHTez",[]
2020-07-01,The Saskatchewan Landlords Association says the pandemic has cost landlords $30 million. https://t.co/SvAFwbZMCT @BryanEneas,[]
2020-07-01,"The usual Canada Day celebrations have been cancelled, but even a pandemic can't rid of these Fredericton residents' pride. https://t.co/VDQQaX9ftG @T0nyDavis",[]
2020-07-01,Many advocates say the forced permanent closures of LGBTQ clubs due to the COVID-19 pandemic mean a loss of communal safe space. https://t.co/LwyJb4F5A9 @KaylaHounsell,[]
2020-07-01,ANALYSIS: The pandemic has built a virtual wall around the U.S. — and it's changing everything. https://t.co/ppCcGB5h9D @AaronWherry,[]
2020-07-01,A Nova Scotia woman who arranges silk flowers has made bouquets for families who lost someone to COVID-19. https://t.co/3KrxDXPluC @shainaluck,[]
2020-07-01,"#Analysis by Don Pittis: On Canada Day, it's worth celebrating the nation's measured response to COVID-19. https://t.co/SceXEXdFzf",['analysis']
2020-07-01,"After COVID-19 threw this pitcher a curveball, he decided it was time for a career change. He's taken up farming instead. https://t.co/TailLL6duY",[]
2020-06-30,Experts say Quebec's new rule mandating masks on public transit don't go far enough. https://t.co/5jU7erosTu @jonmontpetit,[]
2020-06-30,At least a dozen U.S. states and cities are reverting back to lockdown measures as the number of COVID-19 cases in the country continues to rise. https://t.co/N6ZBzRZ45o,[]
2020-06-30,Safeway and other grocery chains scrapped a $2 per hour pandemic pay bump earlier in June. Safeway workers in Alberta have now voted in favour of a strike. https://t.co/o4Fw2jxHPy @sarahcrgr,[]
2020-06-30,"Nova Scotia is reporting its first new case of COVID-19 in three weeks.
The provincial Department of Health said the new case is travel related and the individual has been self-isolating since returning to the province. https://t.co/RQFBpQa0VG @CassidyChisholm",[]
