date,tweet,hashtags
2020-03-04,New on YouTube:  Coronavirus outbreak: U.S. Senate committee discusses role of aviation in containing disease | LIVE https://t.co/icHklqfozV,[]
2020-03-04,"Experts predict the current outbreak of COVID-19 will end one of two ways. 

https://t.co/KC0SRddox7",[]
2020-03-04,New on YouTube:  Coronavirus outbreak: U.S. task force led by Mike Pence holds a media briefing in Washington | LIVE https://t.co/mnL0QhEm3z,[]
2020-03-04,New on YouTube:  Coronavirus outbreak: IOC President Thomas Bach to discuss impact on Tokyo 2020 Olympics https://t.co/FRONcKCOEB,[]
2020-03-04,"Are you reconsidering handshakes due to COVID-19 fears? 

https://t.co/lqHDywR7SU",[]
2020-03-04,"The woman who had the first confirmed case of COVID-19 in Quebec has been cleared to return home after being evaluated by doctors at the Jewish General Hospital in Montreal.

https://t.co/y8RANCpdgO",[]
2020-03-04,"#BREAKING: The Bank of Canada cut its interest rate on Wednesday in an effort to soften the economic impact of the COVID-19 outbreak.

https://t.co/QWyquAKmee",['breaking']
2020-03-04,New on YouTube:  Coronavirus outbreak: U.S. immunologist Dr. Anthony Fauci testifies on NIH budget | LIVE https://t.co/7o9efLiS6X,[]
2020-03-04,"Trudeau said the government is taking the spread of COVID-19 “seriously,” and the government and health officials are “working tirelessly” to keep Canadians safe.

https://t.co/UJ4S606xfz",[]
2020-03-04,"New on YouTube:  Coronavirus outbreak: IMF, World Bank hold news conference on COVID-19 impacts | LIVE https://t.co/FYE5sHZnMz",[]
2020-03-04,Coronavirus: Trudeau creates new Cabinet committee to tackle COVID-19 outbreak https://t.co/74rL34LhvS https://t.co/ciEO9unrtC,[]
2020-03-04,"The Global Business Travel Association estimates the new coronavirus is costing the business travel industry $47B per month.

https://t.co/kGzPkFdYeN",[]
2020-03-04,COVID-19: Friday prayers cancelled in Iran’s major cities due to coronavirus https://t.co/7m3BhoEzb9 https://t.co/gHwAKs9ftk,[]
2020-03-04,COVID-19: Business travel hampered by coronavirus as big companies ban trips https://t.co/YL248L6eY7 https://t.co/CLqzkkJnNo,[]
2020-03-04,COVID-19: West braces for long fight as South Korea struggles to find beds for sick https://t.co/wsMZPXYK6G https://t.co/DvnNnVCrPd,[]
2020-03-04,"Italy, Iran, South Korea and Spain have all seen upticks of COVID-19, while new cases have been falling in China. 

https://t.co/EtOiSzu6Va",[]
2020-03-04,Coronavirus: Fears over COVID-19 mounts across the West as outbreak eases in China https://t.co/VWaMvGlySD https://t.co/WlQA0mIWrb,[]
2020-03-03,New on YouTube:  Coronavirus outbreak: UK unveils “battle plan” to curb spread of the virus https://t.co/fEao6aVGXM,[]
2020-03-03,New on YouTube:  Coronavirus outbreak: What is Canada’s plan to combat COVID-19? https://t.co/gs26MHDCfG,[]
2020-03-03,"New on YouTube:  Global National: March 3, 2020 | International community mobilizes to fight COVID-19 https://t.co/GrY97R2XkZ",[]
2020-03-03,Coronavirus: Here’s a timeline of COVID-19 cases in Canada https://t.co/Wn8H9Z3izB https://t.co/R4GZzKiNmc,[]
2020-03-03,"#BREAKING: B.C. confirmed four new cases of COVID-19 bringing the total in the province to 12.

https://t.co/FCLl3HENX1",['breaking']
2020-03-03,COVID-19: Canada’s tourism industry braces for impact amid coronavirus outbreak https://t.co/0iOkCO3SE7 https://t.co/LzC6ZDA7ms,[]
2020-03-03,COVID-19: Canadian companies demand employees who have traveled to self-quarantine https://t.co/jAUl5LRkH9 https://t.co/ylHSqoS6Y0,[]
2020-03-03,"COVID-19: Decision on N.S. schools travelling internationally may come in next 48 hours, minister says https://t.co/VmhtgL2sUd https://t.co/VjygGZv4yY",[]
2020-03-03,New on YouTube:  Coronavirus outbreak: Virus concerns lead to empty shelves at grocery stores around the world https://t.co/vmGFlMFKof,[]
2020-03-03,"Should employers provide paid sick time for people who have been asked to self-isolate amid the COVID-19 outbreak?

READ MORE: https://t.co/gbBcECk2My",[]
2020-03-03,"Have you reconsidered travel plans amid the COVID-19 outbreak?

https://t.co/TrFnKfZsNt",[]
2020-03-03,"#BREAKING: British Columbia has identified a ninth case of COVID-19.

https://t.co/QVX1k1gobC",['breaking']
2020-03-03,"If you become infected with COVID-19 and recover, are you immune to the disease or can you be infected again? Here’s what we know so far.

https://t.co/8TtDs6bDhT",[]
2020-03-03,New on YouTube:  Coronavirus outbreak: Second case confirmed in New York https://t.co/QJyrHldYdR,[]
2020-03-03,"New on YouTube:  Coronavirus outbreak: UEFA leadership doesn't ""want to over-react"" to virus concerns https://t.co/FDWPRiVxYL",[]
2020-03-03,New on YouTube:  Coronavirus outbreak: CDC doctor outlines U.S. anti-virus strategy https://t.co/L5294j0yeR,[]
2020-03-03,New on YouTube:  Coronavirus outbreak: Total number of confirmed cases in the U.K. now at 51 https://t.co/fjjY0Kz3xB,[]
2020-03-03,New on YouTube:  Coronavirus outbreak: How effective are hand sanitizers against COVID-19? https://t.co/dtE5G6bJ3F,[]
2020-03-03,Federal Reserve cuts rates in emergency move to stem coronavirus impact https://t.co/fBKiJRZTPA https://t.co/Z0qYCoe59L,[]
2020-03-03,"WATCH LIVE: World Health Organization update on COVID-19

https://t.co/ZH4vEMPHeA",[]
2020-03-03,New on YouTube:  Coronavirus outbreak: Health and medical experts testify before Senate Health Committee | LIVE https://t.co/Auzo98XQSz,[]
2020-03-03,"New on YouTube:  Coronavirus outbreak: China investing billions in epidemic prevention as death count nears 3,000 https://t.co/5ab5bK5HnX",[]
2020-03-03,"WATCH LIVE: IOC president to provide update on coronavirus and the 2020 Tokyo Olympics 

https://t.co/9gkDeZKyVr",[]
2020-03-03,New on YouTube:  Coronavirus outbreak: WHO update on efforts to curb spread of the virus | LIVE https://t.co/AlGgctUFuB,[]
2020-03-03,New on YouTube:  Coronavirus outbreak: IOC president Thomas Bach to make statement https://t.co/s0MzYt6oJf,[]
2020-03-03,"The outbreak of viruses with the potential to become pandemics is going to be “our new reality,” says one Canadian scientist. 

https://t.co/ozsSJWRiRM",[]
2020-03-03,"Iran’s supreme leader ordered the armed forces to help with combating the spread of the new coronavirus as the death toll in the country rose to 77. 

https://t.co/9DhcEGL8XG",[]
2020-03-03,COVID-19: Canadian scientists at forefront of global response to coronavirus https://t.co/4RRYZZwkl4 https://t.co/89yUlkBFjo,[]
2020-03-03,COVID-19: Death toll rises to 77 in Iran as country calls on armed forces for help https://t.co/BsAINWVAVN https://t.co/3mPZcbkE4l,[]
2020-03-03,"COVID-19: North Korea suffering ‘negatively’ over coronavirus, China says https://t.co/oyShZo4Yz5 https://t.co/754ss4AJFG",[]
2020-03-03,"On top of COVID-19, sanctions are having ""a lot of humanitarian impact on ordinary people"" in North Korea, said China's ambassador to the United Nations. 

https://t.co/XgX5aITGpi",[]
2020-03-03,New on YouTube:  Coronavirus outbreak: Questions about Canada's response to outbreak as more countries record cases https://t.co/GFk8iOrhew,[]
2020-03-03,"New on YouTube:  Coronavirus outbreak: Death toll rises, infection spreads in the U.S. https://t.co/bm9UMRS2jh",[]
2020-03-02,"New on YouTube:  Global National: March 2, 2020 | coronavirus death toll rises in the U.S. https://t.co/zvW0o1rz9z",[]
2020-03-02,COVID-19 spreads to more countries as China sees cases drop to lowest level in weeks https://t.co/PLFPmtaL5K https://t.co/pgygFt4s2y,[]
2020-03-02,"New on YouTube:  Coronavirus outbreak: 43 ‘domestic’ cases confirmed in U.S., 4 new deaths reported https://t.co/XTraSjqdvg",[]
2020-03-02,Albertans returning from Iran being asked to self-isolate amid coronavirus concerns https://t.co/bqbRnypFyV https://t.co/4phU846nv4,[]
2020-03-02,"WATCH LIVE: Vice President Mike Pence conducts briefing on coronavirus at 5 p.m. ET

https://t.co/MhdzvbRTHj",[]
2020-03-02,"Should Canadians be stockpiling store-bought cleaning supplies to prepare for a coronavirus outbreak? 

Here’s what experts say. 

https://t.co/3zJvV8YCOv",[]
2020-03-02,COVID-19: How effective are household cleaners in fighting coronavirus? https://t.co/2lAM3qPdSm https://t.co/uRyLccUaBr,[]
2020-03-02,"Here’s a look at what we know so far about how deadly the new coronavirus is.

https://t.co/lBEgXTTtMc",[]
2020-03-02,Coronavirus: What are the chances of dying and who is most at risk? https://t.co/Fvgkcsg4Gb https://t.co/zGWNNuwovy,[]
2020-03-02,New on YouTube:  Coronavirus outbreak: Washington governor speaks about the Cornavirus deaths in the state | Live https://t.co/HIVjdBqHVX,[]
2020-03-02,"Ontario has reported three new cases of the novel coronavirus on Monday, bringing the total in the province to 18.

https://t.co/XFy968xNEi",[]
2020-03-02,New on YouTube:  Coronavirus outbreak: U.S. task force leader Mike Pence speaks as new cases announced | LIVE https://t.co/ioeo3iKRsV,[]
2020-03-02,"It may sound generic, but washing your hands can actually ""disrupt and dissolve"" the outer layer of enveloped viruses –  like the coronavirus –  hence killing them. 

https://t.co/bdrHvryZwB",[]
2020-03-02,New on YouTube:  Coronavirus outbreak: Trump says U.S. asked pharmaceutical companies to accelerate vaccine work https://t.co/BzuB0btrgP,[]
2020-03-02,New on YouTube:  Coronavirus outbreak: South Korea postpones opening schools as new cases rise to almost 500 https://t.co/i2y3P3xpmV,[]
2020-03-02,New on YouTube:  Coronavirus outbreak: Boris Johnson says UK needs to prepare for cases to rise https://t.co/vPn3jDImQI,[]
2020-03-02,New on YouTube:  Coronavirus outbreak: Can you get your money back for a cancelled plane ticket? https://t.co/L3gCXIi0Ul,[]
2020-03-02,"WATCH LIVE: The World Health Organization is expected to provide an update on the COVID-19 outbreak.

https://t.co/Sgj8LLcmcY",[]
2020-03-02,New on YouTube:  Coronavirus outbreak: NYC officials speak on first case in NY State | Live https://t.co/Yzm6m1rVHN,[]
2020-03-02,"Do you have any unanswered coronavirus questions?

 If so, ask your question in the comments for the chance to have it answered by an expert. https://t.co/KQTUk9Bady",[]
2020-03-02,New on YouTube:  Coronavirus outbreak: China says new cases showing downward trend https://t.co/dhQIIB7Faf,[]
2020-03-02,New on YouTube:  Coronavirus outbreak: Ontario officials speak as multiple new cases announced | LIVE https://t.co/Y0Yiogqeo1,[]
2020-03-02,"24 cases of the novel coronavirus have been diagnosed in Canada so far.

Here is the timeline:

https://t.co/dSQPpSwGqv",[]
2020-03-02,New on YouTube:  Coronavirus outbreak: World Health Organization provides update | LIVE https://t.co/Z2vNBE3bph,[]
2020-03-02,"Signs of a bigger COVID-19 outbreak are looming.

https://t.co/lkUBSfMGrH",[]
2020-03-02,"A council adviser to Iran's supreme leader died from the new coronavirus — after the country announced COVID-19 killed 66 people.

https://t.co/NiAgTkhPny",[]
2020-03-02,COVID-19: Patients fill hospitals as virus spreads to more than 60 countries https://t.co/O3gdssGWni https://t.co/4dTeNHiX3K,[]
2020-03-02,Australia says ‘no longer possible’ to stop COVID-19 spread from overseas https://t.co/oliho4JhxL https://t.co/fWfSqqaxQI,[]
2020-03-01,South Korea’s Seoul wants murder probe into religious sect at heart of COVID-19 outbreak https://t.co/ey2lJgXATq https://t.co/4vLHl1WzNI,[]
2020-03-01,New on YouTube:  COVID-19 outbreak: Disruptions and worldwide backlash as virus spreads https://t.co/1aFrmVpuMy,[]
2020-03-01,"New on YouTube:  Global National: Mar. 1, 2020 | Countries taking big steps to contain spread of coronavirus https://t.co/K5ett63miC",[]
2020-03-01,"If Iran doesn’t get the resources it needs to treat patients and contain the virus, it will likely continue to be the new centre of COVID-19, says an Iranian-American commentator. 

https://t.co/7UkoINET7z",[]
2020-03-01,"#BREAKING: Four new cases of the novel coronavirus have been confirmed in Ontario, bringing the number of Canadian diagnoses to 24.

https://t.co/XXYUnmU4LL",['breaking']
2020-03-01,"With COVID-19 in Iran reaching Canada, expert warns outbreak will only escalate https://t.co/Ec2zrc68jk https://t.co/zf3aCw1yJU",[]
2020-03-01,"“We’re continuing to work very hard to respond to customers and their concerns about the recent case of COVID-19 on a GO bus,” the Metrolinx spokesperson said. 

https://t.co/967ApRIgqJ",[]
2020-03-01,"New on YouTube:  Coronavirus outbreak: Churches close, military assists as South Korea surpasses 3000 cases https://t.co/hPrRJszRru",[]
2020-03-01,"Amazon is in the process of taking action against sellers who misleadingly advertise products as being able to protect consumers from the new coronavirus. 

https://t.co/qN3oZmPP3q",[]
2020-03-01,Amazon removes more than 1M products over misleading coronavirus health claims https://t.co/3Ak7G7CPAK https://t.co/QdfxcIpJmc,[]
2020-03-01,NASA images show drop in pollution over China during coronavirus quarantine https://t.co/kvgH115XUW https://t.co/La3Ta3gjPZ,[]
2020-03-01,"“The word pandemic can create fear, stigma and can also suggest that the international community cannot contain this virus,” one expert says.

https://t.co/u0uCxmyVze",[]
2020-03-01,New on YouTube:  Coronavirus outbreak: Be prepared to delay upcoming holidays because of COVID-19 https://t.co/pdpq7lFsJZ,[]
2020-03-01,"Here's how the new coronavirus is shaking economies and daily lives in nearly 60 countries around the globe: 

https://t.co/2FO6VRNJbw",[]
2020-03-01,COVID-19: Coronavirus outbreak shakes global economy as fear grows https://t.co/kbDTevI6p1 https://t.co/wHwFpD6JKb,[]
2020-03-01,COVID-19: France’s Louvre Museum closed over coronavirus fears https://t.co/ppKU81rY30 https://t.co/NssofXKQPK,[]
2020-03-01,COVID-19: Last crew members leave quarantined Diamond Princess cruise ship https://t.co/yyuEKOCSAv https://t.co/eUxWmmj0zW,[]
2020-03-01,COVID-19: Iran raises death toll to 54 as new cases spike https://t.co/73rloufyeS https://t.co/qYs73q9sL7,[]
2020-03-01,New on YouTube:  COVID-19 outbreak: Virus spreads to at least 56 countries https://t.co/Uv1KmTzG3M,[]
2020-02-29,"Amid the coronavirus outbreak, what should vacationers do? Experts say: Prepare, don’t panic.

https://t.co/jDkNrVXlNN",[]
2020-02-29,"COVID-19: More than 85,000 cases worldwide so far with death toll over 2,900 https://t.co/bfLvs5DorT https://t.co/AV53d9unqX",[]
2020-02-29,"New on YouTube:  Global National: Feb. 29, 2020 | Canadian humanitarians detained in Ethiopia, U.S. coronavirus death https://t.co/ZpvlUC3OyP",[]
2020-02-29,Mapping out the coronavirus: Here’s which countries have reported cases so far https://t.co/2kWfiwoHuw https://t.co/MAirFCaKlv,[]
2020-02-29,Washington state governor declares state of emergency after first COVID-19 death in U.S. https://t.co/DU2sLPmnww https://t.co/h0iG2chNEa,[]
2020-02-29,"2nd case of new coronavirus confirmed in Brazil, health officials say https://t.co/40A2KxAtyY https://t.co/wvWSdGw00b",[]
2020-02-29,"WATCH LIVE: Washington state officials to speak after emergency declared over new coronavirus cases.

https://t.co/yUdTNXa0cp",[]
2020-02-29,New on YouTube:  Coronavirus outbreak: Washington State health officials provide update on 1st COVID-19 death | LIVE https://t.co/QBZD67Q8xy,[]
2020-02-29,"New on YouTube:  Coronavirus outbreak: Trump confirms 1 dead from virus, says additional cases in U.S. 'likely' https://t.co/IV18LHvpku",[]
2020-02-29,"COVID-19: Italy’s death toll hits 29 while total cases top 1,100 https://t.co/7zWmoOWDYA https://t.co/fw37ZGAVXL",[]
2020-02-29,"France is also recommending that people no longer greet each other with kisses to slow the spread of coronavirus cases.

https://t.co/LMIH6tSjAm",[]
2020-02-29,"#BREAKING: Three new cases of COVID-19 have been announced in Ontario, bringing the province’s number of confirmed cases up to 11.

https://t.co/WGxsqcjAVG",['breaking']
2020-02-29,"COVID-19: France bans indoor gatherings of more than 5,000 in bid to fight new virus https://t.co/5MSQH2CtGT https://t.co/OgbWKu2r1s",[]
2020-02-29,"In response to the coronavirus outbreak, the U.S. is banning travel to Iran and elevating travel warnings to several other regions. 

https://t.co/UnqQipNvg3",[]
2020-02-29,New on YouTube:  Coronavirus outbreak: B.C. confirms eighth new case in individual visiting from Iran https://t.co/NpB73Z45hM,[]
2020-02-29,COVID-19 U.S. announces first death from new coronavirus https://t.co/4YX4CoROyh https://t.co/LClpJIWhyT,[]
2020-02-29,"#BREAKING: A person has died in Washington state of COVID-19, marking the first such reported death in the United States.

https://t.co/wyOH5Ka7qV",['breaking']
2020-02-29,COVID-19: Trump to discuss latest virus developments at White House news conference https://t.co/JoFNmL4Ezt https://t.co/jZpSnoZFJD,[]
2020-02-29,"WATCH LIVE: Trump to discuss coronavirus developments at White House news conference. 

https://t.co/tabORlb5SK",[]
2020-02-29,New on YouTube:  Coronavirus outbreak: President Donald Trump to speak on U.S. response to COVID-19 | LIVE https://t.co/DqE7opyTDH,[]
2020-02-29,COVID-19: Pakistan confirms 4th case of new coronavirus https://t.co/S3rZAK9Evi https://t.co/11I0AARXF4,[]
2020-02-29,"Since the outbreak of COVID-19, many countries have established precautionary measures for travelers—especially at international airports.  Here’s what Canada is doing on that front.

RELATED: https://t.co/B3SiLvJcwy https://t.co/qyglrPfsvC",[]
2020-02-29,"COVID-19: Oil prices, jobs slashed as global coronavirus spread continues https://t.co/wmdmOuHKWG https://t.co/xis8igivry",[]
2020-02-29,Japan announces $2.5B aid package in effort to fight COVID-19 https://t.co/yzG0Du7MKT https://t.co/HRF5g8NYHW,[]
2020-02-29,New on YouTube:  Coronavirus outbreak: Military disinfects site at centre of South Korea outbreak as new cases rise https://t.co/gLfV5nXIDI,[]
2020-02-29,"New on YouTube:  Coronavirus outbreak: Japan PM asks public for help in fighting virus, says Olympics will go ahead https://t.co/0FBzAbSlcN",[]
2020-02-29,Effect of COVID-19 on global economy grows as Trump lashes out against criticism https://t.co/9snikyQhqV https://t.co/u7os55l3P4,[]
2020-02-29,New on YouTube:  Coronavirus outbreak: China focusing on ensuring full recovery of discharged patients https://t.co/FqRgTgixVI,[]
2020-02-29,Iran prepares to test ‘tens of thousands’ for COVID-19 as cases spike https://t.co/p3nMiQIbxN https://t.co/ODuitZqF89,[]
2020-02-29,New on YouTube:  What measures have Canadian airports taken since the COVID-19 outbreak? https://t.co/tZsVmSXz8E,[]
2020-02-29,COVID-19: Canada’s public health agency weighs stronger protection for workers https://t.co/nL0ebfLrxb https://t.co/Zaqq0Yi1yU,[]
2020-02-29,"New COVID-19 cases in Oregon, Washington are latest of unknown origin in U.S. https://t.co/reRy0HaqTX https://t.co/2w3QRu8EjK",[]
2020-02-29,"#BREAKING: Washington state has now announced 2 new cases of COVID-19 -- one of which is a high school student with no travel history
https://t.co/3EKZDD2pii",['breaking']
2020-02-28,"South Korea reports 594 new coronavirus cases, bringing total close to 3,000 https://t.co/UCxoldxkn6 https://t.co/WqKE5Pmmlj",[]
2020-02-28,"New on YouTube:  Coronavirus outbreak: U.S. braces for rise in COVID-19 cases as WHO raises threat to ""highest level"" https://t.co/0OEe3ixCwy",[]
2020-02-28,U.S. postpones ASEAN leaders summit due to coronavirus https://t.co/hk48gFNDa5 https://t.co/kq3dKFdcU6,[]
2020-02-28,"The announcement comes as the number of confirmed COVID-19 cases in the U.S. is still relatively small — around 60, most of them from the Diamond Princess. 

https://t.co/XhRE0mLbb7",[]
2020-02-28,"#BREAKING: Quebec public health officials confirmed the province’s first case of the new coronavirus, COVID-19, in a statement Friday evening.

https://t.co/tFFp3nYbbi",['breaking']
2020-02-28,U.S. working to get COVID-19 test kits to every state by next week as efforts ramp up https://t.co/891uut3S83 https://t.co/xOcn4QcstL,[]
2020-02-28,"New on YouTube:  Global National: Feb. 28, 2020 | WHO raises COVID-19 risk to ""very high"" as markets sink https://t.co/Ny3a8dSllp",[]
2020-02-28,Trump calls Democrats’ criticism of coronavirus handling their new ‘hoax’ https://t.co/fhepoZqsdM https://t.co/IkUXGeblTB,[]
2020-02-28,"“They tried the impeachment hoax … this is their new hoax,” Trump said of Democrats and coronavirus.

https://t.co/e2Bz802B0M",[]
2020-02-28,Coronavirus outbreak’s economic ripples gathering into worldwide crisis https://t.co/fv3bdl6U8N https://t.co/dkt3AviN8I,[]
2020-02-28,COVID-19 cases grow in California as officials race to stop community spread https://t.co/7at2lCFbAJ https://t.co/mXqvYM3t96,[]
2020-02-28,"The World Health Organization has held off on calling the outbreak of the new coronavirus a pandemic, even though there are cases of the disease all over the world. Global News explains why.

Read the latest: https://t.co/MvD9Yidh3k https://t.co/vd27Vfwn8k",[]
2020-02-28,New on YouTube:  When does an outbreak become a pandemic? https://t.co/Ca52BwN035,[]
2020-02-28,"#BREAKING: CBS has halted production of The Amazing Race as the COVID-19 virus continues to spread.

https://t.co/cxsVkYhFCt",['breaking']
2020-02-28,"Many believe there are far more cases of the coronavirus in Iran than what is officially being reported.

https://t.co/isQbvEvXAM",[]
2020-02-28,"Do you think COVID-19 will have long-term effects on the global or Canadian economy? 

READ MORE: https://t.co/9R60VoebEJ",[]
2020-02-28,"Canadian coronavirus cases linked to Iran rise, experts question country’s response https://t.co/8Xkx2RL9dK https://t.co/YAC4LucjXi",[]
2020-02-28,"The dog of a coronavirus patient in Hong Kong reportedly tested 'weak positive' for the virus recently. 

https://t.co/GQrd87AEWk",[]
2020-02-28,"Coronavirus fears are hitting the oil markets.

https://t.co/y1bx6mVRCv",[]
2020-02-28,New on YouTube:  Coronavirus outbreak: WHO official says virus not at stage to declare pandemic https://t.co/ZwuChC4hDl,[]
2020-02-28,"New on YouTube:  Coronavirus outbreak: DOW Jones opens sharply down amid COVID-19, recession fears | LIVE https://t.co/saFZ1JV2T6 https://t.co/TxT5ENK1EE",[]
2020-02-28,"WATCH LIVE: Pipeline dispute, coronavirus to be discussed in Question Period. #cndpoli 

https://t.co/WL02fWnaBW",['cndpoli']
2020-02-28,"#BREAKING: The risk assessment on the COVID-19 virus has been deemed as 'very high,' according to the World Health Organization.

https://t.co/JKzuzIjxBn",['breaking']
2020-02-28,"'We have unfortunately made the difficult decision to postpone our upcoming shows in Asia due to the health and travel concerns with coronavirus,' their statement reads. 

https://t.co/37Q0jQvBJJ",[]
2020-02-28,New on YouTube:  Coronavirus outbreak: Ill passenger removed from plane in Winnipeg with possible case of COVID-19 https://t.co/cikzUOTGPv,[]
2020-02-28,Mexico confirms 1st cases of coronavirus https://t.co/A62JkMpQc1 https://t.co/gEoVPRyNag,[]
2020-02-28,"WATCH LIVE: World Health Organization provides its daily update on COVID-19

https://t.co/dbjyz35tO3",[]
2020-02-28,Geneva auto show cancelled as coronavirus outbreak spreads in Europe https://t.co/0zFaqUwjK1 https://t.co/RAIzVDHKTx,[]
2020-02-28,"A few vacationers at a locked-down Canary Islands hotel are being cleared — after 600 holidaymakers from a total of 25 countries were quarantined amid reported COVID-19 cases.   

https://t.co/8s2TElBHuq",[]
2020-02-28,New on YouTube:  Coronavirus outbreak: World Health Organization gives latest update on virus | LIVE https://t.co/Wzqmd1wGCw,[]
2020-02-28,"New on YouTube:  Coronavirus outbreak: Canadians have mixed feelings on travel, Canada now at 14 cases https://t.co/ySttJp7cqj",[]
2020-02-28,New on YouTube:  Coronavirus outbreak: Chinese official says recovered patients found not to be infectious https://t.co/BOcUUvbOsK,[]
2020-02-28,"Do you think the new coronavirus will have long-term effects on the global economy? 

https://t.co/2y9c9YoL5I",[]
2020-02-28,Economic hurt felt globally as nearly 60 countries report coronavirus cases https://t.co/fXqu1yXzX7 https://t.co/NJBzGKeRPj,[]
2020-02-28,COVID-19 concerns prompt calls for clearer policies concerning overseas school trips https://t.co/ivIBAEdTYm https://t.co/buixmgh2FF,[]
2020-02-28,Asian markets continue to fall on COVID-19 fears after Wall Street plunges to 9-year low https://t.co/iJ1D6siXi9 https://t.co/AGGdrOSxiD,[]
2020-02-28,Italian man confirmed as Nigeria’s first case of COVID-19: health minister https://t.co/SYCSy0FgJ4 https://t.co/qfgugUVIx0,[]
2020-02-27,New on YouTube:  COVID-19's global impact: Historic stock market slide as mysterious case appears in California https://t.co/4aJvFEOvrK,[]
2020-02-27,Countries around the world step up their response to COVID-19 as cases rise daily https://t.co/f1KAMbvDqi https://t.co/mgngWRqP0m,[]
2020-02-27,"New on YouTube:  Global National: Feb. 27, 2020 | Coronavirus has ""pandemic potential"" as cases rise globally https://t.co/eZDlryinXw",[]
2020-02-27,"California monitoring more than 8,400 flight arrivals for COVID-19 symptoms https://t.co/k51TqEjVXr https://t.co/dzJLdtnyrk",[]
2020-02-27,New on YouTube:  Coronavirus outbreak: CDC Director says 'stigma is enemy of public health' https://t.co/eCZ7pBUXRW,[]
2020-02-27,"A passenger has been removed from a plane at Winnipeg’s airport with a possible case of COVID-19.

https://t.co/6NlDuVhnkv",[]
2020-02-27,"Dow Jones sinks nearly 1,200 points amid coronavirus worries https://t.co/2rLyUQsAkO https://t.co/RVMc6eTduW",[]
2020-02-27,"New on YouTube:  Coronavirus outbreak: House Foreign Affairs, CDC speak on COVID-19 response | LIVE https://t.co/3ZtQ4doLEW",[]
2020-02-27,Coronavirus cases double in France as Macron warns epidemic ‘on its way’ https://t.co/9ozimnITD9 https://t.co/NatCHM017M,[]
2020-02-27,"Howard Stern was among many — including the #BTSARMY — to call out Salvatore Governale for suggesting the group was carrying the new coronavirus.

https://t.co/wTTTfsA5iV",['btsarmy']
2020-02-27,"Why China’s wildlife trade ban will help, but not stop, coronavirus https://t.co/6LziLzHxR6 https://t.co/u3t9qr2lVN",[]
2020-02-27,"Cruise ship turned away twice docks in Cozumel, Mexico after coronavirus scare https://t.co/wSpVT1Zegd https://t.co/Hpm0SiPkel",[]
2020-02-27,Iran’s vice-president diagnosed with coronavirus; Saudi Arabia halts pilgrimage https://t.co/woSj3aLgyq https://t.co/kqZc1acsn8,[]
2020-02-27,New on YouTube:  Coronavirus outbreak: China aims to ban wildlife trade even as new deaths reach lowest daily tally https://t.co/WUDln4NsLW,[]
2020-02-27,"WATCH LIVE: The World Health Organization is expected to hold a press conference on the COVID-19 virus just a day after the first case with an unknown connection was reported in the U.S. 

https://t.co/nFtznWR5OF",[]
2020-02-27,"#BREAKING: Ontario health officials say the husband of a woman who had travelled to Iran and recently tested positive for the new coronavirus in Toronto is now infected.

https://t.co/UnJhnkqti2",['breaking']
2020-02-27,"Travelling somewhere soon?

Here's how to prepare yourself amid the coronavirus outbreak: 

https://t.co/CSS01jpUzV",[]
2020-02-27,Going on vacation amid the coronavirus outbreak? Here’s what to know https://t.co/VKsBrxC2w0 https://t.co/ok1S78zUjc,[]
2020-02-27,"For an illness transmitted so easily, leaders are puzzled over how to keep the new coronavirus from proliferating and seem willing to try anything to keep their people — and economies — safe.

https://t.co/2gfSg99aub",[]
2020-02-27,New on YouTube:  Coronavirus outbreak: World Health Organization provides update | LIVE https://t.co/WONGUy2lWB,[]
2020-02-27,New on YouTube:  Coronavirus outbreak: How is COVID-19 impacting the lives of Canadians? https://t.co/k5RHwfZ0eD,[]
2020-02-27,New on YouTube:  Coronavirus: Italy becomes centre of European outbreak as Trump downplays virus spread in U.S. https://t.co/e7JpUfnCq7,[]
2020-02-26,"New on YouTube:  Global National: Feb. 26, 2020 | Coronavirus concerns growing as countries assess preparedness https://t.co/oml9Bvpvx6",[]
2020-02-26,"New on YouTube:  Coronavirus outbreak: Trump appoints Pence to head up response, downplays threat https://t.co/Nat85A9B5e",[]
2020-02-26,Alberta officials expand list of countries for coronavirus testing protocols https://t.co/MFXwIkiope https://t.co/cW5xFW2WKV,[]
2020-02-26,‘Hard not to worry’: Weyburn grad student staying in Milan amid COVID-19 outbreak in Italy https://t.co/mZxuzMJoyt https://t.co/LXJQhGx5PG,[]
2020-02-26,"COVID-19: Trump downplays U.S. outbreak, spurring new credibility test https://t.co/NIWblmR2RO https://t.co/2Pa2vWvPcE",[]
2020-02-26,"In terms of this virus becoming a pandemic, Canada’s Chief Public Health Officer said “it’s not so much a question of if this will happen anymore, but rather more a question of exactly when.”

https://t.co/Dv14BtwjAg",[]
2020-02-26,"Is Canada ready for a widespread coronavirus outbreak? Yes and no, experts say https://t.co/1syD8s3cve https://t.co/DbuWjwwC97",[]
2020-02-26,"Health officials have said that hair on the face can keep the exhalation valve on face masks and special respirators from working properly. 

https://t.co/fDVVXQa5fN",[]
2020-02-26,"WATCH LIVE: Health officials appear at House of Commons committee on Canada's COVID-19 response

 https://t.co/PkGHaFHUs0",[]
