date,tweet,hashtags,account,Mylabel,label
2020-08-12,"As of Aug 11, the total number of #COVID19 cases in the US surpassed 5 million. While the number of new cases has declined in the last week, COVID-19 is widespread in many areas. Take steps like wearing a mask that covers your nose &amp; mouth in public. More: https://t.co/4Ku7nKLZCq https://t.co/t6i4I8JZhg",['covid19'],cdcgov,NoChange,equal
2020-08-12,People who use drugs or have a substance use disorder may have underlying medical conditions that put them at increased risk for severe illness from #COVID19. Learn more about how drug use may impact COVID-19 illness &amp; see resources for getting help: https://t.co/vAEXTXPs8S. https://t.co/8rsQ6TNuue,['covid19'],cdcgov,NoChange,equal
2020-08-12,"Going out? When you hang out with friends, #WearAMask to help protect them from #COVID19 &amp; ask them to wear a mask to help protect you. This can help keep others healthy during the COVID-19 pandemic. Learn more: https://t.co/l3eipKB6If. #MaskingForAFriend #WorldMaskWeek https://t.co/7dXfVdGc1O","['wearamask', 'covid19', 'maskingforafriend', 'worldmaskweek']",cdcgov,NoChange,equal
2020-08-11,Wear a mask in public. Stay at least 6 feet away from others who don’t live in your household. Wash your hands often. Help slow the spread of #COVID19. Learn more: https://t.co/jkWwZTxyhs. #WorldMaskWeek #WearAMask https://t.co/RrkM428ggA,"['covid19', 'worldmaskweek', 'wearamask']",cdcgov,increas,equal
2020-08-11,Could you or a loved one be at increased risk for COVID-19? Underlying medical conditions and lack of access to quality healthcare are more common among some racial and ethnic groups. These factors can lead to more severe #COVID19 illness. Learn more: https://t.co/Iw21OtZZcw. https://t.co/pSLqGtA54C,['covid19'],cdcgov,increas,equal
2020-08-11,"#COVID19 spreads mainly among people who are in close contact with one another (less than 6 ft). Wear a mask in public &amp; when around people not living in your household, especially when social distancing is difficult to maintain. https://t.co/jkWwZTxyhs #WearAMask #WorldMaskWeek https://t.co/rzVjZ4sVuE","['covid19', 'wearamask', 'worldmaskweek']",cdcgov,increas,equal
2020-08-11,A new report in @CDCMMWR shows that testing all nursing home residents and staff soon after identifying the first person with #COVID19 helps identify additional infections. Early intervention may help control spread of the virus. Learn more: https://t.co/B9sRdZYvVk. https://t.co/3HK3kI9hgN,['covid19'],cdcgov,increas,equal
2020-08-11,A new @CDCMMWR report about an outbreak at a Maryland nursing home found that the percentage of residents testing positive for #COVID19 was higher among residents receiving dialysis compared to those who were not. Learn more here: https://t.co/hia6GWMxnp. https://t.co/Eud7A6nxKl,['covid19'],cdcgov,increas,equal
2020-08-11,"Contact tracing slows the spread of #COVID19. It helps protect you, your family, and your community. Answer the call from your health department to #SlowtheSpread. Learn more: https://t.co/9ZN2zYTaud. https://t.co/bs17f37lcj","['covid19', 'slowthespread']",cdcgov,increas,equal
2020-08-10,Take steps to keep your friends and family safe when visiting those at higher risk for severe illness from #COVID19. Learn more at https://t.co/EFZZhvP0qh. https://t.co/8uWbBB2izk,['covid19'],cdcgov,decreas,decrease
2020-08-10,The  latest CDC #COVIDView report shows the percentage of deaths attributed to #COVID19 increased during the first 3 weeks of July but has since been on the decline: https://t.co/zP4VYlo0Pb. https://t.co/C9Eu0ARcJ3,"['covidview', 'covid19']",cdcgov,decreas,decrease
2020-08-10,#HCPs: You may feel concerned about patients increasing their use of alcohol or other substances during COVID-19. Here are some answers to questions about #COVID19 risks and treatment options for patients who use drugs or have a substance use disorder: https://t.co/vAEXTXPs8S. https://t.co/yDTiiIp02r,"['hcps', 'covid19']",cdcgov,decreas,decrease
2020-08-10,"Wondering how you can help keep your friends healthy this summer? Stay safe from #COVID19: Wash your hands, stay 6 feet apart, and #WearAMask.  Learn more about how you and your friends can help protect each other: https://t.co/l3eipKjvjF. #MaskingForAFriend #WorldMaskWeek https://t.co/czZC6J2oNi","['covid19', 'wearamask', 'maskingforafriend', 'worldmaskweek']",cdcgov,decreas,decrease
2020-08-08,"“At the end of my deployment, [we’d] talk about the gravity of the situation…we felt like we’d been involved in something historic,” says Lieutenant Jesica Jacobs, USPHS, an LLS fellow and lab #scientist making a difference in the #COVID19 response. More: https://t.co/dmyfJQWzah https://t.co/i3MWF34Dim","['scientist', 'covid19']",cdcgov,NoChange,equal
2020-08-08,Could you or a loved one be at increased risk for COVID-19? Underlying medical conditions and lack of access to quality healthcare are more common among some racial and ethnic groups. These factors can lead to more severe COVID-19 illness. Learn more: https://t.co/Iw21OtZZcw. https://t.co/lXLjCOKEye,[],cdcgov,NoChange,equal
2020-08-08,"Wondering when to use a mask? Wear a mask when you are in a public setting, especially when it is difficult stay 6 feet away from others not living in your household. Learn more at https://t.co/unpwzlB7xU. #WorldMaskWeek https://t.co/jDdjNuesvc",['worldmaskweek'],cdcgov,NoChange,equal
2020-08-07,The latest CDC #COVIDView report shows that the percentage of people testing positive for #COVID19 and the percent of medical visits for symptoms similar to #COVID19 are decreasing nationally. Learn more: https://t.co/zP4VYlo0Pb. https://t.co/Oz7uN9pTxb,"['covidview', 'covid19', 'covid19']",cdcgov,decreas,equal
2020-08-07,"Multisystem inflammatory syndrome in children (MIS-C) is a rare but serious condition associated with #COVID19. Parents: For more information about MIS-C and when to seek emergency care for your child, visit https://t.co/no0GF9jx2q.",['covid19'],cdcgov,decreas,equal
2020-08-07,Hundreds of cases of multisystem inflammatory syndrome in children have been reported to CDC since #COVID19 became widespread in the U.S. Learn more about how this condition affects children and teens in @CDCMMWR: https://t.co/Tdlmlbdlvk. https://t.co/7eoW8NOFf5,['covid19'],cdcgov,decreas,equal
2020-08-07,"Masks can help prevent the spread of #COVID19 when they are widely used in public. When you wear a mask, you can help protect those around you. When others wear one, they can help protect people around them, incl. you. https://t.co/jkWwZTfWSS #WearAMask #DoYourPart #WorldMaskWeek https://t.co/O7FckRf1ks","['covid19', 'wearamask', 'doyourpart', 'worldmaskweek']",cdcgov,decreas,equal
2020-08-06,This week’s national forecast predicts the number of new #COVID19 deaths per week may decrease over the next month. Between 4.5k &amp; 10.6k new deaths are expected the week ending Aug 29. A total of 175k to 190k COVID-19 deaths are predicted by Aug 29. More: https://t.co/Ft6cgmaMPX. https://t.co/zpPG4458Fz,['covid19'],cdcgov,NoChange,equal
2020-08-06,"When you travel, take steps to slow the spread of #COVID19. Learn more at https://t.co/4aj6MR4uOn. https://t.co/NWoNmX5U6c",['covid19'],cdcgov,NoChange,equal
2020-08-06,"#COVID19 spread rapidly at a meat processing facility in South Dakota, infecting 929 workers in just 5 weeks. Employers can slow the spread by promoting physical distance between employees when possible and encouraging mask use &amp; hand hygiene. @CDCMMWR: https://t.co/iDcQG5xLgS. https://t.co/BUudoLk8BC",['covid19'],cdcgov,NoChange,equal
2020-08-06,A new @CDCMMWR report shows many workers who tested positive for COVID-19 at a Nebraska meat processing facility reported working close to one another. Physical distancing and wearing masks can slow the spread of #COVID19 in workplaces: https://t.co/DIrRiwhr3p. https://t.co/imyENCuJrZ,['covid19'],cdcgov,NoChange,equal
2020-08-05,"#COVID19 is widespread in several areas of the US, particularly in the South, West, and parts of the Midwest. Additionally, 11 states had more than 10,000 new cases in the last week. Learn more: https://t.co/4Ku7nKLZCq https://t.co/3X6C3k4v6A",['covid19'],cdcgov,NoChange,equal
2020-08-05,"#COVID19 has affected every person in America in some way, but it is not affecting everyone in the SAME way. Many racial and ethnic groups are overly affected by COVID-19. Read about CDC’s commitment to improve #HealthEquity. https://t.co/OVro238b8r https://t.co/2YhAC2v5Os","['covid19', 'healthequity']",cdcgov,NoChange,equal
2020-08-04,"Data from #COVIDNET show that after a period of decline, #COVID19 hospitalization rates have begun to increase in recent weeks. You can help slow the spread of COVID-19.  Stay 6 feet apart; wear a mask and wash your hands often. More: https://t.co/qpYN3dSJL8. https://t.co/pboxwJ4nMg","['covidnet', 'covid19']",cdcgov,decreas,decrease
2020-08-04,".@CDCDirector says masks are one of the most powerful weapons we have in the fight against #COVID19. Wearing a mask when you’re in public, combined with social distancing and frequent hand washing, are actions we can all take to help slow the spread: https://t.co/DmfPOB7nbu https://t.co/XOboYrmXgI",['covid19'],cdcgov,decreas,decrease
2020-08-04,Could you or a loved one be at increased risk for #COVID19? Find out why some racial and ethnic groups are at higher risk of getting COVID-19 or experiencing severe illness: https://t.co/Iw21OtZZcw. https://t.co/VovHAUo39d,['covid19'],cdcgov,decreas,decrease
2020-08-04,"Remember to practice everyday #foodsafety during #COVID19. Put away foods that could spoil, such as meats, milk, &amp; eggs, in the fridge or freezer within 2 hours of shopping. Don’t let these items sit outside, in the garage, or on the countertop. Learn more https://t.co/VRBGvHioKN https://t.co/pBk4YwCPcT","['foodsafety', 'covid19']",cdcgov,decreas,decrease
2020-08-04,"#HCPs: Attend today’s COCA call: #COVID19 &amp; Telehealth Implementation: Stories from the Field,  at 2pm ET. Learn more: https://t.co/vWVKebacNF. https://t.co/ZAw7Cux9Gp","['hcps', 'covid19']",cdcgov,decreas,decrease
2020-08-03,"#HCPs: Attend the next COCA call, Tuesday, Aug 4, at 2pm ET via Zoom. Topic: COVID-19 &amp; Telehealth Implementation: Stories from the Field. Learn more: https://t.co/vWVKebacNF. #COVID19 https://t.co/yID3bDxiaP","['hcps', 'covid19']",cdcgov,increas,increase
2020-08-03,Take steps to keep your friends and family safe when visiting those at higher risk for severe illness from #COVID19. Learn more at https://t.co/EFZZhvP0qh. https://t.co/1mYKWLDTmw,['covid19'],cdcgov,increas,increase
2020-08-03,"The latest CDC #COVIDView report shows the percentage of deaths attributed to #COVID19 increased between June 27 and July 11. This is the first multi-week increase reported since mid-April. However, this indicator has since been on the decline: https://t.co/zP4VYlo0Pb. https://t.co/2NkjL2sebF","['covidview', 'covid19']",cdcgov,increas,increase
2020-08-03,Learn how @MEPublicHealth enhanced their contact tracing efforts by using an innovative tool to efficiently monitor contacts of #COVID19 patients in a new @CDCMMWR report: https://t.co/UjKjjVqWK9. https://t.co/sCAzV4dk4M,['covid19'],cdcgov,increas,increase
2020-08-03,Health equity is when everyone has the opportunity to be as healthy as possible. We must address long-standing inequities that put some racial and ethnic groups at a higher risk for #COVID19. Learn about CDC’s COVID-19 #HealthEquity Strategy: https://t.co/OVro238b8r. https://t.co/XhT7GSFsGY,"['covid19', 'healthequity']",cdcgov,increas,increase
2020-08-02,"Stay cool in summer extreme #heat. If visiting a cooling center, practice social distancing, wear a cloth face covering (for people 2+ years old), and wash your hands often or use sanitizer with at least 60% alcohol to protect yourself from #COVID19. https://t.co/DmfPOB7nbu https://t.co/RljoNZokkX","['heat', 'covid19']",cdcgov,decreas,equal
2020-08-02,"If you tested positive for #COVID19 and have no symptoms, stay home and away from other people. Learn more about CDC’s recommendations about when you can be around others after COVID-19 infection: https://t.co/z5kkXpqkYb. https://t.co/9PaMy0Rxaf",['covid19'],cdcgov,decreas,equal
2020-09-01,#Analysis by @bkives: Manitoba's chief public health officer says it's not useful to know where COVID-19 is in Winnipeg. Montreal's data dump suggests otherwise. https://t.co/KQmajGUViB,['analysis'],cbcnews,NoChange,equal
2020-09-01,There have been more complaints about airlines logged since COVID-19 began than there were in 2018 and 2019 combined. https://t.co/lk55ZQq7z3,[],cbcnews,NoChange,equal
2020-09-01,Health officials in Canada say they are considering approving home COVID-19 tests to screen for the virus. https://t.co/1L8V2mYanO,[],cbcnews,NoChange,equal
2020-09-01,Tens of millions of students return to school in Europe with coronavirus precautions in place. https://t.co/ssftKjPfYP,[],cbcnews,NoChange,equal
2020-09-01,COVID-19 update: Public health officials address Canadians https://t.co/ssftKk6QQn https://t.co/BBX9Jk5XpN,[],cbcnews,NoChange,equal
2020-09-01,"Students in first aid training classes can no longer partner up to practise some of their skills because of COVID-19 so instructors are making mannequins out of pool noodles, hoses and nylons for them to practise on instead.  https://t.co/JlT3zarymg",[],cbcnews,NoChange,equal
2020-09-01,"In today's Morning Brief: 
• Ottawa to name two former residential schools as national historic sites
• Trump defended gunman who opened fire during demonstrations in Wisconsin
• First aid instructors get creative out of necessity amid COVID-19 pandemic
https://t.co/aPCJoyE4kZ",[],cbcnews,NoChange,equal
2020-09-01,Students can take pandemic-related classes in everything from art to governance systems. https://t.co/EQO9ThLH8a,[],cbcnews,NoChange,equal
2020-08-31,U.S. coronavirus cases near 6 million as states in the Midwest and schools face outbreaks. https://t.co/dR83ky7TYk,[],cbcnews,decreas,decrease
2020-08-31,The VMAs marked the first major U.S. awards show to take place during the coronavirus pandemic. https://t.co/IHMsJ2Zoyg,[],cbcnews,decreas,decrease
2020-08-31,"#Analysis: Despite mainstream scoffing, credible economists say COVID-19 means MMT is no longer just a theory. https://t.co/M6RoWOBZ2c @don_pittis",['analysis'],cbcnews,decreas,decrease
2020-08-30,"A Brandon, Man. hospital has brought in outbreak protocols after three cases of COVID-19 were linked to a unit in one of its buildings, the provincial government says in a news release. https://t.co/ltDPE7yP6M",[],cbcnews,increas,increase
2020-08-30,"The official number of global coronavirus cases is now at least five times the number of severe influenza illnesses recorded annually, according to World Health Organization data. https://t.co/vX0BycxSow",[],cbcnews,increas,increase
2020-08-29,An Edmonton doctor told CBC News that a man who refused to wear a mask while visiting his wife in the hospital struck a security guard in the face. Personnel were trying to calm the man down. https://t.co/sbbCtZYtRD,[],cbcnews,decreas,equal
2020-08-29,"Parents told CBC News it was common for camps and daycares to have lists of COVID-19 symptoms that were screened for, but they can vary even within the same city. https://t.co/XDrz4XkRyH",[],cbcnews,decreas,equal
2020-08-29,"Two members of the Canadian Armed Forces tested positive for COVID-19 after an overnight stop in Happy Valley-Goose Bay. They are currently isolating in Trenton, Ont. https://t.co/NxolelLoBT",[],cbcnews,decreas,equal
2020-08-29,"COVID-19 chased @sasapetricic from one country to another at the beginning of the virus outbreak, and every time he touched down in a different country, he saw public health hopelessly tangled with national politics. https://t.co/yVovyL6WW9",[],cbcnews,decreas,equal
2020-08-29,"Mass demonstrations in Berlin called by far-right groups and COVID-19 deniers over restrictions are expected to attract 20,000. https://t.co/vYONYcrEal",[],cbcnews,decreas,equal
2020-08-29,"He found himself with a lot of time on his hands during COVID-19 lockdown, so he set out to determine the best way to get optimal banana slice coverage on a piece of bread. https://t.co/wCji9RkXqw",[],cbcnews,decreas,equal
2020-08-29,A temporary shut down and more than a dozen teachers in quarantine served to illustrate the challenges ahead for Quebec schools amid the pandemic. https://t.co/0PPop9XK7v,[],cbcnews,decreas,equal
2020-08-28,Masks can trigger sensory sensitivities and create lip reading challenges. https://t.co/ekpRpWKn0x,[],cbcnews,decreas,equal
2020-08-28,COVID-19 update: Public health officials address Canadians https://t.co/YEdSxrl2hx https://t.co/GRXzmThD99,[],cbcnews,decreas,equal
2020-08-28,"Canadians believe the COVID-19 crisis has brought their country together, while Americans blame the pandemic for worsening their cultural and political divide, polls suggest. https://t.co/YEdSxrCDG7",[],cbcnews,decreas,equal
2020-08-28,#Analysis: Jason Kenney and his UCP government are facing a historic deficit because of a collapse in oil prices and the COVID-19 pandemic. https://t.co/GLi4NUa3XW @kylebakx,['analysis'],cbcnews,decreas,equal
2020-08-28,"In today's Morning Brief: 
• WestJet to remove unmasked passengers from flights and ban them for a year
• Donald Trump assails Biden on final night of Republican convention
• Ontario's Stage 3 reopening brings no surge in COVID-19 cases after 4 weeks
https://t.co/D6uA3ECz3W",[],cbcnews,decreas,equal
2020-08-28,"#Analysis: Nearly 700,000 tests for COVID-19 have been conducted in Ontario in August, and less than 0.4 per cent have been positive for the coronavirus. https://t.co/NkBsYtaGtt @CBCQueensPark",['analysis'],cbcnews,decreas,equal
2020-08-28,"Parents of children with disabilities have cited issues such as the wearing of masks, questions about transportation for kids who require aid on school buses and the availability of educational assistants to help their kids when they're in the classroom. https://t.co/djLL0S12KC",[],cbcnews,decreas,equal
2020-08-28,The airline says it will go as far booting passengers off flights who consistently refuse to wear a mask or face covering while on board. https://t.co/y8tTRUKzeV,[],cbcnews,decreas,equal
2020-08-27,Eighty-eight per cent of Canadians said they approved of country's response to COVID-19. https://t.co/cgK5j9frzX,[],cbcnews,increas,equal
2020-08-27,"Governor Tiff Macklem says maintaining trust is key for central banks during the economic crisis caused by COVID-19, as well as for rebuilding once the pandemic passes. https://t.co/X8qSHq78X2",[],cbcnews,increas,equal
2020-08-27,"At least 463 million children missed out on remote learning after schools closed amid COVID-19, UNICEF says. https://t.co/hTGqBvyIjs",[],cbcnews,increas,equal
2020-08-27,The host was fined for violating the COVID-19 Related Measures Act and received an additional $300 victim surcharge. https://t.co/prt1F0em0I,[],cbcnews,increas,equal
2020-08-27,Elections Canada is planning for a possible fall election that would take place during the pandemic. https://t.co/8AaVYqB1b5,[],cbcnews,increas,equal
2020-08-27,"Faced with travel restrictions and health concerns over COVID-19, many Canadians have decided this is the year to explore the great outdoors. https://t.co/9vKWKe1DsI",[],cbcnews,increas,equal
2020-08-27,Federation of Sovereign Indigenous Nations Chief Bobby Cameron says Ottawa's back-to-school COVID-19 funding for First Nations is not enough. https://t.co/vD1xWErYLr @JorgeBarrera,[],cbcnews,increas,equal
2020-08-27,A collaboration between CanSino and the National Research Council of Canada to run the first Canadian clinical trials for a possible COVID-19 vaccine is being abandoned. https://t.co/D5rH51Qnax @ACookeHFX,[],cbcnews,increas,equal
2020-08-26,"GTA school boards have different plans for start dates, class sizes and mask policies. https://t.co/33RDaojF1b",[],cbcnews,NoChange,equal
2020-08-26,"Schools will be teaching pandemic-themed courses in health, law, politics, art, economics. https://t.co/JjLxA3Xhaw",[],cbcnews,NoChange,equal
2020-08-26,"""If you're social distancing, masking, hand washing and avoiding indoor contact with people outside of your social bubble, all of those things will lead to a very low-impact flu season."" https://t.co/8h7CyOUzUV",[],cbcnews,NoChange,equal
2020-08-26,The $2B in federal funding aims to help schools reopen safely as COVID-19 numbers climb. For the latest: https://t.co/w45p6I6oKa,[],cbcnews,NoChange,equal
2020-08-26,Alberta homeschool providers say they've seen an increased interest in their programs amid the ongoing COVID-19 pandemic. https://t.co/3v5jQxVMZH @LucieEdwardson,[],cbcnews,NoChange,equal
2020-08-26,The Canadian Union of Postal Workers complained couriers were losing their jobs just as COVID-19 was spreading. https://t.co/5JZ9ExfCbt,[],cbcnews,NoChange,equal
2020-08-26,"A federal notification app called COVID Alert is available across the country, but for now is operational only in Ontario.  https://t.co/rT4TNxIKbS",[],cbcnews,NoChange,equal
2020-08-26,Tuesday also marks five days since there has been an active case of COVID-19 in the province. https://t.co/YMmAe2pyGy,[],cbcnews,NoChange,equal
2020-08-25,Coronavirus reinfection of two European patients raises concerns about immunity. https://t.co/hUv7PpYIAe,[],cbcnews,increas,equal
2020-08-25,Indigenous Services Minister Marc Miller says the full mental health impact won't be known until after pandemic subsides. https://t.co/WGFNAl7TjY @JorgeBarrera,[],cbcnews,increas,equal
2020-08-25,"For the first time since the pandemic began, Manitoba leads the country with the most active cases per capita in Canada, according to data from Health Canada. https://t.co/e8Q0fAe12L",[],cbcnews,increas,equal
2020-08-25,COVID-19 update: Federal ministers and public health officials address Canadians https://t.co/9mcLNfpdny,[],cbcnews,increas,equal
2020-08-25,This teacher started an initiative to deliver donated masks to schools and families in need. https://t.co/Qur2Q7XrYB,[],cbcnews,increas,equal
2020-08-25,"In today's Morning Brief: 
• Bill Blair weighs decision on Canadian child porn prisoner seeking transfer home from U.S.
• Nervous about potential exposure to COVID-19, some parents are forming education pods.
https://t.co/cWV7ZCQ1VH",[],cbcnews,increas,equal
2020-08-25,"Worried about COVID-19 exposure, some parents are opting not to send their kids to school in favour of creating ""education pods"" with private teachers. Many educators worry this will be bad for learning and will only worsen inequalities. https://t.co/tSnDMexUrp",[],cbcnews,increas,equal
2020-08-25,Alberta reported four more COVID-19 deaths between Friday and Sunday and 258 new COVID-19 cases of the illness. https://t.co/ly0lhjb5Mx,[],cbcnews,increas,equal
2020-08-24,"The two-storm combination could bring a history-making onslaught of wind and coastal flooding from Texas to Alabama, all complicated by the coronavirus pandemic, forecasters said. https://t.co/l7sWpnIGon",[],cbcnews,decreas,decrease
2020-08-24,"The creator of the APTN TV series Mohawk Girls will be among the honourees at the TIFF Tribute Awards, which will be virtual this year due to COVID-19. https://t.co/1RazQYOwZ1",[],cbcnews,decreas,decrease
2020-08-24,"The latest update, which covers the last three days, brings the number of active cases of the novel coronavirus to a new high of 913 out of 5,184 cases to date. https://t.co/HKDHIR8Zok @bethanylindsay",[],cbcnews,decreas,decrease
2020-08-24,"A man in Hong Kong contracted a different coronavirus strain from the one he had originally, medical researchers say. https://t.co/cT5BDXNPhi",[],cbcnews,decreas,decrease
2020-08-24,"Advocacy groups in Ontario say students with disabilities will face additional obstacles returning to class following the pandemic, leaving parents unsure if their children will be fully and safely included in school reopening plans. https://t.co/zSiouNyeBD",[],cbcnews,decreas,decrease
2020-08-24,A previous tweet indicated Usain Bolt was self-isolating following a positive COVID-19 test. This tweet updates. Bolt is self-isolating while awaiting the results of a COVID-19 test.,[],cbcnews,decreas,decrease
2020-08-24,Retired Olympic sprinter Usain Bolt said in a video posted to his Twitter account that he is awaiting results after taking a COVID-19 test. https://t.co/I15tXzqs78,[],cbcnews,decreas,decrease
2020-08-24,"Despite the ongoing coronavirus pandemic, delegates will hold an in-person roll-call vote in a Charlotte Convention Center ballroom before attention turns to prime-time programming. https://t.co/Np94Ufswmd",[],cbcnews,decreas,decrease
2020-08-23,"A new article from Brock University shows one-third of people with COVID-19 are likely to lie about their symptoms, or how much they've been following health protocols. Researchers surveyed 451 Americans aged 20 to 82. https://t.co/RdjeEe3Kb5",[],cbcnews,increas,increase
2020-08-23,"Manitoba has reported 72 new cases of COVID-19, shooting past the province's previous record set Saturday. https://t.co/zMWpktStvQ",[],cbcnews,increas,increase
2020-08-23,"Canadian researchers working on a COVID-19 vaccine say a manufacturing delay that's stalling their progress is disappointing, unfortunate — and was perhaps avoidable. https://t.co/VCdCNZ3aWh",[],cbcnews,increas,increase
2020-08-23,"The pandemic completely threw off these students' plans for the future, but that's gifted them with a new perspective. https://t.co/JdYQLLPlui",[],cbcnews,increas,increase
2020-08-22,"Research suggests that the pandemic has had an outsize effect on young people, with many reporting higher levels of anxiety, loneliness and depression. https://t.co/AtrQOYM1VA",[],cbcnews,NoChange,equal
2020-08-22,"There are at least 800,000 confirmed deaths, and close to 23 million confirmed COVID-19 cases, according to Johns Hopkins University. https://t.co/CmSOSoLeK6",[],cbcnews,NoChange,equal
2020-08-22,A saliva-based test for COVID-19 received emergency authorization for use from the U.S. Food and Drug Administration earlier this week. https://t.co/IS7Rv3LRju,[],cbcnews,NoChange,equal
2020-08-22,The province has appointed temporary management at 11 homes since the start of the pandemic as the facilities struggled to contain COVID-19 outbreaks. https://t.co/nsrjurD2FT,[],cbcnews,NoChange,equal
2020-08-22,Democrats and a few Republicans have raised concerns about the massive changes to USPS during the pandemic. https://t.co/vbK51AOt7O,[],cbcnews,NoChange,equal
2020-08-22,Retail sales bounced back in a big way in June after COVID-19 locked down much of the economy in previous months. https://t.co/3RPwdswGpB,[],cbcnews,NoChange,equal
2020-08-21,Prime Minister Justin Trudeau says it would be 'irresponsible' for the government to move ahead on its COVID-19 economic recovery plan without Parliament's approval. https://t.co/HkkgKPcznp @OttawaReporter,[],cbcnews,decreas,decrease
2020-08-21,"The study showed that COVID-19 patients infected with a new variant of SARS-CoV-2 had better clinical outcomes, including a lower proportion developing low blood oxygen or requiring intensive care. https://t.co/FxeyDMUnkk",[],cbcnews,decreas,decrease
2020-08-21,Berlin is struggling to contain COVID-19 outbreaks at education centres as 41 schools across the city report cases among students and teachers less than two weeks after resuming classes. https://t.co/YaGqr9dc1v,[],cbcnews,decreas,decrease
2020-08-21,COVID-19 update: Federal ministers and public health officials address Canadians https://t.co/jUHLZ7sdqW,[],cbcnews,decreas,decrease
2020-08-21,"Some provinces say they will provide two masks per day for each student, while others have said they will provide masks for students who don't have them. https://t.co/r6iQwDsFET",[],cbcnews,decreas,decrease
2020-08-21,"Changing your mask often is a crucial step, experts say. https://t.co/AaNIguALlg @PaulaDuhatschek",[],cbcnews,decreas,decrease
2020-08-20,"Health officials announced Thursday that the death toll from COVID-19 in B.C. had reached 200, as they confirmed another 80 cases of the disease and two more deaths. https://t.co/vgu88SuDKI @bethanylindsay",[],cbcnews,increas,equal
2020-08-20,The Prairie Mountain region will return to measures that haven't been in place in Manitoba since the early months of the pandemic. https://t.co/Xo5734rW3A @caitlyngowriluk,[],cbcnews,increas,equal
2020-08-20,Cineplex has gradually been reopening its locations over the last few weeks following closures related to the COVID-19 pandemic. https://t.co/TLuCXqMvM0,[],cbcnews,increas,equal
2020-08-20,The federal and Ontario governments have reached a 10-year deal with 3M to manufacture the masks in Canada. https://t.co/ltPErLWy9H @CochraneCBC @VassyKapelos,[],cbcnews,increas,equal
2020-08-20,"Derek Sloan: ""I will introduce legislation to prevent any level of government from making mask-wearing or vaccines mandatory. I will not permit a general, economy-destroying lockdown again.""
https://t.co/exLoO4zj5F #PointOfView #cdnpoli","['pointofview', 'cdnpoli']",cbcnews,increas,equal
2020-08-20,"28 million Americans are still receiving government jobless benefits, almost half a year after the pandemic first started. https://t.co/q7cuBuqU3K",[],cbcnews,increas,equal
2020-08-20,South Korea's coronavirus infections are back 'in full swing' after a week of triple-digit daily increases. https://t.co/9qzrAZLplF,[],cbcnews,increas,equal
2020-08-20,"'It's irresponsible for this government to mandate a new curriculum during a pandemic,' says a math educator. https://t.co/2PyP2NSFtV",[],cbcnews,increas,equal
2020-08-20,An Ontario Non-profit Network survey paints a dire picture of the sector’s financial health due to COVID-19. https://t.co/jmvaYgNuRE,[],cbcnews,increas,equal
2020-08-20,The Toronto District School Board has proposed a new back-to-school plan that will reduce class sizes only in elementary schools located in Toronto neighbourhoods at the highest risk of COVID-19. https://t.co/9TVc4i4jwf,[],cbcnews,increas,equal
2020-08-20,"On Wednesday, the company confirmed there are 60 cases of COVID-19 at the Brandon plant and one at the Lethbridge plant. https://t.co/Q3zvx5R9Y7",[],cbcnews,increas,equal
2020-08-19,"Toronto Mayor John Tory says in the most recent two weeks, the average age of COVID cases was 39 years old — compared to 52 years overall for the entire pandemic outbreak. https://t.co/12o6VjGiwt @Desmond_CBC",[],cbcnews,NoChange,equal
2020-08-19,"According to the latest tracking data there are over 22 million coronavirus cases worldwide and 781,000 deaths. https://t.co/fJBaGB1CmF",[],cbcnews,NoChange,equal
2020-08-19,"In today's Morning Brief: 
• Freeland doesn't have the Bay Street experience of Morneau. Does it matter?
• Prime Minister says proroguing Parliament gives the government a chance to prepare for the ""unprecedented opportunity"" presented by the pandemic 
https://t.co/Dea8ek1Zie",[],cbcnews,NoChange,equal
2020-08-19,"There may be new items in the backpacks of students who are going back to school, like hand sanitizer and masks. https://t.co/mSVKSEd0Oa",[],cbcnews,NoChange,equal
2020-08-19,The pandemic threatened to put their corner store out of business. Selling a winning lottery ticket means they can keep five or six staff on until next year. https://t.co/01ZzLlC4ZD,[],cbcnews,NoChange,equal
2020-08-19,"The annual battle for the title of P.E.I.'s best burger starts soon, after being delayed by the pandemic. https://t.co/cIyi6luuM7 @T0nyDavis",[],cbcnews,NoChange,equal
2020-08-19,"Getting school bus drivers before COVID-19 was already a challenge, says the general manager of Student Transportation Services Waterloo Region. https://t.co/x3YPHyj9XE",[],cbcnews,NoChange,equal
2020-08-18,"When students return to class in Quebec this fall, masks will be mandatory for those in Grade 5 and up — and only outside the classroom. https://t.co/TaLV9x8XtO",[],cbcnews,increas,equal
2020-08-18,"Quebec's health minister says there will be a second wave of COVID-19. But this time, he says,  ""the health-care system will be able to respond more rapidly."" https://t.co/oVcQ0BZTRM @jonmontpetit",[],cbcnews,increas,equal
2020-08-18,"#Analysis: The first-ever online presidential convention tells a story about the country, its politics and a pandemic. https://t.co/8h8uPaMkCZ",['analysis'],cbcnews,increas,equal
2020-08-18,Australia records the lowest one-day rise in new COVID-19 infections in a month. https://t.co/jzf7Q6XlP7,[],cbcnews,increas,equal
2020-08-18,COVID-19 update: Federal ministers and public health officials address Canadians https://t.co/Txi7acczMt,[],cbcnews,increas,equal
