date,tweet,hashtags,account,Mylabel,label
2020-04-26,"Thinking about a trip to the store? Before making an essential trip, check your pantry and cabinets to see if other food or care items are available for immediate use. Limiting contact with others can help stop the spread of #COVID19. Learn more: https://t.co/qOJIH3XUI5. https://t.co/MHyRtnMFxU",['covid19'],cdcgov,increas,equal
2020-04-25,"Getting take-out while slowing the spread of #COVID19? Order &amp; pay online or by phone, accept take-out without in-person contact if possible, stay 6 feet away from others, &amp; wash your hands with soap &amp; water after bringing home your food: https://t.co/qOJIH3XUI5. https://t.co/N5lkYAlGza",['covid19'],cdcgov,increas,equal
2020-04-25,"Wearing a cloth face covering CORRECTLY can help prevent the spread of #COVID19 to others. When you go out on essential trips, follow these “do’s”. If you have a child, remember those under age 2 should not wear a face covering. See https://t.co/lxWMe4NUBD. https://t.co/gL8MKYCbM9",['covid19'],cdcgov,increas,equal
2020-04-25,COVID-19Surge is a spreadsheet-based tool that hospital administrators and public health officials can use to estimate the surge in demand for hospital-based services during the #COVID19 pandemic. Learn more: https://t.co/AQk6aTg2fp https://t.co/gbtkC8eqFE,['covid19'],cdcgov,increas,equal
2020-04-24,The latest CDC #COVIDView report with new hospitalization data on race/ethnicity by age is now available https://t.co/zP4VYlo0Pb https://t.co/HgstCJ7tO9,['covidview'],cdcgov,decreas,decrease
2020-04-24,"If you have diabetes, you are at higher risk for getting seriously ill from #coronavirus. Learn how you can take steps to protect yourself and slow the spread at https://t.co/iH2iRfg300. #COVID19 https://t.co/zKYUH5dq1t","['coronavirus', 'covid19']",cdcgov,decreas,decrease
2020-04-24,"If you have #COVID19 symptoms &amp; want to get tested, call your medical provider first. You can also visit your state or local health department’s website to look for local information on testing. Learn more: https://t.co/QzWiGudFga. https://t.co/K0EMuMMX8f",['covid19'],cdcgov,decreas,decrease
2020-04-24,A @UPMC microbiology laboratory recently received this package of samples with a special note. Thanks to all laboratory professionals for their important role in maintaining our nation’s health. https://t.co/zQGHdPrgkP #LabWeek #LabWeek2020 #COVID19 https://t.co/PTeED0cILl,"['labweek', 'labweek2020', 'covid19']",cdcgov,decreas,decrease
2020-04-24,"Feeling sick? Answer a few questions about your symptoms using Clara, CDC’s #Coronavirus Self-Checker, to help you decide if you should call your doctor: https://t.co/5FnxlOcZpu. https://t.co/MyozhN4H8j",['coronavirus'],cdcgov,decreas,decrease
2020-04-23,"The latest #COVIDView report shows that adults 65 and older are experiencing the highest rates of #COVID19-associated hospitalizations, followed by adults age 50 – 64 years. Additional data are reported on race/ethnicity by age this week. Learn more: https://t.co/QEWd9tRH3z https://t.co/EauWxcTjKa","['covidview', 'covid19']",cdcgov,decreas,equal
2020-04-23,"We’re still learning about how #COVID19 affects animals, but it appears that people can spread the virus to animals in some situations. Until we know more, limit contact with pets if you are sick or feeling sick. For more info, see: https://t.co/H8NS2GTd4x. https://t.co/uGEbo1su2O",['covid19'],cdcgov,decreas,equal
2020-04-23,Looking for #CDC #COVID19 resources for sharing on social media? CDC’s social media toolkit provides free sample messages and graphics for use here: https://t.co/UjXshMG4KK https://t.co/wCF6gRRrWD,"['cdc', 'covid19']",cdcgov,decreas,equal
2020-04-23,Adults age 65+ and those with underlying health conditions are at higher risk for severe illness from #COVID19. Learn more in this video with CDC’s Dr. Georgina Peacock: https://t.co/8ctdhpyEEH,['covid19'],cdcgov,decreas,equal
2020-04-22,"Updated on April 22: 50 U.S. states, D.C., &amp; 4 U.S. territories have reported cases of #COVID19. Of those, 27 report COVID-19 cases are widespread. This is 7 fewer states reporting widespread cases than last week. Learn more: https://t.co/MCP09UDSPe https://t.co/XJAdbpOakR",['covid19'],cdcgov,increas,equal
2020-04-22,"New COVID-NET data reported more than 6,000 #COVID19 hospitalizations. Of these, almost 2,000 had race/ethnicity info. When compared to residents in COVID-NET counties, Non-Hispanic black people were disproportionately affected by COVID-19 hospitalizations https://t.co/dTvhftTxuV https://t.co/cei7elmBM7",['covid19'],cdcgov,increas,equal
2020-04-22,"Help prevent #COVID19 when ordering and accepting delivery food. Order &amp; pay online or by phone, have the delivery person leave items in a safe spot outside your home, &amp; wash your hands after bringing in items. https://t.co/qOJIH3XUI5 https://t.co/p3YPZYt8Cu",['covid19'],cdcgov,increas,equal
2020-04-22,Residents &amp; staff tested positive for #COVID19 in 4 cities that were included in a new @CDCMMWR report. Testing can facilitate isolation of infected people regardless of symptoms to help slow the spread in shelters. Learn more: https://t.co/GjnGEhRICb. https://t.co/pYeROnMIW8,['covid19'],cdcgov,increas,equal
2020-04-22,You can help slow the spread of #COVID19. Practice #socialdistancing. Keep at least six feet of physical distance between yourself and others. Wear a cloth face covering when out for essential trips. More tips at https://t.co/tt49zOEC8N. https://t.co/mt3CWibj14,"['covid19', 'socialdistancing']",cdcgov,increas,equal
2020-04-22,"Given the shortage of N95 respirators during this global outbreak of #COVID19, it’s important to understand the difference between N95 respirators and surgical masks, and how both are intended to protect healthcare workers. Learn more from @NIOSH: https://t.co/rGGoSYmo30. https://t.co/HJNQfoAWk9",['covid19'],cdcgov,increas,equal
2020-04-22,"On March 30, a homeless shelter resident in Seattle tested positive for #COVID19. @KCPubHealth and CDC investigated the case and oversaw testing of residents and staff, leading to early identification and prevention of other cases. Learn more in @CDCMMWR: https://t.co/us8IynvELz. https://t.co/vkd4ocb7O7",['covid19'],cdcgov,increas,equal
2020-04-22,Tribal leaders: You can help safeguard your communities from #COVID19 during funerals and burials. Actions like social distancing can help stop the spread of coronavirus. Learn more guidance for funerals and burials for tribal communities: https://t.co/Pg05bJ6I21. https://t.co/tU7hBtHvQl,['covid19'],cdcgov,increas,equal
2020-04-21,"Cover your cough! #COVID19  spreads through respiratory droplets when an infected person coughs, sneezes or talks. Additionally, it can also be spread when someone is not showing symptoms. Take everyday precautions to do your part to stop the spread: https://t.co/qKkt9oEm7M. https://t.co/eNWgiEu4qv",['covid19'],cdcgov,increas,equal
2020-04-21,"Protect yourself from #COVID19 while getting gas. Use disinfecting wipes on handles &amp; buttons of gas pump before you touch them. After you get gas &amp; pay, wash your hands or use hand sanitizer with &gt;60% alcohol. For more tips, visit: https://t.co/qOJIH3XUI5. https://t.co/Ynlm34tU5R",['covid19'],cdcgov,increas,equal
2020-04-21,"Social distancing is crucial to stopping the spread of #COVID19, but it may make some people feel culturally isolated, including American Indian and Alaska Native communities. Learn how to cope with social distancing in your tribal community: https://t.co/dkk79am7P0. https://t.co/dibRZCE03E",['covid19'],cdcgov,increas,equal
2020-04-21,"States, tribal, local, &amp; territorial officials: Resources are available to help quickly identify new #COVID19 cases, break chains of transmission, and protect first responders and healthcare workers from infection. https://t.co/9GuA4VA7sy https://t.co/0JOUfi9908",['covid19'],cdcgov,increas,equal
2020-04-21,"Rural Health Partners: Be sure to join a webinar tomorrow at 4 pm ET for updated #COVID19 guidance with public health practitioners, healthcare providers, and others working to protect the health of rural communities. Register here: https://t.co/n0QVAReIIl. https://t.co/9IqWJXhMN0",['covid19'],cdcgov,increas,equal
2020-04-21,Together we can help slow the spread of #coronavirus. Learn ways to protect yourself and others at https://t.co/iH2iRfg300. #COVID19 https://t.co/JvFVUeSlA9,"['coronavirus', 'covid19']",cdcgov,increas,equal
2020-04-20,Reports of exposure to cleaners and disinfectants to poison centers increased substantially in March 2020 corresponding with the rise in #COVID19 cases. Learn more about these reports and how to safely use cleaning chemicals: https://t.co/YrzRdpqLeC. https://t.co/6McZlfd0ti,['covid19'],cdcgov,decreas,decrease
2020-04-20,"Do you think you may have #COVID19? Most people who get sick can take care of themselves at home. If you need to see a doctor, call ahead before going to their office. Take precautions to protect yourself and others around you. See more: https://t.co/Dpn350BZrz. https://t.co/neaDhs6qTT",['covid19'],cdcgov,decreas,decrease
2020-04-20,"During #LabWeek and every day, we appreciate clinical and public health laboratory professionals, who are on the front lines of the nation’s health alongside fellow healthcare workers. For laboratory biosafety guidelines for #COVID19, see https://t.co/nuIqgNKyf1. https://t.co/uSHq7o08r3","['labweek', 'covid19']",cdcgov,decreas,decrease
2020-04-19,"Sudden changes in routine &amp; being home all the time during the #COVID19 outbreak can be hard for children. Watch for signs of stress in your child, such as excessive worry &amp; difficulty concentrating. See more tips: https://t.co/ys0V9xI0xB. https://t.co/yEuWOL92YY",['covid19'],cdcgov,increas,increase
2020-04-18,"Take action to slow the spread of #COVID19 by wearing a cloth face covering in public spaces, keeping at least 6 feet of physical distance, &amp; frequently washing your hands.
Make a cloth face covering from a t-shirt, scarf or cloth napkin. Learn more at https://t.co/bihJ3xEM15. https://t.co/CWbJVw3zep",['covid19'],cdcgov,NoChange,equal
2020-04-18,Questions about your pet’s health during this outbreak? Talk to your veterinarian if you have concerns. There is no evidence at this time that pets can spread the virus that causes #COVID19. Learn more about pets and COVID-19: https://t.co/H8NS2GBCcZ. https://t.co/8LytB4wjpz,['covid19'],cdcgov,NoChange,equal
2020-04-18,"Do you have a loved one in a nursing home or assisted living facility? Please protect them from #COVID19. Instead of in-person visits, share phone or video calls. This is temporary and will protect those at higher risk of #COVID19. Learn more: https://t.co/2MDsOA5oGj. https://t.co/YYT7Jmxp5p","['covid19', 'covid19']",cdcgov,NoChange,equal
2020-04-18,"The latest #COVIDView report shows that influenza-like illness has declined but remains elevated. However, #COVID19 severity indicators (hospitalizations and deaths) are increasing. See additional data: https://t.co/zP4VYlo0Pb https://t.co/C5kz3Xzrcf","['covidview', 'covid19']",cdcgov,NoChange,equal
2020-04-17,Quarantine and isolation are public health practices used to protect the public by preventing exposure to people who have or may have #COVID19. Learn when you may need to use these practices in your home: https://t.co/k5GuyJFs0a. https://t.co/TTLTkV4OQt,['covid19'],cdcgov,decreas,decrease
2020-04-17,"Do you or does someone you know communicate using American Sign Language? Watch videos on #COVID19, part of the #ASL video series on the CDC Streaming Health YouTube channel: https://t.co/ToKRSVyLHJ.","['covid19', 'asl']",cdcgov,decreas,decrease
2020-04-17,#HCPs: Today at 2pm ET log in to COCA Facebook profile or call in. COCA Call Topic: #COVID19 in the United States: Insights from Healthcare Systems. Learn more about the event at https://t.co/lVoCJOv897. https://t.co/XNupV0O9eD,"['hcps', 'covid19']",cdcgov,decreas,decrease
2020-04-17,"During #COVID19, visit the doctor only when you need to. Use telemedicine or contact your doctor’s office by phone or email. Call before going to the doctor’s office or the ER. More tips, visit: https://t.co/WVoza5esmY. https://t.co/5eMqagPhON",['covid19'],cdcgov,decreas,decrease
2020-04-16,"#HCPs: COCA Call on Friday, April 17, at 2pm ET can also be found on COCA’s Facebook profile via Facebook Live. Topic: #COVID19 in the United States: Insights from Healthcare Systems. Learn more: https://t.co/lVoCJOv897. https://t.co/x3dy3YNEJG","['hcps', 'covid19']",cdcgov,increas,equal
2020-04-16,Are you homeschooling a student or being homeschooled? Participating in school from home is one way to help stop the spread of COVID-19. Learn more: https://t.co/hNMEaojIDd. https://t.co/x6oQyk2EgR,[],cdcgov,increas,equal
2020-04-16,"#COVID19 spreads like dominoes fall. Help protect your family and your community. Wash your hands, #stayhome and practice #socialdistancing by keeping at least 6 feet of distance between yourself and others. https://t.co/3hfmsY71WY https://t.co/jTMmM4OEHb","['covid19', 'stayhome', 'socialdistancing']",cdcgov,increas,equal
2020-04-16,Homeless &amp; meal service providers: You have an important role in slowing the spread of #COVID19. See guidance on preparing for &amp; handling a COVID-19 outbreak: https://t.co/tscID7XkkU. https://t.co/mrT0AvYrTs,['covid19'],cdcgov,increas,equal
2020-04-16,"Healthcare professionals: #DYK CDC offers trainings on clinical care and infection control, PPE, NPIs, and emergency preparedness and response specific to COVID-19? Find recently recorded #COVID19 webinars and online courses: https://t.co/QXc899JFYh. https://t.co/qbEmkwHdO4","['dyk', 'covid19']",cdcgov,increas,equal
2020-04-16,Avoid shopping for food &amp; other essentials in-person if you‘re not feeling well. Order food &amp; other items online for home delivery or curbside pickup. For more tips during #COVID19 visit: https://t.co/sZotkMqZRH. https://t.co/5DABBoFzbc,['covid19'],cdcgov,increas,equal
2020-04-16,#HCPs: Today at 2pm ET log in to COCA Facebook profile or call in. COCA Call Topic: Guidance for Certifying Deaths Due to Coronavirus Disease 2019 (#COVID19). Learn more about the event at https://t.co/vevNzlxfr5. https://t.co/sIrCIEp3Jm,"['hcps', 'covid19']",cdcgov,increas,equal
2020-04-16,Do you think you may have #COVID19? Monitor your symptoms and call ahead before visiting your doctor. Most people who get COVID-19 can take care of themselves at home. Take precautions to protect yourself and others around you. See more: https://t.co/Dpn350TAj7. https://t.co/Gx5moh8gHG,['covid19'],cdcgov,increas,equal
2020-04-15,"#HCPs: COCA Call on Thurs, April 16, at 2pm ET can also be found on COCA’s Facebook profile via Facebook Live. Topic: Guidance for Certifying Deaths Due to Coronavirus Disease 2019 (#COVID19). Learn more: https://t.co/vevNzlxfr5. https://t.co/2c3dvxquLt","['hcps', 'covid19']",cdcgov,increas,increase
2020-04-15,"New #COVID19 data provide age, race and ethnicity of confirmed U.S. cases of COVID-19 as of April 14. Note that in many cases these factors were missing or not reported. See the data table: https://t.co/tSyfAG5mYy. https://t.co/ewjzw1chcs",['covid19'],cdcgov,increas,increase
2020-04-15,"As of April 15, 50 US states, D.C., &amp; 4 US territories have reported cases of COVID-19. Of those, 34 report #COVID19 cases are widespread.
When out for essential trips, wear a cloth face covering &amp; keep 6+ ft of physical distance between yourself &amp; others. https://t.co/MCP09UDSPe https://t.co/NLVSWWHPu3",['covid19'],cdcgov,increas,increase
2020-04-15,"Wearing a cloth face covering CORRECTLY can help prevent the spread of #COVID19 to others. When you go out on essential trips, follow these “do’s”. If you have a child, remember those under age 2 should not wear a face covering. See https://t.co/lxWMe4NUBD. https://t.co/TB20kazwbZ",['covid19'],cdcgov,increas,increase
2020-04-15,Did you know that those with a history of heart disease are at higher risk for getting seriously ill from #coronavirus? Learn more at https://t.co/iH2iRfg300. #COVID19 https://t.co/T4uBPUmkAC,"['coronavirus', 'covid19']",cdcgov,increas,increase
2020-04-15,#HCPs: COVID-19 testing should be coordinated through state and local health departments alongside public health laboratories and clinical or commercial laboratories. Learn more at: https://t.co/QzWiGtW4oC. https://t.co/CLmAEIlLqM,['hcps'],cdcgov,increas,increase
2020-04-14,"State and local health departments use CDC guidance to work with individual clinicians to make decisions about testing for the virus that causes #COVID19. To learn about testing in your community, visit your state or local health department website: https://t.co/jcnPAkQpt0. https://t.co/b5obxSO9yq",['covid19'],cdcgov,decreas,equal
2020-04-14,"New data show 9,000+ #COVID19 cases in healthcare personnel were identified from 300,000+ cases reported to CDC from Feb 12–Apr 9. If you need medical care, call ahead &amp; wear a cloth face covering to protect HCP &amp; other patients. @CDCMMWR https://t.co/oiYeW6zbrp https://t.co/EBFD6ZJye1",['covid19'],cdcgov,decreas,equal
2020-04-14,"One person can break a chain of #COVID19 infection. Help protect your family and community. Stay home. Wash your hands. When out for essential trips, wear a cloth face covering, and keep at least 6 feet of distance between yourself and others. https://t.co/3hfmsY71WY https://t.co/7m2cVQodpl",['covid19'],cdcgov,decreas,equal
2020-04-14,New report of 1st known transmission of SARS-CoV-2 in a US healthcare facility highlights quick action is essential. Early recognition &amp; isolation of confirmed or suspected #COVID19 patients &amp; use of PPE are critical to protecting healthcare personnel. https://t.co/GRhFPdO23i https://t.co/tHVqthArG6,['covid19'],cdcgov,decreas,equal
2020-04-14,CDC #DiseaseDetectives are responding to #COVID19 across the country. Learn how Epidemic Intelligence Service officer Michelle Holshue supported the Washington State Department of Health and helped track the first suspected cases of the virus: https://t.co/VIm7Qf1s6S.,"['diseasedetectives', 'covid19']",cdcgov,decreas,equal
2020-04-14,"#Clinicians: Recently recorded webinars and courses provide online #COVID19 training on clinical care and infection control, PPE, NPIs, and emergency preparedness and response. Learn more: https://t.co/QXc899JFYh. https://t.co/dKBvHyBQb1","['clinicians', 'covid19']",cdcgov,decreas,equal
2020-04-14,Did you know that adults 65 and older and those with an underlying medical condition are at higher risk for getting seriously ill from #coronavirus? Learn how to slow the spread of coronavirus and protect your loved ones at https://t.co/iH2iReYrBq. #COVID19 https://t.co/1KnsDJSJY3,"['coronavirus', 'covid19']",cdcgov,decreas,equal
2020-04-13,"Growing evidence suggests #COVID19 can spread before people show symptoms (pre-symptomatic) and from people who have #coronavirus but never show symptoms (asymptomatic). 
Cloth face coverings help prevent spread of COVID-19 in these situations.
See Q&amp;A: https://t.co/vuYx19woY6. https://t.co/7uuYJfqou4","['covid19', 'coronavirus']",cdcgov,increas,equal
2020-04-13,"Protect yourself from #COVID19: call-in prescriptions ahead of time and use drive-thru windows, curbside services, mail-order or other delivery services. Read more tips here: https://t.co/WVoza5esmY. https://t.co/mzZ1sMUvVY",['covid19'],cdcgov,increas,equal
2020-04-13,"A new report in @CDCMMWR highlights how public policies in 4 U.S. cities helped ensure social distancing in their communities. CDC recommends staying home, washing hands, and using cloth face coverings to slow the spread of #COVID19. https://t.co/YYhlUqZaws https://t.co/pe4Fd3otUJ",['covid19'],cdcgov,increas,equal
2020-04-13,"Ask CDC: Can you get COVID-19 through exposure to stool?  
Dr. John Brooks, CDC’s Chief Medical Officer for the COVID-19 emergency response, addresses this question. https://t.co/BVqli4GE7f",[],cdcgov,increas,equal
2020-04-12,"Prevent the spread of #COVID19 in your home. If possible, have sick household member:
• stay in a separate room
• use a separate bathroom
• wear a facemask when around others (within the home, in a vehicle, or doctor’s office)
https://t.co/q1dtcXUKin https://t.co/5U1WmRsZz5",['covid19'],cdcgov,increas,equal
2020-04-12,"While many are staying inside during #COVID19, severe weather is happening across the country. It’s important you know a safe place to shelter &amp; have several ways to receive weather alerts. Follow instructions from your local officials &amp; stay informed with alerts from @NWS.",['covid19'],cdcgov,increas,equal
2020-04-12,"Be sure to #takebreaks from news and social media about #COVID19. Too much news about the pandemic can be upsetting. When you do need information, get the latest from your local or state health department and CDC. https://t.co/Xf3wah2G31 https://t.co/zYEQ8kaSZv","['takebreaks', 'covid19']",cdcgov,increas,equal
2020-04-11,"Parents: Help your child stay connected with loved ones during #COVID19. Encourage them to call or video chat with friends and family. They can also send pictures, emails, or letters. See more: https://t.co/YIEzPtIDyG. #PhysicalDistance #SocialDistancing https://t.co/HGpkrHPd8A","['covid19', 'physicaldistance', 'socialdistancing']",cdcgov,decreas,equal
2020-04-11,Get updates on #COVID19 by listening to your state and local authorities and CDC. Stay informed but avoid too much news on the pandemic. #Takebreaks from the news and social media. https://t.co/Xf3wah2G31 https://t.co/twuuxL0YZn,"['covid19', 'takebreaks']",cdcgov,decreas,equal
2020-04-11,"The CDC network that tracks #COVID19 hospitalization rates shows overall hospitalization rate increasing, w/ rates increasing w/ age. Rates in ppl 65+ are highest at 39 per 100,000 people. Ppl 65+ should take special precautions to prevent COVID-19. https://t.co/hxtYtJokBG https://t.co/NGaD1dgvHK",['covid19'],cdcgov,decreas,equal
2020-04-11,"Parents: Some schools are currently offering grab-and-go meals at a specific location during #COVID19. Check with your school. For FAQs on schools and #coronavirus, see: https://t.co/YIEzPtIDyG. https://t.co/vT1HBCqGjr","['covid19', 'coronavirus']",cdcgov,decreas,equal
2020-04-10,New COVIDView reports hospitalization rates and deaths from #COVID19 are increasing. Indicators that track hospitalizations and deaths usually lag behind indicators that track illness. https://t.co/zP4VYlo0Pb https://t.co/wPTwIVFQF5,['covid19'],cdcgov,decreas,equal
2020-04-10,#DYK? CDC’s recommendation on wearing a cloth face covering may help protect the most vulnerable from #COVID19. Watch @Surgeon_General Jerome Adams make a face covering in a few easy steps. https://t.co/w3ZlMQgCg3,"['dyk', 'covid19']",cdcgov,decreas,equal
2020-04-10,"Employers: CDC recommends add’l precautions in workplaces carrying out critical functions to protect workers &amp; communities. An employer’s #COVID19 toolkit should include pre-screening, regular monitoring, wearing masks, social distance, &amp; disinfection. https://t.co/23slh3WZrH https://t.co/7Zfwv4wvrD",['covid19'],cdcgov,decreas,equal
2020-04-10,"If you are 65 or older, you are at higher risk for getting seriously ill from #coronavirus. Learn how you can take steps to protect yourself and slow the spread at https://t.co/iH2iRfg300. #COVID19 https://t.co/notGR6CtRm","['coronavirus', 'covid19']",cdcgov,decreas,equal
2020-04-10,"Ask CDC: Will taking anti-inflammatory drugs like ibuprofen worsen symptoms of COVID-19?  
Dr. John Brooks, CDC’s Chief Medical Officer for the COVID-19 emergency response, explains what is known about anti-inflammatory drugs and coronavirus. https://t.co/rADViSTwmL",[],cdcgov,decreas,equal
2020-04-10,"Help stop the domino chain of #COVID19 infection. Stay home. Wash your hands. When out for essential trips, wear a cloth face covering, and keep at least 6 feet of distance between yourself and others. https://t.co/3hfmsY71WY https://t.co/R6CTRrTn24",['covid19'],cdcgov,decreas,equal
2020-04-10,New @CDCMMWR report highlights geographic differences in COVID-19 cases and deaths in the U.S. Learn more about the factors that are likely contributing to these differences and how communities can use these data to reduce the spread of COVID-19: https://t.co/UaobS2xym4. https://t.co/BITzVKKEjc,[],cdcgov,decreas,equal
2020-04-10,"Is your partner or child sick with #COVID19? Know their doctor’s number. Treat symptoms with lots of fluids &amp; over-the-counter medicines. Make sure they rest. If possible, have them stay in a separate room. Learn more about caring for someone who’s sick: https://t.co/q1dtcXD8TN. https://t.co/dBcULJr3uq",['covid19'],cdcgov,decreas,equal
2020-04-10,.@CDCDirector has extended the March 14 cruise ship No Sail Order to prevent the spread of #COVID19 among cruise ship passengers and crew. See the latest update: https://t.co/5IIl009CU8 https://t.co/OX0WzKoiBr,['covid19'],cdcgov,decreas,equal
2020-04-09,NEW: There have been numerous #COVID19 outbreaks on recent cruise ship voyages. @CDCDirector has extended the previous No Sail Order to prevent the spread of COVID-19 among crew onboard. https://t.co/OTWJgCN8wQ https://t.co/sbHX4p907F,['covid19'],cdcgov,decreas,equal
2020-04-09,"Wearing a cloth face covering CORRECTLY can help prevent the spread of #COVID19 to others. When you go out on essential trips, follow these “do’s”. If you have a child, remember those under age 2 should not wear a face covering. See https://t.co/lxWMe4NUBD. https://t.co/0mUIoeA9aS",['covid19'],cdcgov,decreas,equal
2020-04-09,"Most people who get #COVID19 will get better at home. If you are caring for someone who is sick:
• Have the person stay in a separate room and use a separate bathroom (if possible).
• Check how they are feeling but limit face-to-face contact.
More tips: https://t.co/q1dtcXUKin. https://t.co/ZwinDABQZ4",['covid19'],cdcgov,decreas,equal
2020-04-09,"Do you have friends or family who need #COVID19 information in a different language? CDC’s COVID-19 website has options in Spanish, simplified Chinese, Vietnamese, and Korean. Be sure to click the other language tabs here: https://t.co/tt49zOn1hf. https://t.co/5RIhMjOjza",['covid19'],cdcgov,decreas,equal
2020-04-09,"Make #handwashing a family activity! Explain to children that handwashing can keep them healthy. Be a good role model—if you wash your hands often, your children are more likely to do the same. See more: https://t.co/6830hQUUr4. #COVID19 https://t.co/zw3VSh5ayt","['handwashing', 'covid19']",cdcgov,decreas,equal
2020-04-09,"CDC thanks all the healthcare workers who are fighting #COVID19. For detailed resources to guide you as you keep our communities safe, see: https://t.co/r04841wj05 
#NPHW https://t.co/ZdslcPgPql","['covid19', 'nphw']",cdcgov,decreas,equal
2020-04-08,"New @WhiteHouse, CDC, &amp; @DHSgov guidance applies to critical employees exposed to confirmed or suspected #COVID19 case, but who do not have symptoms. They should be screened before entering work, monitor for symptoms, wear a cloth face cover, and practice social distancing.",['covid19'],cdcgov,increas,equal
2020-04-08,"Today, @WhiteHouse, CDC, &amp; @DHSgov provide strategies aimed at helping our most critical workers quickly return to work after potential exposure to #COVID19, provided those workers are symptom-free. https://t.co/23slh3WZrH",['covid19'],cdcgov,increas,equal
2020-04-08,"As of April 8, 48 US states &amp; 1 US territory report some community spread of COVID-19. Of those, 32 report #COVID19 cases are widespread. When out for essential trips, wear a cloth face covering &amp; keep 6+ ft of physical distance between yourself &amp; others. https://t.co/MCP09UDSPe https://t.co/2wkTHuXkfU",['covid19'],cdcgov,increas,equal
2020-04-08,Large gatherings like a birthday party and a funeral likely helped spread #COVID19 in Chicago. Read more about the investigation in @CDCMMWR. https://t.co/Jx1Up6M0wY https://t.co/Wj7ZxaEHTe,['covid19'],cdcgov,increas,equal
2020-04-08,".@CDCMMWR notes March hospitalization rates from #COVID19 in older people were higher than what is typically seen early in a flu season. Also, most people hospitalized with COVID-19 had an underlying health problem:  https://t.co/YZRdkCCr5Y. https://t.co/YmZccH4NqZ",['covid19'],cdcgov,increas,equal
2020-04-08,"Ask CDC: How long does COVID-19 last on surfaces and in the air? 
Dr. John Brooks, CDC’s Chief Medical Officer for the COVID-19 emergency response, provides an answer. https://t.co/5UNxWX4nnX",[],cdcgov,increas,equal
2020-04-08,It’s National Public Health Week. There has never been a more fitting time to acknowledge the work of public health and healthcare professionals than during the COVID-19 pandemic. The nation’s health is PUBLIC HEALTH. #NPHW https://t.co/9lNuPY7Ori,['nphw'],cdcgov,increas,equal
2020-04-07,#Coronavirus face covering “don’ts” are simple: do NOT use a face covering on a child under two years old and do NOT use surgical masks or other PPE intended for healthcare workers. See some #COVID19 face covering questions and answers: https://t.co/bjhz20zhLM. https://t.co/zuXJvEnYSM,"['coronavirus', 'covid19']",cdcgov,increas,equal
2020-04-07,"Coronavirus face covering “do’s” as you get ready to go to the grocery store, the pharmacy, or to your doctor’s office: Do make sure you can breathe through it. Do wear it whenever going out in public. Do make sure it covers your nose and mouth and do wash after each use. https://t.co/F0bVHK5MpT",[],cdcgov,increas,equal
2020-04-07,"Is someone in your home sick with #COVID19?  Do not clean the area around them unless it is soiled. In the rest of the home, clean often touched surfaces &amp; objects (phones, tables, countertops, light switches, doorknobs) using soap &amp; water then disinfect. https://t.co/XPZRd7Pmiz https://t.co/agUrgVUgY9",['covid19'],cdcgov,increas,equal
2020-04-07,"Growing evidence suggests #COVID19 can spread before people show symptoms (pre-symptomatic) and from people who have #coronavirus but never show symptoms (asymptomatic). 
Cloth face coverings help prevent spread of COVID-19 in these situations.
See Q&amp;A: https://t.co/vuYx19woY6. https://t.co/CO6g0GPvGN","['covid19', 'coronavirus']",cdcgov,increas,equal
2020-04-07,"Plan meals and have your food delivered, if possible. If you must go to the store during #COVID19, avoid peak hours and try to send only one person to shop. More household tips: https://t.co/KyBmehvGcY. #PhysicalDistance #SocialDistancing https://t.co/Cbl5Y0pkDe","['covid19', 'physicaldistance', 'socialdistancing']",cdcgov,increas,equal
2020-04-07,"Thank you to all the healthcare heroes who are on the frontlines giving everything they have to fight #COVID19 &amp; save lives. CDC has resources for you: https://t.co/r04841wj05.
#NPHW https://t.co/8VthajoIdt","['covid19', 'nphw']",cdcgov,increas,equal
2020-04-06,"Too much news about the #COVID19 pandemic can be upsetting. Stay informed, but #takebreaks from news and social media. https://t.co/Xf3wah2G31 https://t.co/fXGmxGHwgQ","['covid19', 'takebreaks']",cdcgov,increas,equal
2020-04-06,"Do you or does someone you know communicate using American Sign Language? Watch videos on coronavirus disease 2019 #COVID19, part of the #ASL video series on the CDC Streaming Health YouTube channel: https://t.co/ToKRSVyLHJ.","['covid19', 'asl']",cdcgov,increas,equal
2020-04-06,"Reduce spread of #COVID19. When in public, use a cloth face covering that 
✔️Reaches above nose &amp; below chin, completely covering mouth &amp; nostrils
✔️Fits snugly against sides of your face
✔️Is made of multiple layers of cloth that you can breathe through
https://t.co/bihJ3xEM15 https://t.co/wvaRlxv47G",['covid19'],cdcgov,increas,equal
2020-04-06,#HCP: New guidance for #COVID19 allows for nasal swabs to be used for testing. Self- or HCP-collected nasal swabs are acceptable specimen types. See more: https://t.co/tLIlhG9oGS. https://t.co/88o4JY1GZv,"['hcp', 'covid19']",cdcgov,increas,equal
2020-04-06,"New @CDCMMWR report is the first to look at #COVID19 illness in kids in the U.S. Among more than 2,500 cases of COVID-19 in children in the U.S., three children reportedly died. https://t.co/IhlUhAoqsZ https://t.co/NPGiM7Hwgk",['covid19'],cdcgov,increas,equal
