date,tweet,hashtags,account,Mylabel,label
2020-09-14,"#HCPs: Attend the next COCA call, Tuesday, Sept. 15, at 2pm ET via Zoom. Topic: Telehealth &amp; Health Equity: Considerations for Addressing Health Disparities during the COVID-19 Pandemic. Learn more: https://t.co/ljFKDIdLek. #COVID19 https://t.co/cyQCutyV64","['hcps', 'covid19']",cdcgov,decreas,decrease
2020-09-14,"#NewMom: #Breastfeeding has many health benefits for both you &amp; your baby, including protecting your baby from illnesses &amp; providing the best nutrition. You can breastfeed even if you have COVID-19, as #COVID19 is unlikely to spread thru breast milk. More: https://t.co/WVaCE5JslQ https://t.co/5ufVepxKyZ","['newmom', 'breastfeeding', 'covid19']",cdcgov,decreas,decrease
2020-09-14,In the path of #HurricaneSally? Learn your community's evacuation routes and location of emergency shelters. They may be different this year due to #COVID19. https://t.co/fdkY8dTGZe #Sally https://t.co/NZOkHxFRwG,"['hurricanesally', 'covid19', 'sally']",cdcgov,decreas,decrease
2020-09-14,"#WearAMask in public to help slow the spread of COVID-19, but be sure to wear it the right way. Position your mask so that it fully covers your nose and mouth. If you’re not wearing your mask properly, #COVID19 particles can spread. 

Learn more: https://t.co/iOQv5OMdKA. https://t.co/SwSfUtbOrS","['wearamask', 'covid19']",cdcgov,decreas,decrease
2020-09-14,"#COVID19 has unequally affected some of us in racial and ethnic minority groups, both physically and emotionally. As we take steps to help protect ourselves and others from COVID-19, let’s make sure to take care of our #MentalHealth too. https://t.co/GKZV8vsPCV https://t.co/zbBRtGzUFB","['covid19', 'mentalhealth']",cdcgov,decreas,decrease
2020-09-14,The latest CDC #COVIDView report shows that the percentage of ER visits associated with #COVID19 has decreased nationally for eight consecutive weeks and is on the decline in all 10 regions in the U.S. Learn more: https://t.co/zP4VYlo0Pb. https://t.co/1QW8Qsmdr3,"['covidview', 'covid19']",cdcgov,decreas,decrease
2020-09-13,Medical entomologist Janet McAllister and other CDC responders had to adapt to changing needs and conditions when responding to #COVID19 outbreaks in Wisconsin. Learn about her team’s work: https://t.co/F7K7Rbm7sX. https://t.co/EAFbswPnkF,['covid19'],cdcgov,increas,increase
2020-09-13,"Wondering how #COVID19 got its name? It’s short for #coronavirus disease 2019. COVID-19 is caused by a coronavirus, which looks like a crown. Take steps to slow the spread. Wear a mask, wash your hands often, and stay 6 feet apart. Learn more: https://t.co/Bg0WDUndUE. https://t.co/7H3GMM5yZw","['covid19', 'coronavirus']",cdcgov,increas,increase
2020-09-11,"The latest CDC #COVIDView report shows that during August, weekly #COVID19 hospitalization rates declined among all adult age groups. However, while rates for children aged 5-17 were constant during most of this period, they increased at the end of August: https://t.co/zP4VYlo0Pb https://t.co/WXTUKPhYnB","['covidview', 'covid19']",cdcgov,decreas,equal
2020-09-11,"#ParentsToBe: Discuss with your healthcare provider about rooming together with your newborn baby in the hospital. Early &amp; close contact with your baby has many benefits, and the risk of passing #COVID19 to your baby is low. Learn more: https://t.co/Vsf79xDwFN. https://t.co/YkVqObn191","['parentstobe', 'covid19']",cdcgov,decreas,equal
2020-09-11,"#HCPs: Learn about #COVID19 associated VTE risks and considerations in our upcoming webinar. Mark your calendar for September 17, 2 p.m. ET. Pre-register now: https://t.co/GUDbPY0X9d. https://t.co/S2iM77Po4b","['hcps', 'covid19']",cdcgov,decreas,equal
2020-09-11,"If you have fever, cough, loss of taste or smell or certain other symptoms, you might have #COVID19. If you think you might have COVID-19 or think you may have been near someone who has COVID-19, contact a healthcare provider for medical advice. https://t.co/SNXT5hRhQt https://t.co/ZAjfHKEnKM",['covid19'],cdcgov,decreas,equal
2020-09-11,"As of September 7, national forecasts suggest from 3,300 to 8,000 new #COVID19 deaths will be reported during the week ending October 3. These forecasts predict 205,000 to 217,000 total COVID-19 deaths in the US by October 3. Learn more: https://t.co/Ft6cgmaMPX. https://t.co/teaVGZKzic",['covid19'],cdcgov,decreas,equal
2020-09-11,"A new @CDCMMWR finds children who likely got #COVID19 in their child care centers spread COVID-19 to others outside the child care center, including to household members. Slow the spread. Wear masks if over 2, wash hands &amp; stay home if sick. See more: https://t.co/iqNtsfYSo0. https://t.co/v1SEm2fQeq",['covid19'],cdcgov,decreas,equal
2020-09-11,Testing positive for antibodies to the virus that causes #COVID19 means you likely had a past infection. It’s not yet known whether antibodies will protect you from getting infected again. Learn more about antibody testing: https://t.co/Xa1qKwzJhO. https://t.co/SgRRNBVcG7,['covid19'],cdcgov,decreas,equal
2020-09-10,"The emotional toll of #COVID19 is real, especially among some people of racial and ethnic minority groups who have been unequally affected by this pandemic. #BeThe1To Help Save A Life. #SuicidePrevention https://t.co/8X7WYTjKJ7 https://t.co/5sdeILhWsG","['covid19', 'bethe1to', 'suicideprevention']",cdcgov,increas,equal
2020-09-10,Do you do the 3 W’s? Wash your hands. Watch your distance (stay 6 feet apart). #WearAMask. These three habits can help you protect yourself and others from spreading #COVID19. Learn more: https://t.co/DmfPOAPMjW. https://t.co/uTvUN5orJ9,"['wearamask', 'covid19']",cdcgov,increas,equal
2020-09-10,A new @CDCMMWR examining essential workers found many home health aides and nursing home staff had underlying medical conditions. These conditions may put them at increased risk for serious illness from #COVID19. More: https://t.co/vwU54bkV68. https://t.co/cAZMaRCNfm,['covid19'],cdcgov,increas,equal
2020-09-10,.@CDCMMWR shows adults w/ #COVID19 were more than twice as likely to have reported dining at a restaurant before getting sick compared to adults w/o COVID-19. Choose pick-up/delivery if possible &amp; take steps like staying 6 ft from others &amp; wearing a mask. https://t.co/8PtI7W6KG5 https://t.co/PYTMUQomdT,['covid19'],cdcgov,increas,equal
2020-09-10,"Even during #COVID19, if you have a medical emergency, seek medical care without delay. Learn more @CDCMMWR: https://t.co/hzHCrPrfN6. https://t.co/lkhZtoy47R",['covid19'],cdcgov,increas,equal
2020-09-10,"A new @CDCMMWR shows that an estimated 41% of U.S. adults reported avoiding medical care because of concerns about #COVID19, including 12% who avoided emergency care, and 32% who avoided routine care. https://t.co/hzHCrPrfN6 https://t.co/HxPIxPk1FO",['covid19'],cdcgov,increas,equal
2020-09-10,"Both #flu &amp; #COVID19 can spread before symptoms appear. Flu virus may spread for about 1 day before symptoms, while the virus that causes COVID-19 may spread for about 2 days before symptoms. More on similarities and differences between flu &amp; COVID-19: https://t.co/BX2qPbOYpu. https://t.co/uAPZCsnTfS","['flu', 'covid19']",cdcgov,increas,equal
2020-09-09,"As college campuses reopen, recent data show overall cases have increased among non-Hispanic White people, especially people ages 18-22. Slow the spread. Wear a mask. Stay 6 ft from others. Wash your hands. See more demographic trends: https://t.co/MLJ56QCW37. https://t.co/jSWknKd9Qo",[],cdcgov,increas,equal
2020-09-09,"As of Sept. 8, the total number of #COVID19 cases in the US surpassed 6 million. COVID-19 is widespread in many areas, particularly in the upper Great Plains, Midwest, and South. Additionally, 5 states reported over 10,000 new cases in the last week. https://t.co/CEcelDa6Hb https://t.co/Rd21gAKo6c",['covid19'],cdcgov,increas,equal
2020-09-09,"“In public health, it’s our job to support [people] through that [sense of helplessness].” Dr. Rachael Zacks is a CDC #disease detective whose work on the #COVID19 response helped fuel the discussion on how it spreads. Read her story: https://t.co/Z9K0ShXJ1g. https://t.co/XKxSNmAX7s","['disease', 'covid19']",cdcgov,increas,equal
2020-09-09,"#DYK? You may have #COVID19 &amp; no symptoms. If someone from the health department tells you that you’ve been exposed, do your part to help #SlowtheSpread. Stay home for 14 days &amp; monitor your health. Learn more about contact tracing: https://t.co/9ZN2zYTaud. https://t.co/Fn8hRs231M","['dyk', 'covid19', 'slowthespread']",cdcgov,increas,equal
2020-09-09,This month’s blood disorder webinar will discuss #COVID19 associated VTE risks and considerations. Pre-register now and join us September 17 at 2 p.m. ET: https://t.co/GUDbPY0X9d. https://t.co/bwBHKKHTV3,['covid19'],cdcgov,increas,equal
2020-09-08,"Did you host or attend a #LaborDay gathering or event? If you were in close contact with others, you may have been exposed to #COVID19. If you feel sick, stay home, call your healthcare provider, and inform those you had close contact with. https://t.co/Iv7sTWHsVh https://t.co/Dc4ZJTn6ew","['laborday', 'covid19']",cdcgov,decreas,decrease
2020-09-08,Getting a call from an unknown number? It could be the health department calling to tell you that you may have been exposed to #COVID19. Check your voicemail! Learn more about contact tracing: https://t.co/9ZN2zYTaud. https://t.co/A3H3JwI2t9,['covid19'],cdcgov,decreas,decrease
2020-09-08,"Limiting gatherings is one way to slow the spread of #COVID19, but physical distancing can be hard. Find tips to support the health of your loved ones and you during this challenging time: https://t.co/a70fp6NOso. https://t.co/niRFXPmsPi",['covid19'],cdcgov,decreas,decrease
2020-09-07,Use caution when relying on gaiters and face shields to help protect yourself and others from #COVID19. Researchers are currently investigating their effectiveness. Learn more: https://t.co/iOQv5OMdKA. https://t.co/qbLQn00kFI,['covid19'],cdcgov,increas,increase
2020-09-07,"Enjoy the great outdoors this #LaborDay weekend. #WearAMask, stay at least 6 feet apart, and use hand sanitizer with at least 60% alcohol when soap and water are not available. Be sure to drink lots of water too! https://t.co/c4F0aouMLd. https://t.co/rObHLMA4Mm","['laborday', 'wearamask']",cdcgov,increas,increase
2020-09-06,"Planning on visiting family or friends over #LaborDay weekend? Protect them and yourself from #COVID19: Wear a mask, stay at least 6 feet away from people you don’t live with, and wash your hands often. https://t.co/KNd6wCwSsl. https://t.co/cwo3nLM7YJ","['laborday', 'covid19']",cdcgov,decreas,equal
2020-09-05,"“A pandemic can make us realize we are all truly connected, here at home and across the whole world.” CDC #diseasedetective Rachael Zacks deployed to Seattle to test one of the United States’ first-known #COVID19 patients. Her story: https://t.co/Z9K0ShXJ1g. https://t.co/eSncAU4sXf","['diseasedetective', 'covid19']",cdcgov,NoChange,equal
2020-09-05,Do your part to help slow the spread of #COVID19 this #LaborDay weekend. #WearAMask &amp; stay at least six feet from others. Learn more: https://t.co/CNUi0LaTim. https://t.co/gz2DH4rdxm,"['covid19', 'laborday', 'wearamask']",cdcgov,NoChange,equal
2020-09-04,"The latest CDC #COVIDView report shows that after declining for more than a month, the percentage of people that tested positive for #COVID19 nationally increased slightly last week. This is the first national increase in this percentage since mid-July: https://t.co/zP4VYlo0Pb https://t.co/KTva6L0mK7","['covidview', 'covid19']",cdcgov,decreas,decrease
2020-09-04,"New Data: Recent trends show the percentage of overall #COVID19 cases in people ages 18-22 years has increased in the US, especially in the Midwest, South, and Northeast. For the latest demographic data, visit CDC’s COVID Data Tracker: https://t.co/MLJ56QCW37 https://t.co/x4y5rQi8zn",['covid19'],cdcgov,decreas,decrease
2020-09-04,"As of Aug. 31, national forecasts suggest new weekly #COVID19 deaths may decrease in the coming weeks, with 3,300 to 7,500 new deaths during the week ending Sept. 26. Forecasts predict 200k to 211k total COVID-19 deaths in the US by Sept. 26. More: https://t.co/Ft6cgmaMPX. https://t.co/C1JhB3v5jg",['covid19'],cdcgov,decreas,decrease
2020-09-04,"If you have plans to attend a #LaborDay event or gathering, choose outdoor activities and stay in your local area. #WearAMask, stay at least 6 feet apart, and wash your hands often to help you and others stay healthy. Be sure to drink lots of water too! https://t.co/L54PUk1lmu. https://t.co/zKSElwpqFi","['laborday', 'wearamask']",cdcgov,decreas,decrease
2020-09-04,"If you have a fever, cough or certain other symptoms, you might have #COVID19. Most people have mild illness and are able to recover at home. If you think you may have been exposed to COVID-19, contact your healthcare provider. Learn more: https://t.co/Dpn350BZrz. https://t.co/ljWjxkp2MU",['covid19'],cdcgov,decreas,decrease
2020-09-04,Remember the 3 W’s when you are in a community setting! #WearAMask. Wash your hands. Watch your distance (stay 6 feet apart). These three habits can help you protect yourself and others from #COVID19. Learn more: https://t.co/DmfPOAPMjW. https://t.co/oBwwHxkEjH,"['wearamask', 'covid19']",cdcgov,decreas,decrease
2020-09-03,#LaborDay plans at a pool or beach? Stay 6 feet away from others. #WearAMask when not in the water. Wash your hands often. Help protect yourself and your friends from #COVID19.  Learn more: https://t.co/ochY3fxe5Z. #LaborDaySafe https://t.co/1waPNpnWqg,"['laborday', 'wearamask', 'covid19', 'labordaysafe']",cdcgov,increas,equal
2020-09-03,"Wearing a mask can help slow the spread of COVID-19. CDC’s Dr. Paige Armstrong shows you how to correctly put on and take off your mask. #WearAMask, keep your distance, and wash your hands to help slow the spread of #COVID19. Learn more: https://t.co/l3eipKB6If. https://t.co/BbfKgebjTB","['wearamask', 'covid19']",cdcgov,increas,equal
2020-09-03,"Answer the call! Contact tracing helps slow the spread of #COVID19. It helps protect you, your family, and your community. Learn more: https://t.co/9ZN2zYTaud. #SlowtheSpread https://t.co/0NKociFdEd","['covid19', 'slowthespread']",cdcgov,increas,equal
2020-09-03,"New @CDCMMWR finds people stayed home more during the early months of the #COVID19 pandemic when stay-at-home orders were in place. People began to leave home as stay-at-home orders ended, even if orders in their state or territory remained. Learn more: https://t.co/MmRHhZ1Si2. https://t.co/OebuJrVwEO",['covid19'],cdcgov,increas,equal
2020-09-03,"#Flu and #COVID19 can result in complications. However, COVID-19 is associated with additional complications like blood clots and multisystem inflammatory syndrome in children. More on the differences between flu and COVID-19 here: https://t.co/BX2qPbOYpu. https://t.co/9ZN45SqnXq","['flu', 'covid19']",cdcgov,increas,equal
2020-09-03,"Having a difficult time coping because of #COVID19? Feeling lonely, anxious, or dealing with grief and loss? Help is available through the National #Suicide Prevention Lifeline (800-273-8255). Learn more: https://t.co/F0vQ2lbmUj. https://t.co/VU7ygNPlXJ","['covid19', 'suicide']",cdcgov,increas,equal
2020-09-02,"Although #COVID19 cases in many states declined over the last 7 days, daily cases are now increasing in some states, particularly in the upper Great Plains, Midwest, and South. Wear a mask. Stay 6 ft from others. Wash your hands. See more data: https://t.co/4Ku7nKLZCq https://t.co/3mVOhU0nqA",['covid19'],cdcgov,increas,equal
2020-09-02,"CDC, along with state and local health departments and other partners, is working to better understand the impact of #COVID19 during pregnancy on both the mother and infant. Learn about these efforts here: https://t.co/wbvgIg9Yc0. https://t.co/cdDLboeUes",['covid19'],cdcgov,increas,equal
2020-09-02,"Testing positive for #COVID19 on a viral test means you likely are infected and could infect others. Stay home and take steps to prevent spreading the virus. If you test negative, you can still get sick and should take steps to protect yourself and others: https://t.co/9u3t8AHYO8 https://t.co/Ws0BqDlc1Y",['covid19'],cdcgov,increas,equal
2020-10-08,The theatre company says staff have spent months consulting with artists' associations and a team of medical experts to find ways to offer theatrical experiences within the constraints of COVID-19 safety precautions. https://t.co/bqpCmSyM17,[],cbcnews,increas,equal
2020-10-08,"Alberta reported 364 new cases of COVID-19, the highest new-case count ever in that province and two new deaths. https://t.co/Oxca8mYfrY",[],cbcnews,increas,equal
2020-10-08,Ontario and the World Health Organization report single-day record for new COVID-19 cases. https://t.co/9QyYauNSC7,[],cbcnews,increas,equal
2020-10-08,"The pandemic is pushing more and more Canadians online to work and shop, demonstrating the need for better laws on data use and privacy, says Privacy Commissioner Daniel Therrien. https://t.co/deIt4CXyAf @cattunneycbc",[],cbcnews,increas,equal
2020-10-08,Ottawa has lifted COVID-19 cross-border travel restrictions for a wider range of family members. https://t.co/9QyYauNSC7,[],cbcnews,increas,equal
2020-10-08,"Depending on where you live in Canada, an ""avalanche of information"" is making it harder to navigate conflicting COVID-19 guidelines from different levels of government and public health officials. https://t.co/MBFETmZvsD @adamsmiller",[],cbcnews,increas,equal
2020-10-08,"Mike Pence defended the Trump administration's approach to the coronavirus outbreak.
Kamala Harris called the effects of the COVID-19 pandemic on the U.S. ""the greatest failure of any presidential administration in the history of our country."" https://t.co/SHZgWCIztf",[],cbcnews,increas,equal
2020-10-08,Health officials urge Ontarians to celebrate Thanksgiving with only people in their own homes this year amid soaring COVID-19 cases. https://t.co/AxY1EabqCV @LaurenPelley,[],cbcnews,increas,equal
2020-10-08,"Quebec Premier François Legault says it is not easy to make such decisions, but he has had no choice but to take steps to slow the spread of COVID-19. https://t.co/5pbdnKXAye",[],cbcnews,increas,equal
2020-10-08,The organization has decided to suspend its safe ride program due to COVID-19. https://t.co/X4FGKdt5oK,[],cbcnews,increas,equal
2020-10-08,The news came after the vice commandant of the coast guard tested positive for the coronavirus. https://t.co/qC6lMCdSSl,[],cbcnews,increas,equal
2020-10-08,"Physical distancing rules during the pandemic increase risk of fraud exposure, watchdog says. https://t.co/dkDqEXsYcP",[],cbcnews,increas,equal
2020-10-07,"Canada's average daily count of new COVID-19 cases topped 2,000 over last 7 days. https://t.co/lOwRV6T27z",[],cbcnews,increas,increase
2020-10-07,Battle of the Blades' upcoming season is being put on hold after an unidentified member of the production team tested positive for COVID-19. https://t.co/00MyQom4PU,[],cbcnews,increas,increase
2020-10-07,"Ontario reported another 583 cases of COVID-19 on Wednesday, and the number of people in Ontario hospitals with confirmed cases continued its steady rise. https://t.co/eRnL2bo8Lf",[],cbcnews,increas,increase
2020-10-07,"Tonight's showdown between Kamala Harris and Mike Pence will reveal contrasting attitudes to the COVID-19 pandemic. 
It's why Harris has demanded that protective glass be placed between her and Pence. https://t.co/paG6gJCoor @Alex_Panetta",[],cbcnews,increas,increase
2020-10-07,"The race to secure a vaccine against COVID-19 has pitted country against country, which could undermine efforts to control the virus worldwide. https://t.co/81iscYHVma",[],cbcnews,increas,increase
2020-10-07,The New York Rangers have selected Alexis Lafreniere with the first pick in the NHL's pandemic-delayed draft. https://t.co/iu6DTwpDex,[],cbcnews,increas,increase
2020-10-07,"There are 1,384 active cases of people infected with COVID-19 in B.C.
https://t.co/R2ug3LLedc",[],cbcnews,increas,increase
2020-10-06,"A military statement released late today says there have been 222 positive cases of the novel coronavirus across the entire Armed Forces, at home and abroad, since the pandemic began. https://t.co/x6v7TjekFH",[],cbcnews,decreas,decrease
2020-10-06,Markets were higher for most of the day until late in the afternoon when Trump said he has instructed aides to stop negotiating on another round of COVID-19 relief until after the election. https://t.co/Hd8qWDLvPu,[],cbcnews,decreas,decrease
2020-10-06,Chairman of the Joint Chiefs of Staff Gen. Mark Milley is among top U.S. military leaders in quarantine after an official tested positive for COVID-19. https://t.co/mzcn4KI8zu,[],cbcnews,decreas,decrease
2020-10-06,Contact tracing efforts are being ramped up in an effort to curb surging transmission rates in some of Canada's COVID-19 hot spots. https://t.co/XVTisawQB7,[],cbcnews,decreas,decrease
2020-10-06,COVID-19 has many people wondering just how they're going to celebrate Thanksgiving this year. Officials and health experts are weighing in. https://t.co/WwFIdosudr,[],cbcnews,decreas,decrease
2020-10-06,#Opinion: Canada can play role in building solidarity around the equitable global rollout of a COVID-19 vaccine. https://t.co/dCwfxHhALx,['opinion'],cbcnews,decreas,decrease
2020-10-06,COVID-19 update: Ministers and public health officials address Canadians https://t.co/AgNiYbJtQI,[],cbcnews,decreas,decrease
2020-10-06,Health Canada regulators today approved another rapid COVID-19 test — the first antigen device to receive the necessary approvals for use in this country. https://t.co/dLeSPlFQpu @JPTasker,[],cbcnews,decreas,decrease
2020-10-06,"""The president has access to the best medical care in the world, along with a helicopter to transport him to the hospital as needed. The rest of us who don't have such ready access to care should continue to worry about COVID.” https://t.co/7v6pQiDEKR",[],cbcnews,decreas,decrease
2020-10-06,COVID-19 tests done in Ontario pharmacies are being sent to a lab in California for processing. https://t.co/YYe39b4aei,[],cbcnews,decreas,decrease
2020-10-06,"The new rules will stay in place as long as the region is at the restricted pandemic response level, Chief Provincial Public Health Officer Dr. Brent Roussin said. https://t.co/rbrlCbfCtA",[],cbcnews,decreas,decrease
2020-10-05,"Ontario, Manitoba, Saskatchewan, New Brunswick and Newfoundland and Labrador and are already using COVID Alert, which has been downloaded by nearly three million people. https://t.co/2yFlNiwrcL",[],cbcnews,decreas,decrease
2020-10-05,"There will be a church service at St. Michael's Cathedral Basilica in Toronto that will strictly follow public health protocols, including mask wearing, sanitizing and physical distancing. https://t.co/lKdZg2J2vn",[],cbcnews,decreas,decrease
2020-10-05,Prime Minister Justin Trudeau promised federal support for contact tracing and COVID-19 testing. https://t.co/3pNTDZMbph,[],cbcnews,decreas,decrease
2020-10-05,U.S. President Donald Trump says he's leaving the hospital Monday evening after a three-day stay to treat symptoms of COVID-19. https://t.co/YFe4MLJ9Dl,[],cbcnews,decreas,decrease
2020-10-05,"Canada put health-care workers at risk of contracting COVID-19 because it failed to learn lessons from Severe Acute Respiratory Syndrome in 2003, a new report says. https://t.co/WA6znrQuCp",[],cbcnews,decreas,decrease
2020-10-05,White House Press Secretary Kayleigh McEnany is the latest person in U.S. President Donald Trump's orbit to reveal a positive coronavirus test. https://t.co/YFe4MLJ9Dl,[],cbcnews,decreas,decrease
2020-10-05,"COVID-19 update: Trudeau, public health officials address Canadians https://t.co/lBs9g6shC4 https://t.co/eyFqJ3X2p3",[],cbcnews,decreas,decrease
2020-10-05,"According to Radio-Canada sources, the Quebec government will make masks mandatory in schoolyards for students in Grades 4 to 11, and will also shut down gyms and ban team sports. https://t.co/tkhIxSReZk",[],cbcnews,decreas,decrease
2020-10-05,A Thunder Bay school put a lot of work into building the outdoors into their curriculum. The principal says that's paying off during COVID-19. https://t.co/LhvljB5Ask,[],cbcnews,decreas,decrease
2020-10-04,Winnipeg's shelters and food banks are trying to feed as many patrons as they can while complying with COVID-19 restrictions. https://t.co/xrb1pqAAcQ @MarianneKlowak,[],cbcnews,increas,increase
2020-10-04,Saturday was the last day that COVID-19 assessment centres in Ontario accepted walk-ins. https://t.co/TsZWsQQpVM,[],cbcnews,increas,increase
2020-10-04,"Speaking to an independent inquiry, residents of Ontario's long-term care homes described feeling ""lonely,"" ""muzzled"" and ""trapped"" through the pandemic. https://t.co/rwMZgLhXcG",[],cbcnews,increas,increase
2020-10-04,Many of those in Trump's inner circle who've tested positive for COVID-19 had attended an event at the White House Rose Garden on Sept. 26. https://t.co/x04brg6jnz,[],cbcnews,increas,increase
2020-10-04,"The CRA says it's received more than 20,000 confidential tips about suspected cheating related to COVID-19 emergency aid programs. https://t.co/qZfeMEWsLI @OttawaReporter",[],cbcnews,increas,increase
2020-10-04,Four bars and restaurants on Ottawa's Elgin Street are beginning to reopen. They voluntarily closed after a COVID-19 scare. https://t.co/LUnrQ9lnrd @tcpritchard,[],cbcnews,increas,increase
2020-10-03,"For the first time, residents of London, Ont., can get a sense of how their part of the city fared during the first wave of the COVID-19 pandemic. https://t.co/T8xSQn2YAJ",[],cbcnews,decreas,equal
2020-10-03,"Some Toronto neighbourhoods never experienced relief from the first wave of COVID-19, community workers say. https://t.co/KBCrzTk9A0 @OliviaBowden__",[],cbcnews,decreas,equal
2020-10-03,#Analysis by @EvanDyerCBC: The COVID-19 virus has zeroed in uncannily on one group of national leaders: the new breed of right-wing populists. https://t.co/rjHQJwcM2R,['analysis'],cbcnews,decreas,equal
2020-10-03,Experts say hospitalizations and deaths could be on the horizon as cases of COVID-19 soar in Canada. https://t.co/BxyI3cbej3 @adamsmiller,[],cbcnews,decreas,equal
2020-10-03,"New cases of COVID-19 in Ontario are largely concentrated in Toronto, Ottawa and Peel Region. https://t.co/yu81xDptKf",[],cbcnews,decreas,equal
2020-10-03,"The U.S. president is 74, and older age is a strong risk factor for serious complications from COVID-19. https://t.co/9PoVk3O5Og",[],cbcnews,decreas,equal
2020-10-03,"The more precise and concise messaging at the start of the pandemic has become increasingly convoluted, several experts say, leaving some people frustrated as cases surge.
https://t.co/bjQVWgWF16",[],cbcnews,decreas,equal
2020-10-02,Frustration over the Senate's failure to find a way to resume full operations in the midst of the pandemic prompted some senators Wednesday to block the initial attempt to speed Bill C-4 through the chamber. https://t.co/8IqJUYb01T,[],cbcnews,decreas,decrease
2020-10-02,"Trudeau and other political leaders extended best wishes to Trump after the U.S. president announced that he and his wife, Melania, had tested positive for the novel coronavirus.
https://t.co/VTNRkQzCPC",[],cbcnews,decreas,decrease
2020-10-02,"BREAKING: The White House says U.S. President Donald Trump will travel to a military hospital after his COVID-19 diagnosis and will remain there for a ""few days"" on the advice of doctors. https://t.co/cWAEd3wGuA",[],cbcnews,decreas,decrease
2020-10-02,Donald Trump's positive test for the coronavirus has put his participation in the next debate with Democratic nominee Joe Biden in doubt. https://t.co/JVF7ahYR1K,[],cbcnews,decreas,decrease
2020-10-02,The federal government has announced an additional $600 million to support regional businesses and organizations that continue to struggle through Canada's coronavirus epidemic. https://t.co/23nT4DtdH9 @ICILouisBlouin,[],cbcnews,decreas,decrease
2020-10-02,COVID-19 update: Trudeau announces measures to help businesses survive lockdowns https://t.co/LwE886LQI9,[],cbcnews,decreas,decrease
2020-10-02,Stock markets around the world moved lower on Friday after word that the U.S. president has contracted the coronavirus that causes COVID-19. https://t.co/lNgejvCnS7,[],cbcnews,decreas,decrease
2020-10-02,COVID-19 update: Trudeau announces measures to help businesses survive lockdowns https://t.co/he6yzrEsgQ,[],cbcnews,decreas,decrease
2020-10-02,"U.S. President Donald Trump is experiencing ""mild symptoms"" of COVID-19, the White House says. https://t.co/lz3o6a4ryA",[],cbcnews,decreas,decrease
2020-10-02,"Lisa Freeman's father was murdered in 1991. 
His killer is up for full parole this month, but Freeman was unable to attend the parole hearing because of COVID-19 restrictions. https://t.co/aBIbMRA2xr @trevorjdunn",[],cbcnews,decreas,decrease
2020-10-02,"U.S. President Donald Trump had a busy schedule during the week the coronavirus hit home with him. 
Here is a look at his activities. https://t.co/nq2hl3wc1l",[],cbcnews,decreas,decrease
2020-10-02,"U.S. President Donald Trump's coronavirus diagnosis drew instant worldwide reactions of shock, sympathy and undisguised glee. https://t.co/crOTl84b7q",[],cbcnews,decreas,decrease
2020-10-02,The bombshell news that U.S. President Donald Trump has tested positive for the novel coronavirus has dropped a new layer of disarray on the presidential election. https://t.co/F8f59aRMqa @Alex_Panetta,[],cbcnews,decreas,decrease
2020-10-02,"LIVE | U.S. President Donald Trump, Melania Trump test positive for COVID-19 https://t.co/vxWqYbPRBZ",[],cbcnews,decreas,decrease
2020-10-02,LIVE | Trump and his wife test positive for coronavirus https://t.co/2qJNQb9jSx,[],cbcnews,decreas,decrease
2020-10-02,"The coffee chain is temporarily not allowing people in Quebec and Ottawa to sit inside and on patios, because of the second wave of the COVID-19 pandemic.
https://t.co/RKW0JtOO9w",[],cbcnews,decreas,decrease
2020-10-02,President Donald Trump said Friday that he and first lady Melania Trump have tested positive for the coronavirus https://t.co/cWAEd3OhTa,[],cbcnews,decreas,decrease
2020-10-02,"City bylaw and peace officers should have the authority to ticket during the pandemic, Edmonton mayor says. https://t.co/50pRd0ILGb",[],cbcnews,decreas,decrease
2020-10-01,"BREAKING: Hope Hicks, who serves as counselor to the president and travelled with him to a Wednesday rally, tested positive for COVID-19, according to an administration official.
 https://t.co/cWAEd3OhTa",[],cbcnews,increas,increase
2020-10-01,#Opinion: There was a concern among the teaching community that wearing a mask might frighten students and hamper their ability to learn. https://t.co/HicFhgnrFm,['opinion'],cbcnews,increas,increase
2020-10-01,"Air Canada has ordered 25,000 testing kits that can detect COVID-19 in someone in as little as five minutes. https://t.co/ZNQsnsBjhf",[],cbcnews,increas,increase
2020-10-01,Experts weigh in on how you can handle the COVID-19 pandemic differently this time around. https://t.co/YGLJzh9sym @prisksh,[],cbcnews,increas,increase
2020-10-01,"The federal government is offering to send the Canadian Red Cross into COVID-19 hotspots as case numbers rise and parts of the country slip into a second wave, according to sources. https://t.co/4Xt31jjMeh @cattunneycbc",[],cbcnews,increas,increase
2020-10-01,"A backlog of COVID-19 testing has paused U.S. television productions across Vancouver, just as they were ramping back up. https://t.co/o7z4Cy8qlC @ybrend",[],cbcnews,increas,increase
2020-10-01,Canadians living in the United Kingdom are weighing whether to return home as they watch coronavirus case numbers rise sharply in the country. https://t.co/amYcpNvLiC @chantaladasilva,[],cbcnews,increas,increase
2020-10-01,"Canada is experiencing numbers of COVID-19 cases not seen since the height of the pandemic.
How can political and health officials get Canadians to buckle back down and follow the guidelines again? https://t.co/3V3f61liUU",[],cbcnews,increas,increase
2020-10-01,Civil rights groups say in separate reports that many services used the database to look at COVID-19 test results for wide geographic areas. https://t.co/zxtDYFzzur,[],cbcnews,increas,increase
