date,tweet,hashtags
2020-08-19,"@AkilaThayumana1 @CanBorder (1/3) Travellers are expected to make plans for their mandatory 14-day quarantine in advance of their return to Canada. Upon arrival in Canada, a government representative will evaluate your plans for quarantine.",[]
2020-08-19,@Raman50482783 @CanBorder (3/3) Please consult the following page for information for travellers without symptoms of COVID-19 returning to Canada: https://t.co/Jnbr6MisPs,[]
2020-08-19,"@Raman50482783 @CanBorder (2/3)
•Wear a suitable non-medical mask or face covering if a distance of 2 metres from others residing in your place of quarantine cannot be maintained.",[]
2020-08-19,"@Raman50482783 @CanBorder (1/3) You may use shared spaces, or private outdoor spaces in your place of quarantine provided you:
•Avoid contact with others who did not travel with you;
•Disinfect spaces after use;",[]
2020-08-19,"Travellers to Canada continue to use the ArriveCAN app to submit mandatory #COVID19 information in advance of their arrival at the border, reducing their wait time and minimizing contact. 

Download the app today: https://t.co/7fy2pst4xb https://t.co/TioLZ20pWN",['covid19']
2020-08-18,Do you know the legal public #cannabis possession limit? Adult Canadians can possess up to 30 grams of dried cannabis or its equivalent. Use the new cannabis calculator to ensure you are within the legal possession limit. https://t.co/G5E3jFbCuB https://t.co/ousvCoaaVW,['cannabis']
2020-08-18,@vvk246 3/3) The Government established these facilities to prevent the spread of COVID-19 in Canada and will strictly assess individual situations at the border.,[]
2020-08-18,@vvk246 (2/3) These facilities are to be used as last resort for travellers who have no options of meeting quarantine requirements by other means.,[]
2020-08-18,"@vvk246 (1/3) Travellers are expected to make plans for their mandatory 14-day quarantine in advance of their return to Canada. This can include a private residence, rental, or with friends or family who are not immunocompromised and not over the age of 65 years old.",[]
2020-08-18,"In the face of a changing #climate, Canadians must learn to adapt to protect their health and their communities. Get a sneak peek into the 2021 scientific assessment on the health of Canadians in a changing climate. Read more on the Science of Health blog: https://t.co/10jdJ1HRjW https://t.co/4xqn1nqoEi",['climate']
2020-08-18,LIVE: Federal ministers and health officials provide COVID-19 update https://t.co/j5peV00TFi,[]
2020-08-18,@Rash__u @CitImmCanada @CanBorder (3/3) Please consult the following page for information for travellers without symptoms of COVID-19 returning to Canada: https://t.co/Jnbr6MisPs,[]
2020-08-18,"@Rash__u @CitImmCanada @CanBorder (2/3) You may quarantine in a private residence, rental, or with friends, including the one you travelled with, or family who are not immunocompromised and not over the age of 65 years old.",[]
2020-08-18,"@Rash__u @CitImmCanada @CanBorder 1/3) Travellers are expected to make plans for their mandatory 14-day quarantine in advance of their return to Canada. Upon arrival in Canada, a government representative will evaluate your plans for quarantine.",[]
2020-08-17,"Are you a veterinarian interested in contributing to the safety, quality &amp; efficacy of the veterinary field? #HealthCanada is looking for you. Learn more: https://t.co/phQqiaXa1r https://t.co/16baL7fXip",['healthcanada']
2020-08-17,"@ROSHANKUMAR89 @ROSHANKUMAR89 Yes, you are permitted to change your location of quarantine if you provide the updated address and phone number. You can call 1-833-641-0343 to updateyour information.",[]
2020-08-17,"(3/3) There are 133 analytical testing licence holders in Canada. #CDNCannabisReg 
https://t.co/sdC0CYDXHR",['cdncannabisreg']
2020-08-17,"(2/3) Last week, we issued 3 new research licences. We have issued a total of 341 #cannabis research licences in Canada. #CDNCannabisReg","['cannabis', 'cdncannabisreg']"
2020-08-17,"(1/3) There are now 446 #CannabisLicence holders in Canada. Last week, we approved 3 new licence holders.
https://t.co/A4Syi5O64l 
#CDNCannabisReg https://t.co/kIxvXMZFlB","['cannabislicence', 'cdncannabisreg']"
2020-08-17,"If someone in Ontario tests positive for #COVID19, their code can be entered in the COVID Alert app, and then be used to notify other app users who might have come in close contact with them for at least 15 minutes. Stay safe, download the app today. https://t.co/8oGKRCLghE https://t.co/Xmb8PWGrvw",['covid19']
2020-08-17,The updated #COVID19 Situational Awareness Dashboard is now available. It provides Canadians with the latest data in a user-friendly format to better understand how the outbreak is evolving in Canada. https://t.co/T0FXjBGuzH https://t.co/4hJ62sZapp,['covid19']
2020-08-16,"Avoid the red!
 
Stay safe and healthy from #COVID19.
 
- Continue #PhysicalDistancing
- Keep within your #SocialBubble
- Take part in low-risk activities

Learn more: https://t.co/ECSOtcXUga https://t.co/9nVKiGbthj","['covid19', 'physicaldistancing', 'socialbubble']"
2020-08-16,"Due to an ongoing #Salmonella outbreak, do not eat, use, sell or serve any red, white, yellow, and sweet yellow onions from Thomson International Inc., Bakersfield, CA, USA. Onions grown in Canada are not associated with this outbreak. Get more advice: https://t.co/jrESuZ2HPg https://t.co/THfRrbRz0f",['salmonella']
2020-08-15,Summer time means swimming time! As we #stayhomestaysafe remember to keep children safe from drowning incidents in pools and spas with these swim and pool safety tips: https://t.co/fN1idDWy0r #backyardsafety #swimsafety https://t.co/rbIFqkkA2C,"['stayhomestaysafe', 'backyardsafety', 'swimsafety']"
2020-08-15,"We need your help to contain the virus. Get the COVID Alert app so that, together, we can limit the spread of COVID-19. Download it here: https://t.co/l7w6ZS51Yk",[]
2020-08-15,"Go beyond wearing a mask to protect yourself and others. Get the COVID Alert app so that, together, we can limit the spread of COVID-19. Download it here:   https://t.co/l7w6ZS51Yk",[]
2020-08-15,"Did you know that #smog levels are often highest during the afternoon? 

Before you head outside, make sure to check your local Air Quality Health Index!

Visit: https://t.co/PyelRrGPz1
#AQHI https://t.co/Fbf2B8QMBd","['smog', 'aqhi']"
2020-08-15,"Have you had onions lately? Not only red, but also white, yellow, and sweet yellow onions? A #Salmonella outbreak is ongoing. Recalls are being issued by @InspectionCan. Check your home for onions and follow the public health advice. https://t.co/9nTiIwlZDG https://t.co/edbqwH6NFR",['salmonella']
2020-08-15,"Have your say: Health Canada is consulting to inform development of proposed regulations for supervised consumption sites and services: https://t.co/mdIR42qsL1
#HarmReduction #OverdoseCrisis #CanadaGazette https://t.co/R2gRZhGDQB","['harmreduction', 'overdosecrisis', 'canadagazette']"
2020-08-15,"The overdose crisis continues to have a devastating effect on individuals, families and communities across 🇨🇦 Part of the Govt’s response involves scaling up the most effective #HarmReduction programs, such as supervised consumption sites and services. https://t.co/SpdJ5xPhZ3",['harmreduction']
2020-08-15,"Supervised consumption sites provide a safe, clean space for people to bring their drugs to use under the supervision of trained staff. This prevents accidental overdoses and saves lives. 
Learn more: https://t.co/yrMsbUZiY6",[]
2020-08-15,"Travelling to Canada? You are required to provide #COVID19 information upon entry. Speed up the process by downloading the ArriveCAN app and submit your info within 48hrs before arrival.

Download the app:
https://t.co/L4E8RxYhEv https://t.co/KWLlZx2sGI",['covid19']
2020-08-14,"How do you stay safe from #COVID19 while going out?
 
Here’s a tip: you can reduce your risk in public settings by limiting the frequency and length of your outings.
 
For more tips and information on how to #GoOutSafe : https://t.co/59Yu0rfqBw https://t.co/WvsXkN2D1s","['covid19', 'gooutsafe']"
2020-08-14,@jon35171159 (2/2) Please consult the following page for information for travellers without symptoms of COVID-19 returning to Canada: https://t.co/Jnbr6MisPs,[]
2020-08-14,"UPDATE: 339 confirmed cases in Canada. If you are unsure where a red/yellow/white/sweet yellow onion was grown, do not eat it. Onions grown in Canada are not associated with this outbreak. Onions imported from the United States are under investigation. https://t.co/EA0TRvsnYy https://t.co/Ecxo6vUT7u",[]
2020-08-14,"@jon35171159 (1/2) The mandatory quarantine Order applies only to those who have entered the country, meaning that those who did not travel or who have completed their 14 days quarantine may leave the house.",[]
2020-08-14,"@punjab_junction @CanBorder @CitImmCanada (4/4) Upon arrival in Canada, a government representative will evaluate your plans for quarantine.",[]
2020-08-14,"@punjab_junction @CanBorder @CitImmCanada (3/4) You may choose to quarantine in Toronto, so long as you remain there throughout the 14-day quarantine and abide by all other requirements. For more information: https://t.co/Jnbr6MisPs",[]
2020-08-14,"@punjab_junction @CanBorder @CitImmCanada (2/4) This can include a private residence, rental, or with friends or family who are not immunocompromised and not over the age of 65 years old.",[]
2020-08-14,@punjab_junction @CanBorder @CitImmCanada (1/4) Travellers are expected to make plans for their mandatory 14-day quarantine in advance of their return to Canada. In many cases quarantine can happen at the travellers final Canadian destination.,[]
2020-08-14,@nisargpatel1504 (3/3) Please consult the following page for information for travellers without symptoms of COVID-19 returning to Canada: https://t.co/Jnbr6MisPs,[]
2020-08-14,"@nisargpatel1504 (2/3) You may quarantine in a private residence, rental, or with friends, including the one you travelled with, or family who are not immunocompromised and not over the age of 65 years old.",[]
2020-08-14,"@nisargpatel1504 (1/3) Travellers are expected to make plans for their mandatory 14-day quarantine in advance of their return to Canada. Upon arrival in Canada, a government representative will evaluate your plans for quarantine.",[]
2020-08-14,#RECALL: Do you have a Stucky Balls Powerful Rare Earth Magnet Set? Find out about the recall and what to do: https://t.co/LHsjPF1UZO https://t.co/MVDFeb2m1f,['recall']
2020-08-14,LIVE: Federal officials release updated COVID-19 modelling https://t.co/STwRXedoFp,[]
2020-08-14,"Planning a home #renovation? For you and your family’s safety, be sure to hire a professional to test for and remove #asbestos before getting started.

For more #healthyhome tips, visit: https://t.co/3HC70XNZAQ #asbestosawareness #asbestosremoval https://t.co/7Gdw7MG0op","['renovation', 'asbestos', 'healthyhome', 'asbestosawareness', 'asbestosremoval']"
2020-08-14,"How do you stay cool during heat waves while you #stayhomestaysafe? Prepare for the heat and follow our tips on how to stay cool during warm weather! https://t.co/2zBn1Hs0bl 
#heatwave #extremeheat https://t.co/ev3mY2yXgS","['stayhomestaysafe', 'heatwave', 'extremeheat']"
2020-08-13,"To help children have a strong start in life, Minister of Health announces health promotion programming for early childhood development in #official language minority communities across Canada: https://t.co/qBX9w92PZB",['official']
2020-08-13,"New community-based projects aimed at enhancing the well-being of people living with #dementia and family/friend caregivers. Today, the Minister of Health announced an investment of more than $7.85 million in these new projects: https://t.co/nntv9QmA0k #CdnDementiaStrategy https://t.co/cfcnpYj9is","['dementia', 'cdndementiastrategy']"
2020-08-13,"Using a portable fireplace or #firepot at the cottage?
Never pour fuel over an open flame. Always use a snuffer to extinguish the flame and allow the firepot to cool before refueling. 

Learn more firepot safety tips:
https://t.co/leag4c16pL https://t.co/QRtdMRjENB",['firepot']
2020-08-13,#ADVISORY: Accidental ingestion of edible cannabis products causing serious harm to children. https://t.co/GA25C2CeBr,['advisory']
2020-08-13,#RECALL: Stucky Balls Powerful Rare Earth Magnet Sets recalled due to ingestion hazard. https://t.co/bPJs0SC620,['recall']
2020-08-13,#RECALL: Do you have a set of lawn darts by Crown Darts UK? Find out about the recall and what to do: https://t.co/WeSHwaawDs https://t.co/S9f86JiYbp,['recall']
2020-08-13,#RECALL: Do you have a Thule Sleek Stroller? Find out about the recall and what to do: https://t.co/9G0vmglOGB https://t.co/oQRcRc8xR4,['recall']
2020-08-12,@kaurjaspreet04 @CanBorder (3/3) Please consult the following page for information for travellers without symptoms of COVID-19 returning to Canada: https://t.co/Jnbr6MisPs,[]
2020-08-12,"@kaurjaspreet04 @CanBorder (2/3) You may quarantine in a private residence, rental, or with friends, including the one you travelled with, or family who are not immunocompromised and not over the age of 65 years old.",[]
2020-08-12,"@kaurjaspreet04 @CanBorder (1/3) Travellers are expected to make plans for their mandatory 14-day quarantine in advance of their return to Canada. Upon arrival in Canada, a government representative will evaluate your plans for quarantine.",[]
2020-08-12,@Jaskara05818836 (3/3) Please consult the following page for information for travellers without symptoms of COVID-19 returning to Canada: https://t.co/Jnbr6MisPs,[]
2020-08-12,"@Jaskara05818836 (2/3) You may quarantine in a private residence, rental, or with friends, including the one you travelled with, or family who are not immunocompromised and not over the age of 65 years old.",[]
2020-08-12,"@Jaskara05818836 (1/3) Travellers are expected to make plans for their mandatory 14-day quarantine in advance of their return to Canada. Upon arrival in Canada, a government representative will evaluate your plans for quarantine.",[]
2020-08-12,"@letustravel3 @CanBorder (4/4) Upon arrival in Canada, a government representative will evaluate your plans for quarantine.",[]
2020-08-12,"@letustravel3 @CanBorder (3/4) You may choose to quarantine in Toronto, so long as you remain there throughout the 14-day quarantine and abide by all other requirements. For more information: https://t.co/Jnbr6MisPs",[]
2020-08-12,"@letustravel3 @CanBorder (2/4) This can include a private residence, rental, or with friends or family who are not immunocompromised and not over the age of 65 years old.",[]
2020-08-12,@letustravel3 @CanBorder (1/4) Travellers are expected to make plans for their mandatory 14-day quarantine in advance of their return to Canada. In many cases quarantine can happen at the travellers final Canadian destination.,[]
2020-08-12,"@wulahei @CanBorder (3/3) – need to be transferred to a designated quarantine facility

- have no symptoms of COVID-19 and can continue domestic travel to your place of quarantine",[]
2020-08-12,"@wulahei @CanBorder (2/3) The designated quarantine facilities cannot be booked by travellers. A border official will determine if you:

- have suitable plans for quarantine or isolation",[]
2020-08-12,"@wulahei @CanBorder (1/3) Travellers are expected to make plans for their mandatory 14-day quarantine in advance of their return to Canada. This can include a private residence, rental, or with friends or family who are not immunocompromised and not over the age of 65 years old.",[]
2020-08-12,"COVID Alert, the national exposure notification app, is another tool Canadians can use to help slow the spread of #COVID19 and prevent future outbreaks.
Download it today:
- Apple: https://t.co/Zet5A7gpVM
- Android: https://t.co/fQcbc1ZJHI https://t.co/t1LHTE3ybJ",['covid19']
2020-08-12,@DrAmanVirk @CitImmCanada https://t.co/hMMEQ1isif,[]
2020-08-12,@DrAmanVirk @CitImmCanada There is no protocol to follow after your 14 days quarantine but you should continue to follow the advice of your local health authority regarding appropriate measures to reduce the risk of getting COVID-19 and lower the spread.,[]
2020-08-12,"@leebartnik The laboratory test used to detect the virus that causes COVID-19 is specific to that particular strain of coronavirus. To learn more about how the test works, watch this video: https://t.co/TrbcLjEwOG",[]
2020-08-12,@leebartnik The genome was already sequenced when Canada started tested for the COVID-19 virus.,[]
2020-08-12,@Darshan3543 @CitImmCanada (3/3) Please consult the following page for information for travellers without symptoms of COVID-19 returning to Canada: https://t.co/Jnbr6MisPs,[]
2020-08-12,"@Darshan3543 @CitImmCanada (2/3) You may quarantine in a private residence, rental, or with friends, including the one you travelled with, or family who are not immunocompromised and not over the age of 65 years old.",[]
2020-08-12,"@Darshan3543 @CitImmCanada (1/3) Travellers are expected to make plans for their mandatory 14-day quarantine in advance of their return to Canada. Upon arrival in Canada, a government representative will evaluate your plans for quarantine.",[]
2020-08-12,"@lstoor250296 @CanBorder (3/3) Upon arrival in Canada, a government representative will evaluate your plans for quarantine.",[]
2020-08-12,"@lstoor250296 @CanBorder (2/3) You may choose to quarantine in Toronto, so long as you abide by the 14-day quarantine requirements, including not having guests during this period. For more information: https://t.co/Jnbr6MisPs",[]
2020-08-12,"@lstoor250296 @CanBorder (1/3) Travellers are expected to make plans for their mandatory 14-day quarantine in advance of their return to Canada. This can include a private residence, rental, or with friends or family who are not immunocompromised and not over the age of 65 years old.",[]
2020-08-12,Happy International #YouthDay! Youth play an important role in helping #StopTheSpread of COVID-19. Encourage them to #BeTheInfluencer by practising physical distancing and wearing a mask. https://t.co/rgt1pyOqPK,"['youthday', 'stopthespread', 'betheinfluencer']"
2020-08-11,"Reduce your risk of #tick bites. Wear long pants and long sleeve shirts, use insect repellent containing DEET or Icaridin, and walk on cleared paths. You can also wear permethrin-treated clothing. 

Learn about other prevention tips: https://t.co/s8uNIpbDHf #TickSmart https://t.co/os4i7D7yp6","['tick', 'ticksmart']"
2020-08-11,@Shricha84773976 @CanBorderPAC (3/3) Please consult the following page for information for travellers without symptoms of COVID-19 returning to Canada: https://t.co/Jnbr6MisPs,[]
2020-08-11,"@Shricha84773976 @CanBorderPAC (2/3) You may quarantine in a private residence, rental, or with friends, including the one you travelled with, or family who are not immunocompromised and not over the age of 65 years old.",[]
2020-08-11,"@Shricha84773976 @CanBorderPAC (1/3) Travellers are expected to make plans for their mandatory 14-day quarantine in advance of their return to Canada. Upon arrival in Canada, a government representative will evaluate your plans for quarantine.",[]
2020-08-11,@Darshan3543 (3/3) Please consult the following page for information for travellers without symptoms of COVID-19 returning to Canada: https://t.co/Jnbr6MisPs,[]
2020-08-11,"@Darshan3543 (2/3) You may quarantine in a private residence, rental, or with friends, including the one you travelled with, or family who are not immunocompromised and not over the age of 65 years old.",[]
2020-08-11,"@Darshan3543 (1/3) Travellers are expected to make plans for their mandatory 14-day quarantine in advance of their return to Canada. Upon arrival in Canada, a government representative will evaluate your plans for quarantine.",[]
2020-08-11,@Ashwani3985 @CanBorder (3/3) This is also the case if they need to take a taxi or public transit to their home to quarantine.,[]
2020-08-11,"@Ashwani3985 @CanBorder (2/3) However, if required to do so, returning travellers must wear an appropriate non-medical mask or face covering at all times, should not make any stops on the way home and must practise physical distancing, hand hygiene and cough etiquette at all times.",[]
2020-08-11,@Ashwani3985 @CanBorder (1/3) Asymptomatic travellers are still at risk of infecting others and it is recommended that they do not have someone pick them up.,[]
2020-08-11,@RajviPa61586151 @CanBorder (4/4) Please consult the following page for information for travellers without symptoms of COVID-19 returning to Canada: https://t.co/Jnbr6MisPs,[]
2020-08-11,"@RajviPa61586151 @CanBorder (3/4) At home, physical distancing, regular cleaning, avoiding shared surfaces and the use of separate bathrooms is recommended during the 14-day quarantine.",[]
2020-08-11,@RajviPa61586151 @CanBorder 2/4) Your husband should be allowed to quarantine at your place if no one is immunocompromised or over the age of 65 years old.,[]
2020-08-11,"@RajviPa61586151 @CanBorder (1/4) Travellers are expected to make plans for their mandatory 14-day quarantine in advance of their return to Canada. Upon arrival in Canada, a government representative will evaluate their plans for quarantine.",[]
2020-08-11,"@Veer61722267 @CanBorder (3/3) Upon arrival in Canada, a government representative will evaluate your plans for quarantine.",[]
2020-08-11,"@Veer61722267 @CanBorder (2/3) This can include a private residence, rental, or with friends or family who are not immunocompromised and not over the age of 65 years old.",[]
2020-08-11,@Veer61722267 @CanBorder (1/3) Travellers are expected to make plans for their mandatory 14-day quarantine in advance of their return to Canada.,[]
2020-08-11,LIVE: Federal briefing on the response to COVID-19 https://t.co/fQb4JR17A2,[]
2020-08-11,"The #GoC team that developed Canada’s first COVID-19 diagnostic test is used to working on emerging diseases, but the virus that causes #COVID19 threw them a new curveball.

Read about what #PHAC scientists overcame in the latest Science of Health blog: https://t.co/jKhmzrk65c https://t.co/RTZ6QxHxGz","['goc', 'covid19', 'phac']"
2020-08-11,"Travellers entering Canada must provide mandatory info for #COVID19 upon entry. By using the ArriveCAN app before you arrive, you’ll spend less time with Border Services Officers… and less time in line.

Download the app today:
https://t.co/Akl7SUMxD8 https://t.co/P8kr8sjHtF",['covid19']
2020-08-10,Falls among #seniors and sports-related injuries among #children and #youth are some of the leading causes of traumatic brain injuries. Learn more in the 2020 Edition of Injury in Review: https://t.co/1X5v4FSbB6 #TBI https://t.co/Wnzt5iiWej,"['seniors', 'children', 'youth', 'tbi']"
2020-08-10,"COVID Alert is voluntary, but we know Canadians will want to be part of limiting the spread of #COVID19 and preventing future outbreaks. Download it today! 
Apple: https://t.co/k0ZosSWUF3 
Google: https://t.co/u2szMVDTCa https://t.co/OeIhQg5kDm",['covid19']
2020-08-10,"(3/3) There are now 133 analytical testing licence holders in Canada. #CDNCannabisReg 
https://t.co/Mpo6gSsZwD",['cdncannabisreg']
2020-08-10,"(2/3) Last week, we issued 1 new research licence. We have issued a total of 338 #cannabis research licences in Canada. #CDNCannabisReg","['cannabis', 'cdncannabisreg']"
2020-08-10,"(1/3) There are now 444 #CannabisLicence holders in Canada. Last week, we approved 5 new licence holders.
#CDNCannabisReg 
https://t.co/nDFJy5MJvm https://t.co/p7U9OXWDte","['cannabislicence', 'cdncannabisreg']"
2020-08-10,"#WestNilevirus is spread by the bite of an infected #mosquito. Reduce the risk by fixing or replacing old and torn screens in doors, windows and vents, and look for other openings where insects can get in. More tips: https://t.co/ruhRldsyol https://t.co/jlg1SGNJks","['westnilevirus', 'mosquito']"
2020-08-10,"Between 2002 and 2016, there were 53,200 deaths associated with a traumatic brain injury (TBI) diagnosis. Read the 2020 edition of the Injury in Review report to see more national surveillance data on #TBIs: https://t.co/Q6jMYXwmzJ https://t.co/0SA7B41REF",['tbis']
2020-08-10,"Swimming pool or spa water that hasn’t been sanitized properly can make people sick. To keep your #pool or #spa water safe and clean, the water should be tested every day. Learn more about keeping pool and spa water clean and safe: 
 
https://t.co/j917aO7Pm9 https://t.co/WXfmsHDZdM","['pool', 'spa']"
2020-08-09,"Want to learn more about how the #COVID19 outbreak is evolving in Canada? Use the updated interactive Situational Awareness Dashboard to find information at the national, provincial/territorial and regional health levels.  https://t.co/LYDZHAe9Kp https://t.co/j4wNuyKfky",['covid19']
2020-08-08,"Due to an ongoing #salmonella outbreak, do not eat, use, sell or serve any red, white, yellow and sweet yellow onions from Thomson International Inc., Bakersfield, CA, USA. Onions grown in Canada are not associated with this outbreak. Get more advice: https://t.co/6LF2iMr284 https://t.co/9adwG9Z3AL",['salmonella']
2020-08-08,"Planning to enter Canada? By downloading the ArriveCAN app before you travel, you can: 
✅ Submit your info within 48hrs before your arrival
✅ Reduce wait times
✅ Limit points of contact
Download the app: https://t.co/hmXY8CkFVn https://t.co/PFN8axSpCE",[]
2020-08-08,"Summer is in full swing! Health Canada has a dedicated team of experts focusing on protecting Canadians from extreme heat.
 
Read more on the Science of Health blog at https://t.co/fApJsBZgZO, and stay cool this #summer! https://t.co/Nahnhl0Z0K",['summer']
2020-08-08,"Have you had onions lately? Not only red, but also white, yellow and sweet yellow onions? A #salmonella outbreak is ongoing. Recalls are being issued by @InspectionCan. Check your home for onions and follow the public health advice: https://t.co/eDS6dRxoeb https://t.co/CHVWk0VZ31",['salmonella']
2020-08-07,"UPDATE: 239 confirmed cases in Canada. If you are unsure where a red/yellow/white/sweet yellow onion was grown, do not eat it. Onions grown in Canada are not associated with this outbreak. Onions imported from the United States are under investigation. https://t.co/eEeT1UFnBb https://t.co/EYgwyYrD8f",[]
2020-08-07,@navthapa29 @CanBorder (3/3) Please consult the following page for information for travellers without symptoms of COVID-19 returning to Canada: https://t.co/Jnbr6MisPs,[]
2020-08-07,"@navthapa29 @CanBorder (2/3) You may quarantine in a private residence, rental, or with friends, including the one you travelled with, or family who are not immunocompromised and not over the age of 65 years old.",[]
2020-08-07,"@navthapa29 @CanBorder (1/3) Travellers are expected to make plans for their mandatory 14-day quarantine in advance of their return to Canada. Upon arrival in Canada, a government representative will evaluate your plans for quarantine.",[]
2020-08-07,"@goldhawkickz13 Health Canada has published a list of hard-surface disinfectants that are approved for use against COVID-19. The products on this list have data to support a claim for use against COVID-19.
https://t.co/Id3vmeaZe4",[]
2020-08-07,@DarpanP41266498 (3/3) Please consult the following page for information for travellers without symptoms of COVID-19 returning to Canada: https://t.co/Jnbr6MisPs,[]
2020-08-07,"@DarpanP41266498 (2/3) You may quarantine in a private residence, rental, or with friends, including the one you travelled with, or family who are not immunocompromised and not over the age of 65 years old.",[]
2020-08-07,"@DarpanP41266498 (1/3) Travellers are expected to make plans for their mandatory 14-day quarantine in advance of their return to Canada. Upon arrival in Canada, a government representative will evaluate your plans for quarantine.",[]
2020-08-07,@lauxmyth You can get help with the app at this link: https://t.co/fhJ9xnXHCq,[]
2020-08-07,"@Kuldeep63195629 @CanadainIndia The information you are looking for can be found here:
https://t.co/k9BEg7IFdr",[]
2020-08-07,"@Mukulmann @CitImmCanada The information you are looking for can be found here:
https://t.co/k9BEg7IFdr",[]
2020-08-07,"@raincoaster To protect users’ privacy, the app never shares info about location, time, or date of any interactions with other devices, or any potential exposure to COVID-19. The app only tells you that you may have been exposed to COVID-19 at some point in the past 14 days.",[]
2020-08-07,"@fumblingsquid @Canada If you are not going through Canadian customs, you do not need to submit information through the ArriveCAN app.",[]
2020-08-07,"The COVID19 pandemic has had, and continues to have, an impact on our personal lives but also on the economy of the country.

Consult the Canadian Economic Dashboard for tracking the impacts of COVID-19 on economic activity in Canada.
https://t.co/9AspMrIA5w https://t.co/nd77Gj7Kh9",[]
2020-08-07,"LIVE: Federal briefing on the response to COVID-19
https://t.co/ncIJUsi9PF",[]
2020-08-07,"At the cottage this summer? Test your carbon monoxide (CO) and smoke alarms to make sure they work properly. Replace the batteries and alarms as recommended by the manufacturer. 

For more safety tips: https://t.co/CddY4wm26W 
#staycottagesafe #firesafety https://t.co/xZ7gSR1yqw","['staycottagesafe', 'firesafety']"
2020-08-06,"#DYK that #PHAC scientists worked persistently from the moment that they received Canada’s 1st #COVID19 virus sample? That work helped develop the COVID-19 test used today.

Read more in the latest Science of Health blog: https://t.co/q9ZHj8ZpgE
#PHACSci https://t.co/SNAe3gy702","['dyk', 'phac', 'covid19', 'phacsci']"
2020-08-06,"Consult Government of Canada resources before travelling to #Canada to find out about mandatory quarantine requirements.
 
All travellers to Canada need to have a suitable plan for their 14-day #quarantine in place prior to arrival.
 
https://t.co/VUZSv7EiJR

#COVID19 #travel https://t.co/34fKaoahXJ","['canada', 'quarantine', 'covid19', 'travel']"
2020-08-06,Help protect yourself and your community. Download COVID Alert to help limit the spread of #COVID19 and prevent future outbreaks. https://t.co/4PNy4DeNZB https://t.co/TcIC6gG940,['covid19']
2020-08-06,"Protect yourself if using #firepots. Last fall, Health Canada determined that these products may pose a risk to human health and safety, and took action with industry. Never pour fuel over a burning or hot #firepot. 
https://t.co/ya4fwZbJdd https://t.co/EqMP4qY0Jy","['firepots', 'firepot']"
2020-08-05,"Wearing a non-medical face mask can help protect you against #COVID19 but bots and trolls won’t. Do your part to fight #misinformation by using reliable sources. 
 
Learn more: https://t.co/iePigceo46 https://t.co/0qnr7aC2vW","['covid19', 'misinformation']"
2020-08-05,"@EM203Sabrina At this time, Health Canada does not consider that the benefits of using home test (self-testing) kits outweigh the risks. For more information: https://t.co/YCH0tW1eP4",[]
2020-08-05,"@andrewhiscock The App can be used on Apple or Android phones that have been released within the past 5 years.

Specifically, for iPhones, this means any model that is newer than an iPhone 6. The most recent software updates for iOS must be installed – iOS 13.5.",[]
2020-08-05,@jessicanava1992 @Canada Travel restrictions that limit travel to Canada are in place. More information here: https://t.co/ehrrf7BkRl,[]
2020-08-05,"@RaghavSampangi The app is available only in Ontario for now. Outside of Ontario, it's still helpful to download COVID Alert. That way, when people in your area are able to report a diagnosis, you'll be notified if you were near them.
More info: https://t.co/RDF8NajVWr",[]
2020-08-05,"@AmazingProf_ @Canada @umanitoba The information you are looking for can be found here:
https://t.co/k9BEg7IFdr",[]
2020-08-05,@Pradeep_Kush19 @CitImmCanada @CanadainIndia @PHAC_GC 3/3) Please consult the following page for information for travellers without symptoms of COVID-19 returning to Canada: https://t.co/Jnbr6MisPs,[]
2020-08-05,"@Pradeep_Kush19 @CitImmCanada @CanadainIndia @PHAC_GC (2/3) You may quarantine in a private residence, rental, or with friends, including the one you travelled with, or family who are not immunocompromised and not over the age of 65 years old.",[]
2020-08-05,"@Pradeep_Kush19 @CitImmCanada @CanadainIndia @PHAC_GC (1/3) Travellers are expected to make plans for their mandatory 14-day quarantine in advance of their return to Canada. Upon arrival in Canada, a government representative will evaluate your plans for quarantine.",[]
2020-08-05,"We love our pets, but so do #ticks. Remember to check yourself, your family and pets for ticks after being outdoors. https://t.co/dy83WqqvsU #TickSmart https://t.co/zn6eItJeZm","['ticks', 'ticksmart']"
2020-08-04,"(3/3) There are 133 analytical testing licence holders in Canada.

#CDNCannabisReg 

https://t.co/9pyUYDq77K",['cdncannabisreg']
2020-08-04,"2/3) Last week, we issued 1 new research licence. We have issued a total of 337 #cannabis research licences in Canada.

#CDNCannabisReg","['cannabis', 'cdncannabisreg']"
2020-08-04,"(1/3) There are now 439 #CannabisLicence holders in Canada. Last week, we approved 4 new licence holders.

#CDNCannabisReg 

https://t.co/RYXkEuUJZI https://t.co/u7Z28TnoHx","['cannabislicence', 'cdncannabisreg']"
2020-08-04,"Planning on using a #BugSpray? Make sure to buy one that is approved for use in Canada. Look for a Pest Control Product registration number (PCP) on the product label, and follow all instructions.  

Learn more about #BugSpray protection:
https://t.co/LWePFgaiuL https://t.co/ugTO4SxR5q","['bugspray', 'bugspray']"
