id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1308109497328709633,1308109497328709633,2020-09-21 15:23:02 Atlantic Daylight Time,2020-09-21,15:23:02,-0300,146569971,cdcgov,CDC,,"Continue to use preventive actions, like washing your hands and wearing a mask, while you clean up or when returning home after Hurricane #Sally. https://t.co/UovXYKhRYZ #COVID19 https://t.co/CLkoMKQpGf",en,[],['https://bit.ly/3d7ukDr'],['https://pbs.twimg.com/media/EidWp3LXsAAtp_D.jpg'],112,96,148,"['sally', 'covid19']",[],https://twitter.com/CDCgov/status/1308109497328709633,,,1,https://pbs.twimg.com/media/EidWp3LXsAAtp_D.jpg,,,,,,,"{'user_id': None, 'username': None}",,,,
1308096411599335425,1308096411599335425,2020-09-21 14:31:02 Atlantic Daylight Time,2020-09-21,14:31:02,-0300,146569971,cdcgov,CDC,,"The latest CDC #COVIDView report shows the percentage of people testing positive for #COVID19 and of medical visits for symptoms similar to #COVID19 are decreasing or remaining stable nationally, although there has been some regional variation: https://t.co/zP4VYlo0Pb. https://t.co/VpB4OKrdEp",en,[],['https://bit.ly/2ViFflZ'],['https://pbs.twimg.com/media/EidKwOFWkAAD5ql.jpg'],111,71,120,"['covidview', 'covid19', 'covid19']",[],https://twitter.com/CDCgov/status/1308096411599335425,,,1,https://pbs.twimg.com/media/EidKwOFWkAAD5ql.jpg,,,,,,,"{'user_id': None, 'username': None}",,,,
1308089876680671237,1308089876680671237,2020-09-21 14:05:04 Atlantic Daylight Time,2020-09-21,14:05:04,-0300,146569971,cdcgov,CDC,,"#PublicHealth Workers: Is it difficult to stay on top of the latest #COVID19 research? CDC has launched the “COVID-19 Science Update,” a series of summaries of new COVID-19 studies on many topics. Access the summaries here: https://t.co/jCs6fCR0HA. https://t.co/NfjFgMhLGj",en,[],['https://bit.ly/35MwnM3'],['https://pbs.twimg.com/media/EidEzz_X0AAKySR.jpg'],80,48,88,"['publichealth', 'covid19']",[],https://twitter.com/CDCgov/status/1308089876680671237,,,1,https://pbs.twimg.com/media/EidEzz_X0AAKySR.jpg,,,,,,,"{'user_id': None, 'username': None}",,,,
1308075011513618434,1308075011513618434,2020-09-21 13:06:00 Atlantic Daylight Time,2020-09-21,13:06:00,-0300,146569971,cdcgov,CDC,,"Now more than ever, it’s important to ask how the people around you are doing. @LanceBass invites you to join in. Start the conversation with help from https://t.co/DSk6gTjBJW. #HowRightNow (w/ support from @CDCFound) https://t.co/LRV37HwXIF",en,"['lancebass', 'cdcfound']",['https://bit.ly/3hudD7k'],[],26,35,74,['howrightnow'],[],https://twitter.com/CDCgov/status/1308075011513618434,,,1,https://pbs.twimg.com/media/EicmjsbWsAA5B0U.jpg,,,,,,,"{'user_id': None, 'username': None}",,,,
1308055898493980672,1308055898493980672,2020-09-21 11:50:03 Atlantic Daylight Time,2020-09-21,11:50:03,-0300,146569971,cdcgov,CDC,,"Are you hosting a #flu vaccination clinic? 

Use this CDC guidance to assist with planning during the #COVID19 pandemic: https://t.co/SOkMkZyEzQ. #FightFlu https://t.co/8tWfMdzqHY",en,[],['https://bit.ly/2QaE5Xq'],['https://pbs.twimg.com/media/Eicl6ATXsAUn2ue.png'],34,53,80,"['flu', 'covid19', 'fightflu']",[],https://twitter.com/CDCgov/status/1308055898493980672,,,1,https://pbs.twimg.com/media/Eicl6ATXsAUn2ue.png,,,,,,,"{'user_id': None, 'username': None}",,,,
1307742580633939968,1307742580633939968,2020-09-20 15:05:02 Atlantic Daylight Time,2020-09-20,15:05:02,-0300,146569971,cdcgov,CDC,,"If you get food or groceries delivered, use a food thermometer to make sure food arrives at a safe temperature. If perishable food such as meat, produce, or eggs arrive above 40°F, notify the company and don’t eat it. Learn more: https://t.co/XoAOIWTYdQ. #FoodSafety https://t.co/N3mK5cjdjA",en,[],['https://go.usa.gov/xpqAA'],['https://pbs.twimg.com/media/EiYI8aOXsAAfW1r.jpg'],27,85,170,['foodsafety'],[],https://twitter.com/CDCgov/status/1307742580633939968,,,1,https://pbs.twimg.com/media/EiYI8aOXsAAfW1r.jpg,,,,,,,"{'user_id': None, 'username': None}",,,,
1307724208995217409,1307724208995217409,2020-09-20 13:52:02 Atlantic Daylight Time,2020-09-20,13:52:02,-0300,146569971,cdcgov,CDC,,"Find healthy ways to cope with stress, like taking a short walk or trying a relaxation exercise. Build your quit plan today at https://t.co/2q5d5nCBWk. https://t.co/T5hnNvZEjJ",en,[],['http://CDC.gov/quit'],['https://pbs.twimg.com/media/EiX4PI4WoAEqoAE.jpg'],15,58,112,[],[],https://twitter.com/CDCgov/status/1307724208995217409,,,1,https://pbs.twimg.com/media/EiX4PI4WoAEqoAE.jpg,,,,,,,"{'user_id': None, 'username': None}",,,,
1307693508967444481,1307693508967444481,2020-09-20 11:50:02 Atlantic Daylight Time,2020-09-20,11:50:02,-0300,146569971,cdcgov,CDC,,"Wondering if you should delay your trip? Postpone travel if you are sick, recently tested positive for #COVID19, had close contact with a person with COVID-19 in the past 14 days, or are waiting for viral test results. Learn more: https://t.co/qikq42aNWl. #SlowTheSpread https://t.co/6Ae2WMAMS3",en,[],['http://bit.ly/whentodelaytravel'],['https://pbs.twimg.com/media/EiXcUNvXcAQJsw7.jpg'],56,111,148,"['covid19', 'slowthespread']",[],https://twitter.com/CDCgov/status/1307693508967444481,,,1,https://pbs.twimg.com/media/EiXcUNvXcAQJsw7.jpg,,,,,,,"{'user_id': None, 'username': None}",,,,
1307413911277314051,1307413911277314051,2020-09-19 17:19:01 Atlantic Daylight Time,2020-09-19,17:19:01,-0300,146569971,cdcgov,CDC,,"Anyone can get an infection, and almost any infection, including #COVID19, can lead to #sepsis.  Educate yourself and your family by downloading and sharing our newly-updated patient fact sheet: https://t.co/TV9jeTe0oI. #SAM2020 https://t.co/gQd0wSTKEO",en,[],['http://bit.ly/2HmMPps'],['https://pbs.twimg.com/media/EiTeBdVWsAELk0B.jpg'],59,235,370,"['covid19', 'sepsis', 'sam2020']",[],https://twitter.com/CDCgov/status/1307413911277314051,,,1,https://pbs.twimg.com/media/EiTeBdVWsAELk0B.jpg,,,,,,,"{'user_id': None, 'username': None}",,,,
1307371375254884352,1307371375254884352,2020-09-19 14:30:00 Atlantic Daylight Time,2020-09-19,14:30:00,-0300,146569971,cdcgov,CDC,,"In a community setting, remember the 3 W’s: Wash your hands. Watch your distance (stay 6 feet apart). #WearAMask. These habits can help you protect yourself and others from spreading #COVID19. Learn more: https://t.co/DmfPOB7nbu. https://t.co/IOx82JcfqF",en,[],['https://bit.ly/3bGvO6p'],[],127,431,612,"['wearamask', 'covid19']",[],https://twitter.com/CDCgov/status/1307371375254884352,,,1,https://pbs.twimg.com/media/EhkCZWKWkAAlR-2.jpg,,,,,,,"{'user_id': None, 'username': None}",,,,
1307348481770692612,1307348481770692612,2020-09-19 12:59:02 Atlantic Daylight Time,2020-09-19,12:59:02,-0300,146569971,cdcgov,CDC,,"Is your pet included in your family’s emergency plan? Make a pet disaster kit that includes:
✅ Food, water &amp; bowls
✅ Pet first aid kit
✅ Medications &amp; prescriptions
✅ Vet records and boarding instructions
Get more tips: https://t.co/0HseMO7fJZ.
#PrepYourHealth https://t.co/Ciq4gxQ5qt",en,[],['http://bit.ly/2KfYl6t'],['https://pbs.twimg.com/media/EiSig44X0AA1pZn.jpg'],5,89,161,['prepyourhealth'],[],https://twitter.com/CDCgov/status/1307348481770692612,,,1,https://pbs.twimg.com/media/EiSig44X0AA1pZn.jpg,,,,,,,"{'user_id': None, 'username': None}",,,,
1307333735315013632,1307333735315013632,2020-09-19 12:00:26 Atlantic Daylight Time,2020-09-19,12:00:26,-0300,146569971,cdcgov,CDC,,"Stay safe after a storm. Use safe water for personal hygiene, and wash your hands with soap and water to reduce the spread of germs. https://t.co/R2KJLLz1J7. #Sally https://t.co/BMrwBXJr4K",en,[],['https://go.usa.gov/xVZga'],['https://pbs.twimg.com/media/EiSVGdiWAAEjyqv.jpg'],9,49,137,['sally'],[],https://twitter.com/CDCgov/status/1307333735315013632,,,1,https://pbs.twimg.com/media/EiSVGdiWAAEjyqv.jpg,,,,,,,"{'user_id': None, 'username': None}",,,,
1307061917991743489,1307061917991743489,2020-09-18 18:00:19 Atlantic Daylight Time,2020-09-18,18:00:19,-0300,146569971,cdcgov,CDC,,"The latest CDC #COVIDView report shows that, since the beginning of August, weekly hospitalization rates for all adult age groups have declined. Hospitalization rates among children have remained steady during the same period. Learn more: https://t.co/zP4VYlo0Pb. https://t.co/9b53WoAttq",en,[],['https://bit.ly/2ViFflZ'],['https://pbs.twimg.com/media/EiOd4vfWoAcKUou.jpg'],50,93,164,['covidview'],[],https://twitter.com/CDCgov/status/1307061917991743489,,,1,https://pbs.twimg.com/media/EiOd4vfWoAcKUou.jpg,,,,,,,"{'user_id': None, 'username': None}",,,,
1307058060339417089,1307058060339417089,2020-09-18 17:45:00 Atlantic Daylight Time,2020-09-18,17:45:00,-0300,146569971,cdcgov,CDC,,"To slow the spread of #COVID19, CDC recommends that people wear masks in public settings when around people not living in their household, especially when other social distancing measures are difficult to maintain. Learn more: https://t.co/iOQv5OMdKA. https://t.co/Pscxipy4tC",en,[],['https://bit.ly/30QOzQF'],[],95,188,282,['covid19'],[],https://twitter.com/CDCgov/status/1307058060339417089,,,1,https://pbs.twimg.com/media/EiNS8LPX0AMSGef.jpg,,,,,,,"{'user_id': None, 'username': None}",,,,
1307053894737027074,1307053893256450048,2020-09-18 17:28:27 Atlantic Daylight Time,2020-09-18,17:28:27,-0300,146569971,cdcgov,CDC,,"Take steps to slow the spread and protect yourself:
•Wear a mask consistently and correctly
•Avoid large gatherings
•Wash hands often
•Stay 6 feet apart from people who don’t live with you
•Continue to seek prenatal care",en,[],[],[],10,59,116,[],[],https://twitter.com/CDCgov/status/1307053894737027074,,,0,,,,,,,,"{'user_id': '146569971', 'username': 'CDCgov'}",,,,
1307053893256450048,1307053893256450048,2020-09-18 17:28:26 Atlantic Daylight Time,2020-09-18,17:28:26,-0300,146569971,cdcgov,CDC,,"Among pregnant women hospitalized for treatment of #COVID19, 3 in 10 required intensive care and one pregnant woman died from COVID-19, a new report of 105 pregnant women in @CDCMMWR finds. Find out more: https://t.co/8Id3LcWdG8. https://t.co/6Oxx9LUNUq",en,['cdcmmwr'],['http://bit.ly/6938e02'],['https://pbs.twimg.com/media/EiOWY63XYAYD1Vv.jpg'],15,166,212,['covid19'],[],https://twitter.com/CDCgov/status/1307053893256450048,,,1,https://pbs.twimg.com/media/EiOWY63XYAYD1Vv.jpg,,,,,,,"{'user_id': None, 'username': None}",,,,
1307045082906923010,1307045082906923010,2020-09-18 16:53:26 Atlantic Daylight Time,2020-09-18,16:53:26,-0300,146569971,cdcgov,CDC,,"School administrators: Learn more about the indicators you can use to prepare, plan, and respond to #COVID19. For each indicator, we provide benchmarks for lowest to highest COVID-19 risks for school operations. Learn more: https://t.co/Wytp7O8Wgx. https://t.co/yoLAY3YpwY",en,[],['https://bit.ly/2E2nGBR'],['https://pbs.twimg.com/media/EiOOkyEXYAoPw-2.jpg'],9,40,69,['covid19'],[],https://twitter.com/CDCgov/status/1307045082906923010,,,1,https://pbs.twimg.com/media/EiOOkyEXYAoPw-2.jpg,,,,,,,"{'user_id': None, 'username': None}",,,,
1307032653481345024,1307032653481345024,2020-09-18 16:04:02 Atlantic Daylight Time,2020-09-18,16:04:02,-0300,146569971,cdcgov,CDC,,Use the Coronavirus Self-Checker to help decide when to seek testing or medical care for #COVID19. Learn more: https://t.co/25nXiRzAWb. https://t.co/ZzEtuVlQZV,en,[],['https://bit.ly/32mJ0vv'],['https://pbs.twimg.com/media/EiODRRUWAAAbH6x.jpg'],88,388,524,['covid19'],[],https://twitter.com/CDCgov/status/1307032653481345024,,,1,https://pbs.twimg.com/media/EiODRRUWAAAbH6x.jpg,,,,,,,"{'user_id': None, 'username': None}",,,,
1307013037866582017,1307013037866582017,2020-09-18 14:46:06 Atlantic Daylight Time,2020-09-18,14:46:06,-0300,146569971,cdcgov,CDC,,"Have you lost power? Unopened, full freezers will keep food safe for 48 hours during power outage; 24 hours if half-full. https://t.co/9xnw6DNgzy #Sally https://t.co/fXe6QrMaqB",en,[],['https://go.usa.gov/xfXaS'],['https://pbs.twimg.com/media/EiNxbb9XgAEmlLO.png'],12,95,144,['sally'],[],https://twitter.com/CDCgov/status/1307013037866582017,,,1,https://pbs.twimg.com/media/EiNxbb9XgAEmlLO.png,,,,,,,"{'user_id': None, 'username': None}",,,,
1306999190279647233,1306999190279647233,2020-09-18 13:51:04 Atlantic Daylight Time,2020-09-18,13:51:04,-0300,146569971,cdcgov,CDC,,"As of September 14, national forecasts predict 3,000 to 7,100 new #COVID19 deaths will be reported during the week ending October 10. These forecasts predict 207,000 to 218,000 total COVID-19 deaths in the US by October 10. More: https://t.co/Ft6cgmaMPX. https://t.co/J0PGPLPy4x",en,[],['https://bit.ly/3cKQIl4'],['https://pbs.twimg.com/media/EiNk1hiWAAId4ky.jpg'],46,80,87,['covid19'],[],https://twitter.com/CDCgov/status/1306999190279647233,,,1,https://pbs.twimg.com/media/EiNk1hiWAAId4ky.jpg,,,,,,,"{'user_id': None, 'username': None}",,,,
1306985096076025856,1306985096076025856,2020-09-18 12:55:04 Atlantic Daylight Time,2020-09-18,12:55:04,-0300,146569971,cdcgov,CDC,,"Communities of faith: Are you gathering for a holiday? Help protect your community from #COVID19. #WearAMask, wash your hands, and stay at least 6 feet apart. Also, bring your own food, keep your group small, and meet outdoors if possible. 
https://t.co/MmHlQuEqWc https://t.co/6Skohih4m4",en,[],['https://bit.ly/332G3z0'],['https://pbs.twimg.com/media/EiNYBHEWsAAsLNl.jpg'],30,62,119,"['covid19', 'wearamask']",[],https://twitter.com/CDCgov/status/1306985096076025856,,,1,https://pbs.twimg.com/media/EiNYBHEWsAAsLNl.jpg,,,,,,,"{'user_id': None, 'username': None}",,,,
1306706753623592960,1306706753623592960,2020-09-17 18:29:02 Atlantic Daylight Time,2020-09-17,18:29:02,-0300,146569971,cdcgov,CDC,,"Parents: It’s important to know what steps you can take before, during, and after an emergency to protect your family. Learn how to prepare: https://t.co/1Xj2hFciCq. #PrepYourHealth https://t.co/gGhnj0zEhJ",en,[],['https://bit.ly/2PJix1N'],['https://pbs.twimg.com/media/EiJa3flXYAAWGz0.jpg'],27,46,87,['prepyourhealth'],[],https://twitter.com/CDCgov/status/1306706753623592960,,,1,https://pbs.twimg.com/media/EiJa3flXYAAWGz0.jpg,,,,,,,"{'user_id': None, 'username': None}",,,,
1306699573230997514,1306699573230997514,2020-09-17 18:00:30 Atlantic Daylight Time,2020-09-17,18:00:30,-0300,146569971,cdcgov,CDC,,Good news about sugary drink intake in @CDCMMWR! The 2019 YRBS reports decreases in the percentage of teens who drink soda and sports drinks one or more times per day. https://t.co/nkesz6Ylas https://t.co/P5iNmUsx8Q,en,['cdcmmwr'],['http://bit.ly/31h0M2F'],['https://pbs.twimg.com/media/EiJUVenX0AAZurc.jpg'],14,27,75,[],[],https://twitter.com/CDCgov/status/1306699573230997514,,,1,https://pbs.twimg.com/media/EiJUVenX0AAZurc.jpg,,,,,,,"{'user_id': None, 'username': None}",,,,
1306689138612203520,1306689138612203520,2020-09-17 17:19:02 Atlantic Daylight Time,2020-09-17,17:19:02,-0300,146569971,cdcgov,CDC,,"Heart conditions like myocarditis are associated with some cases of #COVID19. Severe cardiac damage is rare but has occurred, even in young, healthy people. CDC is working to understand how COVID-19 affects the heart and other organs. Learn more here: https://t.co/SkF0itzwhU. https://t.co/G3BPbSgabK",en,[],['https://bit.ly/32DtCuv'],['https://pbs.twimg.com/media/EiJK2JxWkAEQ_4l.jpg'],53,133,179,['covid19'],[],https://twitter.com/CDCgov/status/1306689138612203520,,,1,https://pbs.twimg.com/media/EiJK2JxWkAEQ_4l.jpg,,,,,,,"{'user_id': None, 'username': None}",,,,
1306682224817983488,1306682224817983488,2020-09-17 16:51:34 Atlantic Daylight Time,2020-09-17,16:51:34,-0300,146569971,cdcgov,CDC,,.@CDCMMWR finds steps that help slow the spread of #COVID19 may also reduce #flu if widely practiced. Report emphasizes flu vaccination remains the best protection against flu. Getting a flu vaccine is more important than ever during the #COVID19 pandemic. https://t.co/5P09xcoaTj https://t.co/2xM6Fxx8Pu,en,['cdcmmwr'],['http://bit.ly/6937a6'],['https://pbs.twimg.com/media/EiJEcAKWAAEWBhv.jpg'],92,242,356,"['covid19', 'flu', 'covid19']",[],https://twitter.com/CDCgov/status/1306682224817983488,,,1,https://pbs.twimg.com/media/EiJEcAKWAAEWBhv.jpg,,,,,,,"{'user_id': None, 'username': None}",,,,
1306651150062682112,1306651150062682112,2020-09-17 14:48:05 Atlantic Daylight Time,2020-09-17,14:48:05,-0300,146569971,cdcgov,CDC,,"New @CDCMMWR finds odds of #COVID19 outbreaks in West Virginia nursing homes are 17x higher in low quality than in high quality nursing homes, as rated by @CMSGov. Health depts can use CMS ratings to identify nursing homes at higher risk for COVID-19. https://t.co/he3qBYrUFa https://t.co/u8S6ArTvH3",en,"['cdcmmwr', 'cmsgov']",['http://bit.ly/mm6937a5'],['https://pbs.twimg.com/media/EiIoS3PWsAAy5Gk.jpg'],16,44,68,['covid19'],[],https://twitter.com/CDCgov/status/1306651150062682112,,,1,https://pbs.twimg.com/media/EiIoS3PWsAAy5Gk.jpg,,,,,,,"{'user_id': None, 'username': None}",,,,
1306640992339140613,1306640992339140613,2020-09-17 14:07:43 Atlantic Daylight Time,2020-09-17,14:07:43,-0300,146569971,cdcgov,CDC,,A new @CDCMMWR examines #COVID19 in 2 skilled nursing facilities &amp; shows how researchers used genome sequencing to determine the virus was likely spreading in each facility. Steps like repeated testing of residents &amp; workers can help slow the spread. More: https://t.co/R3qD3stY0d https://t.co/0AzH6wsOPu,en,['cdcmmwr'],['http://bit.ly/6937a3'],['https://pbs.twimg.com/media/EiIfDotXYAIIE-0.jpg'],14,53,93,['covid19'],[],https://twitter.com/CDCgov/status/1306640992339140613,,,1,https://pbs.twimg.com/media/EiIfDotXYAIIE-0.jpg,,,,,,,"{'user_id': None, 'username': None}",,,,
1306626214925348866,1306626214925348866,2020-09-17 13:09:00 Atlantic Daylight Time,2020-09-17,13:09:00,-0300,146569971,cdcgov,CDC,,"#Flood waters may pose risks, including drowning, injuries, and hazards from chemicals, sewage, or bacteria that may be in the water. Learn how to stay safe: https://t.co/EngwFlxVoD. #Sally https://t.co/wTVpDxUyvp",en,[],['https://bit.ly/2dM0N8E'],[],12,80,112,"['flood', 'sally']",[],https://twitter.com/CDCgov/status/1306626214925348866,,,1,https://pbs.twimg.com/media/Edyd4XCWAAIJU77.jpg,,,,,,,"{'user_id': None, 'username': None}",,,,
1306608966902972417,1306608966902972417,2020-09-17 12:00:27 Atlantic Daylight Time,2020-09-17,12:00:27,-0300,146569971,cdcgov,CDC,,#HCPs: Attend today’s COCA call on Testing and Treatment of 2020-2021 Seasonal Influenza During the COVID-19 Pandemic at 2pm ET. Learn more: https://t.co/FXPpeY4UGX. #COVID19 https://t.co/DcPZirWLU0,en,[],['https://bit.ly/3hnP5fi'],['https://pbs.twimg.com/media/EiIB7hXWoAA74Q_.jpg'],5,24,38,"['hcps', 'covid19']",[],https://twitter.com/CDCgov/status/1306608966902972417,,,1,https://pbs.twimg.com/media/EiIB7hXWoAA74Q_.jpg,,,,,,,"{'user_id': None, 'username': None}",,,,
1306337852880547841,1306337852880547841,2020-09-16 18:03:09 Atlantic Daylight Time,2020-09-16,18:03:09,-0300,146569971,cdcgov,CDC,,"#COVID19 cases declined in most states in the last 7 days, but COVID-19 is widespread in many areas, particularly in the upper Great Plains, Midwest, and South. Six states reported over 10,000 new cases in the last week. See more data: https://t.co/CEcelDa6Hb. https://t.co/564xEJy0BO",en,[],['https://bit.ly/33bNiop'],['https://pbs.twimg.com/media/EiEKhbZXYAMbZ2Y.jpg'],474,230,290,['covid19'],[],https://twitter.com/CDCgov/status/1306337852880547841,,,1,https://pbs.twimg.com/media/EiEKhbZXYAMbZ2Y.jpg,,,,,,,"{'user_id': None, 'username': None}",,,,
1306329598565797888,1306329598565797888,2020-09-16 17:30:21 Atlantic Daylight Time,2020-09-16,17:30:21,-0300,146569971,cdcgov,CDC,,"#HCPs: Attend the next COCA call, Thursday, Sept. 17, at 2pm ET via Zoom. Topic: Testing and Treatment of 2020-2021 Seasonal Influenza During the COVID-19 Pandemic. Learn more: https://t.co/FXPpeY4UGX. #COVID19 https://t.co/q2tisua12T",en,[],['https://bit.ly/3hnP5fi'],['https://pbs.twimg.com/media/EiED2JqXcAAu_2Y.jpg'],8,19,41,"['hcps', 'covid19']",[],https://twitter.com/CDCgov/status/1306329598565797888,,,1,https://pbs.twimg.com/media/EiED2JqXcAAu_2Y.jpg,,,,,,,"{'user_id': None, 'username': None}",,,,
1306317951826563072,1306317951826563072,2020-09-16 16:44:04 Atlantic Daylight Time,2020-09-16,16:44:04,-0300,146569971,cdcgov,CDC,,The National ALS Registry collects and analyzes information from people living with ALS in the U.S. This information helps us understand who gets #ALS and why. Help us answer these important questions. Join the #ALSRegistry today by visiting https://t.co/IokRDZcNSA. https://t.co/xNb6JvBaxT,en,[],['http://www.cdc.gov/als'],['https://pbs.twimg.com/media/EiD5PqpWAAE4n8l.jpg'],3,18,40,"['als', 'alsregistry']",[],https://twitter.com/CDCgov/status/1306317951826563072,,,1,https://pbs.twimg.com/media/EiD5PqpWAAE4n8l.jpg,,,,,,,"{'user_id': None, 'username': None}",,,,
1306309540598685699,1306309540598685699,2020-09-16 16:10:39 Atlantic Daylight Time,2020-09-16,16:10:39,-0300,146569971,cdcgov,CDC,,#Teachers and other essential workers: Your work keeps our communities going but may put you at higher risk of being exposed to #flu or #COVID19. #Fluvaccine can help protect you from flu this season. More: https://t.co/LIowhQGlTS. https://t.co/1yoLRqppTY,en,[],['https://bit.ly/3aicrRn'],['https://pbs.twimg.com/media/EiDxmlCXsAA9dJF.jpg'],26,80,137,"['teachers', 'flu', 'covid19', 'fluvaccine']",[],https://twitter.com/CDCgov/status/1306309540598685699,,,1,https://pbs.twimg.com/media/EiDxmlCXsAA9dJF.jpg,,,,,,,"{'user_id': None, 'username': None}",,,,
1306299344769953792,1306299344769953792,2020-09-16 15:30:08 Atlantic Daylight Time,2020-09-16,15:30:08,-0300,146569971,cdcgov,CDC,,"Prevent #COpoisoning. Always run gas-powered generators outside, at least 20 feet away from any window, door, or vent. https://t.co/Wa0JaYSNCL #Sally https://t.co/ag5P8E9FQ7",en,[],['https://bit.ly/2pobEI0'],['https://pbs.twimg.com/media/EiDoU2fXkAAQ5Id.jpg'],3,61,96,"['copoisoning', 'sally']",[],https://twitter.com/CDCgov/status/1306299344769953792,,,1,https://pbs.twimg.com/media/EiDoU2fXkAAQ5Id.jpg,,,,,,,"{'user_id': None, 'username': None}",,,,
1306289851248128000,1306289848979001346,2020-09-16 14:52:24 Atlantic Daylight Time,2020-09-16,14:52:24,-0300,146569971,cdcgov,CDC,,"Take steps to slow the spread and protect yourself:
•Wear a mask consistently and correctly
•Avoid large gatherings
•Wash hands often
•Stay 6 feet apart from people who don’t live with you
•Continue to seek prenatal care",en,[],[],[],23,76,141,[],[],https://twitter.com/CDCgov/status/1306289851248128000,,,0,,,,,,,,"{'user_id': '146569971', 'username': 'CDCgov'}",,,,
1306289848979001346,1306289848979001346,2020-09-16 14:52:24 Atlantic Daylight Time,2020-09-16,14:52:24,-0300,146569971,cdcgov,CDC,,".@CDCMMWR report looking at almost 600 hospitalized pregnant women with #COVID19 found that pregnant women can have severe illness and poor birth outcomes, such as the mother requiring intensive care, pregnancy loss, and preterm birth. Learn more: https://t.co/g7WsFWJdDs. https://t.co/Ve0dnGNTDM",en,['cdcmmwr'],['http://bit.ly/6938e1'],['https://pbs.twimg.com/media/EiDc3m_XcAEaM27.jpg'],22,167,215,['covid19'],[],https://twitter.com/CDCgov/status/1306289848979001346,,,1,https://pbs.twimg.com/media/EiDc3m_XcAEaM27.jpg,,,,,,,"{'user_id': None, 'username': None}",,,,
1306264603740037120,1306264603740037120,2020-09-16 13:12:05 Atlantic Daylight Time,2020-09-16,13:12:05,-0300,146569971,cdcgov,CDC,,Don’t forget to join us tomorrow at 2 p.m. ET for our webinar on #COVID19 associated VTE risks and considerations. It’s not too late to pre-register: https://t.co/GUDbPY0X9d. https://t.co/QJ1CmdgGNB,en,[],['https://bit.ly/3bEjC7p'],['https://pbs.twimg.com/media/EiDIu9kXkAcOtrC.jpg'],15,30,53,['covid19'],[],https://twitter.com/CDCgov/status/1306264603740037120,,,1,https://pbs.twimg.com/media/EiDIu9kXkAcOtrC.jpg,,,,,,,"{'user_id': None, 'username': None}",,,,
1306246727834492931,1306246727834492931,2020-09-16 12:01:03 Atlantic Daylight Time,2020-09-16,12:01:03,-0300,146569971,cdcgov,CDC,,"#WearAMask to help slow the spread of #COVID19. When removing your mask, handle only the ear loops or ties, and fold the outside corners together. Be careful not to touch your eyes, nose, or mouth, and wash your hands after removing.  

Learn more: https://t.co/iOQv5OMdKA. https://t.co/JnHl4X5llu",en,[],['https://bit.ly/30QOzQF'],['https://pbs.twimg.com/media/EiC4eccWkAIC0y9.jpg'],220,654,884,"['wearamask', 'covid19']",[],https://twitter.com/CDCgov/status/1306246727834492931,,,1,https://pbs.twimg.com/media/EiC4eccWkAIC0y9.jpg,,,,,,,"{'user_id': None, 'username': None}",,,,
1305972658400501760,1305972658400501760,2020-09-15 17:52:00 Atlantic Daylight Time,2020-09-15,17:52:00,-0300,146569971,cdcgov,CDC,,"If you’re planning to stay with friends or family outside of your household to evacuate from Hurricane #Sally, talk with them about how you all can best protect yourselves from #COVID19. Find more safety tips here: https://t.co/qHpUR7me6a. https://t.co/ME3gbqphxc",en,[],['http://bit.ly/3e99X8F'],['https://pbs.twimg.com/media/Eh5i4ntWoAUPtJm.jpg'],19,54,112,"['sally', 'covid19']",[],https://twitter.com/CDCgov/status/1305972658400501760,,,1,https://pbs.twimg.com/media/Eh5i4ntWoAUPtJm.jpg,,,,,,,"{'user_id': None, 'username': None}",,,,
1305967199899836423,1305967199899836423,2020-09-15 17:30:18 Atlantic Daylight Time,2020-09-15,17:30:18,-0300,146569971,cdcgov,CDC,,Health Departments: Have you seen CDC’s Contact Tracing Communications Toolkit for #COVID19? Check it out for resources and messaging to use in your communities: https://t.co/foVDvYwK5N. #SlowTheSpread https://t.co/rZatSH87r4,en,[],['https://bit.ly/3d6zU7W'],['https://pbs.twimg.com/media/Eh-6PzGXYAItcoo.jpg'],22,55,79,"['covid19', 'slowthespread']",[],https://twitter.com/CDCgov/status/1305967199899836423,,,1,https://pbs.twimg.com/media/Eh-6PzGXYAItcoo.jpg,,,,,,,"{'user_id': None, 'username': None}",,,,
1305957130776838149,1305957130776838149,2020-09-15 16:50:18 Atlantic Daylight Time,2020-09-15,16:50:18,-0300,146569971,cdcgov,CDC,,"School administrators: CDC has provided benchmarks to help you prepare, plan, and respond to #COVID19. Monitor these frequently and adjust strategies to fit the changing levels of COVID-19 in your community. Learn more: https://t.co/Wytp7O8Wgx. https://t.co/cKhwlJi1wU",en,[],['https://bit.ly/2E2nGBR'],['https://pbs.twimg.com/media/Eh-sjgcXcAYQ1Nq.jpg'],22,60,76,['covid19'],[],https://twitter.com/CDCgov/status/1305957130776838149,,,1,https://pbs.twimg.com/media/Eh-sjgcXcAYQ1Nq.jpg,,,,,,,"{'user_id': None, 'username': None}",,,,
