id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1290422416213258240,1290422416213258240,2020-08-03 20:00:53 Atlantic Daylight Time,2020-08-03,20:00:53,-0300,36375825,govcanhealth,Health Canada and PHAC,,"OUTBREAK UPDATE: Due to an ongoing #Salmonella outbreak, Canadians across the country are advised not to eat, use, sell or serve any red, white, yellow, and sweet yellow onions from Thomson International Inc., Bakersfield, California, USA. Get more advice: https://t.co/e9piSS2unu https://t.co/TuQiiaiEva",en,[],['http://ow.ly/BP5o50AOLMH'],['https://pbs.twimg.com/tweet_video_thumb/EeiAWW8UwAUAAko.jpg'],3,131,69,['salmonella'],[],https://twitter.com/GovCanHealth/status/1290422416213258240,,,1,https://pbs.twimg.com/tweet_video_thumb/EeiAWW8UwAUAAko.jpg,,,,,,,"{'user_id': None, 'username': None}",,,,
1290332091520094208,1290332091520094208,2020-08-03 14:01:58 Atlantic Daylight Time,2020-08-03,14:01:58,-0300,36375825,govcanhealth,Health Canada and PHAC,,"COVID Alert is only one of the tools the Government of Canada has to help you during this pandemic. Download Canada COVID-19 app as well to help you find all the information you need: https://t.co/uwaVoxoGI1
#COVID19 https://t.co/79q9lHwoEO",en,[],['http://ow.ly/aPNZ50ANNkl'],['https://pbs.twimg.com/media/EeguMuzWkAEP7zr.png'],34,122,171,['covid19'],[],https://twitter.com/GovCanHealth/status/1290332091520094208,,,1,https://pbs.twimg.com/media/EeguMuzWkAEP7zr.png,,,,,,,"{'user_id': None, 'username': None}",,,,
1290316856902004738,1290316856902004738,2020-08-03 13:01:26 Atlantic Daylight Time,2020-08-03,13:01:26,-0300,36375825,govcanhealth,Health Canada and PHAC,,"Do you eat onions? Not only red, but also white, yellow, and sweet yellow onions? Check your home and follow the updated public health advice related to the ongoing #Salmonella outbreak. Recalls are being issued by @InspectionCan. https://t.co/q2YFmlAhHP https://t.co/3V8Y5nzqQZ",en,['inspectioncan'],['http://ow.ly/fa4l50AOLJl'],['https://pbs.twimg.com/tweet_video_thumb/EeggWAiXkAQZEoh.jpg'],4,48,37,['salmonella'],[],https://twitter.com/GovCanHealth/status/1290316856902004738,,,1,https://pbs.twimg.com/tweet_video_thumb/EeggWAiXkAQZEoh.jpg,,,,,,,"{'user_id': None, 'username': None}",,,,
1290287029096390656,1290287029096390656,2020-08-03 11:02:54 Atlantic Daylight Time,2020-08-03,11:02:54,-0300,36375825,govcanhealth,Health Canada and PHAC,,"This may come as a surprise, but not all non-medical mask info on social media is accurate 😉. Help to fight #misinformation by using reliable sources. Stay informed on how to wear your face covering properly to ensure the safety of yourself and others: https://t.co/n5JR1mXfvx https://t.co/QaCrIHTE4M",en,[],['http://ow.ly/eMUb50AKwYI'],['https://pbs.twimg.com/media/EegFNxBXsAAnHn-.png'],16,140,159,['misinformation'],[],https://twitter.com/GovCanHealth/status/1290287029096390656,,,1,https://pbs.twimg.com/media/EegFNxBXsAAnHn-.png,,,,,,,"{'user_id': None, 'username': None}",,,,
1290115179368214529,1290115179368214529,2020-08-02 23:40:02 Atlantic Daylight Time,2020-08-02,23:40:02,-0300,36375825,govcanhealth,Health Canada and PHAC,,"UPDATED ADVICE: All Canadians - do not eat, use, sell or serve any red, white, yellow, and sweet yellow onions from Thomson International Inc., Bakersfield, California, U.S., or any products made with these onions due to current #Salmonella outbreak. https://t.co/OL8MvIQTyO https://t.co/2fu6Ha651w",en,[],['http://ow.ly/oLZN50AOLSW'],['https://pbs.twimg.com/tweet_video_thumb/Eedo6z5WkAEmlwz.jpg'],17,644,390,['salmonella'],[],https://twitter.com/GovCanHealth/status/1290115179368214529,,,1,https://pbs.twimg.com/tweet_video_thumb/Eedo6z5WkAEmlwz.jpg,,,,,,,"{'user_id': None, 'username': None}",,,,
1289954399519875072,1289954399519875072,2020-08-02 13:01:09 Atlantic Daylight Time,2020-08-02,13:01:09,-0300,36375825,govcanhealth,Health Canada and PHAC,,"COVID Alert helps you protect your loved ones by limiting the spread of the virus and preventing future outbreaks. It provides notifications about potential exposure to the virus that causes #COVID19 so you can take action!
Find out more: https://t.co/PzPJIqqAZf https://t.co/62cgVFxPk0",en,[],['http://ow.ly/NIOI50ANEYa'],['https://pbs.twimg.com/media/EebWsM0XsAAvrFC.png'],5,58,63,['covid19'],[],https://twitter.com/GovCanHealth/status/1289954399519875072,,,1,https://pbs.twimg.com/media/EebWsM0XsAAvrFC.png,,,,,,,"{'user_id': None, 'username': None}",,,,
1289682685271580673,1289682685271580673,2020-08-01 19:01:27 Atlantic Daylight Time,2020-08-01,19:01:27,-0300,36375825,govcanhealth,Health Canada and PHAC,,"What does the epidemic curve for #COVID19 in Canada look like today?

See our interactive data visualizations for multiple maps, tables, graphs, projections and models.
https://t.co/e1FdVpu6IT https://t.co/v8hrCcRFtM",en,[],['http://ow.ly/eBde50AtUG2'],['https://pbs.twimg.com/media/EeXfkV2XgAIz8jv.png'],4,13,20,['covid19'],[],https://twitter.com/GovCanHealth/status/1289682685271580673,,,1,https://pbs.twimg.com/media/EeXfkV2XgAIz8jv.png,,,,,,,"{'user_id': None, 'username': None}",,,,
1289592309949050881,1289592309949050881,2020-08-01 13:02:20 Atlantic Daylight Time,2020-08-01,13:02:20,-0300,36375825,govcanhealth,Health Canada and PHAC,,"The COHESION study is looking for participants! 

Join thousands of people across Canada who are helping us better understand the impact of the #COVID19 pandemic on our daily lives and mental health: https://t.co/XMvNwg2kXD https://t.co/eudAjfh3wN",en,[],['http://ow.ly/dIE050ANx4I'],[],1,26,26,['covid19'],[],https://twitter.com/GovCanHealth/status/1289592309949050881,,,1,https://pbs.twimg.com/ext_tw_video_thumb/1289591079382265856/pu/img/zAky13LnVzIu12n4.jpg,,,,,,,"{'user_id': None, 'username': None}",,,,
1289561846307938305,1289561846307938305,2020-08-01 11:01:17 Atlantic Daylight Time,2020-08-01,11:01:17,-0300,36375825,govcanhealth,Health Canada and PHAC,,"Reminder: All travellers to Canada must provide mandatory #COVID19 contact and quarantine info. 

Download the ArriveCAN App and submit yours before you arrive to reduce wait times and limit points of contact at the borders: https://t.co/d3Fxr64ZhY https://t.co/y6rlByYVWI",en,[],['http://ow.ly/A1MD50AAgbd'],[],22,151,140,['covid19'],[],https://twitter.com/GovCanHealth/status/1289561846307938305,,,1,https://pbs.twimg.com/ext_tw_video_thumb/1289561298011926530/pu/img/4ku6bjrXdYnYK9aF.jpg,,,,,,,"{'user_id': None, 'username': None}",,,,
1289546660876390400,1289546660876390400,2020-08-01 10:00:57 Atlantic Daylight Time,2020-08-01,10:00:57,-0300,36375825,govcanhealth,Health Canada and PHAC,,"COVID Alert does not track your location. Google and Apple have put in place extra safeguards to ensure it!
More info: https://t.co/16OrboADWp
#COVID19 https://t.co/KyyVu3dZBy",en,[],['http://ow.ly/5Yax50ANwcj'],['https://pbs.twimg.com/media/EeVj2sOXkAAFuO2.png'],131,302,450,['covid19'],[],https://twitter.com/GovCanHealth/status/1289546660876390400,,,1,https://pbs.twimg.com/media/EeVj2sOXkAAFuO2.png,,,,,,,"{'user_id': None, 'username': None}",,,,
1289526111576010752,1288747601492238337,2020-08-01 08:39:17 Atlantic Daylight Time,2020-08-01,08:39:17,-0300,36375825,govcanhealth,Health Canada and PHAC,,@Anika03632235 [4/4] Please consult the following page for information for travellers without symptoms of COVID-19 returning to Canada: https://t.co/Jnbr6M0RqS,en,['anika03632235'],['https://www.canada.ca/en/public-health/services/publications/diseases-conditions/2019-novel-coronavirus-information-sheet.html'],[],0,0,0,[],[],https://twitter.com/GovCanHealth/status/1289526111576010752,,,0,,,,,,,,"{'user_id': '36375825', 'username': 'GovCanHealth'}",,,,
1289525979740741633,1288747601492238337,2020-08-01 08:38:46 Atlantic Daylight Time,2020-08-01,08:38:46,-0300,36375825,govcanhealth,Health Canada and PHAC,,"@Anika03632235 [3/4] The mandatory quarantine Order applies only to those who have entered the country, meaning that those who did not travel or who have completed their 14 days quarantine may leave the house.",en,['anika03632235'],[],[],1,0,0,[],[],https://twitter.com/GovCanHealth/status/1289525979740741633,,,0,,,,,,,,"{'user_id': '36375825', 'username': 'GovCanHealth'}",,,,
1289525804276174848,1288747601492238337,2020-08-01 08:38:04 Atlantic Daylight Time,2020-08-01,08:38:04,-0300,36375825,govcanhealth,Health Canada and PHAC,,"@Anika03632235 [2/4] At home, physical distancing, regular cleaning, avoiding shared surfaces and the use of separate bathrooms is recommended during the 14 days quarantine.",en,['anika03632235'],[],[],1,0,0,[],[],https://twitter.com/GovCanHealth/status/1289525804276174848,,,0,,,,,,,,"{'user_id': '36375825', 'username': 'GovCanHealth'}",,,,
1289525705605296128,1288747601492238337,2020-08-01 08:37:41 Atlantic Daylight Time,2020-08-01,08:37:41,-0300,36375825,govcanhealth,Health Canada and PHAC,,"@Anika03632235 [1/4] At the discretion of a government representative, upon entry into Canada, family members may be allowed to quarantine in the same residence even though you have returned to Canada at different times.",en,['anika03632235'],[],[],1,0,0,[],[],https://twitter.com/GovCanHealth/status/1289525705605296128,,,0,,,,,,,,"{'user_id': '1281564093514563584', 'username': 'Anika03632235'}",,,,
1289342638802395136,1289342638802395136,2020-07-31 20:30:14 Atlantic Daylight Time,2020-07-31,20:30:14,-0300,36375825,govcanhealth,Health Canada and PHAC,,#RECALL Triangle Tube's Prestige Solo &amp; Prestige Excellence Condensing Gas Boilers Recalled to Repair Due to Risk of Carbon Monoxide Poisoning Hazard: https://t.co/GIzc0LFc31,en,[],['http://ow.ly/alq050ANKRg'],[],1,4,7,['recall'],[],https://twitter.com/GovCanHealth/status/1289342638802395136,,,0,,,,,,,,"{'user_id': None, 'username': None}",,,,
1289320037703024640,1289320037703024640,2020-07-31 19:00:26 Atlantic Daylight Time,2020-07-31,19:00:26,-0300,36375825,govcanhealth,Health Canada and PHAC,,#RECALL: Do you have a Triangle Tube’s Prestige Solo or Prestige Excellence condensing gas boiler? Find out about the recall and what to do: https://t.co/hq0CUUjsza https://t.co/hNg48DjEUs,en,[],['http://ow.ly/PdBn50ANIuv'],['https://pbs.twimg.com/tweet_video_thumb/EeSVve3WkAEC97H.jpg'],0,2,3,['recall'],[],https://twitter.com/GovCanHealth/status/1289320037703024640,,,1,https://pbs.twimg.com/tweet_video_thumb/EeSVve3WkAEC97H.jpg,,,,,,,"{'user_id': None, 'username': None}",,,,
1289289793512169472,1289289793512169472,2020-07-31 17:00:15 Atlantic Daylight Time,2020-07-31,17:00:15,-0300,36375825,govcanhealth,Health Canada and PHAC,,"#ADVISORY People under 18 years of age should not use non-prescription pain relief products containing codeine. 
https://t.co/RpmsXf9Dod #medsafety",en,[],['http://ow.ly/vIj950ANJUk'],[],1,10,14,"['advisory', 'medsafety']",[],https://twitter.com/GovCanHealth/status/1289289793512169472,,,0,,,,,,,,"{'user_id': None, 'username': None}",,,,
1289282399096975361,1289282399096975361,2020-07-31 16:30:52 Atlantic Daylight Time,2020-07-31,16:30:52,-0300,36375825,govcanhealth,Health Canada and PHAC,,"OUTBREAK UPDATE: Due to an ongoing #Salmonella outbreak, retailers and restaurants in BC, AB, SK, MB and ON are advised not to use, sell or serve red onions imported from the U.S.. More info: https://t.co/WcYYYvllbs https://t.co/o5y1rhRrmj",en,[],['http://ow.ly/mgvi50AMXR4'],['https://pbs.twimg.com/tweet_video_thumb/EeRzgoGXgAEKbGk.jpg'],2,63,42,['salmonella'],[],https://twitter.com/GovCanHealth/status/1289282399096975361,,,1,https://pbs.twimg.com/tweet_video_thumb/EeRzgoGXgAEKbGk.jpg,,,,,,,"{'user_id': None, 'username': None}",,,,
1289265861212004352,1289265861212004352,2020-07-31 15:25:09 Atlantic Daylight Time,2020-07-31,15:25:09,-0300,36375825,govcanhealth,Health Canada and PHAC,,"Your actions matter! This #LongWeekend, protect yourself and others. Avoid closed spaces, crowded places, and close contact. Get ideas for low-risk activities here: https://t.co/oWDVOnJrq4 #COVID19 https://t.co/fOuahqUeyW",en,[],['http://ow.ly/SRvg50AMNEW'],['https://pbs.twimg.com/media/EeRkd6EXoAIKlHI.png'],3,33,36,"['longweekend', 'covid19']",[],https://twitter.com/GovCanHealth/status/1289265861212004352,,,1,https://pbs.twimg.com/media/EeRkd6EXoAIKlHI.png,,,,,,,"{'user_id': None, 'username': None}",,,,
1289263150827675648,1287025044200337408,2020-07-31 15:14:23 Atlantic Daylight Time,2020-07-31,15:14:23,-0300,36375825,govcanhealth,Health Canada and PHAC,,"@basd @CitImmCanada The ArriveCan app is the encouraged method for providing your generic traveller contact information when you prepare to enter Canada. For more information about work permits and the information necessary for that process, please refer to this website: https://t.co/jwGwTs6okG",en,"['basd', 'citimmcanada']",['https://www.canada.ca/en/immigration-refugees-citizenship/services/coronavirus-covid19.html'],[],1,0,1,[],[],https://twitter.com/GovCanHealth/status/1289263150827675648,,,0,,,,,,,,"{'user_id': '21313169', 'username': 'basd'}",,,,
1289262988927672322,1289090743387136008,2020-07-31 15:13:44 Atlantic Daylight Time,2020-07-31,15:13:44,-0300,36375825,govcanhealth,Health Canada and PHAC,,@jashans84656525 3/3) Please consult the following page for information for travellers without symptoms of COVID-19 returning to Canada: https://t.co/Jnbr6MisPs,en,['jashans84656525'],['https://www.canada.ca/en/public-health/services/publications/diseases-conditions/2019-novel-coronavirus-information-sheet.html'],[],0,0,0,[],[],https://twitter.com/GovCanHealth/status/1289262988927672322,,,0,,,,,,,,"{'user_id': '36375825', 'username': 'GovCanHealth'}",,,,
1289262954463059971,1289090743387136008,2020-07-31 15:13:36 Atlantic Daylight Time,2020-07-31,15:13:36,-0300,36375825,govcanhealth,Health Canada and PHAC,,"@jashans84656525 (2/3) You may quarantine in a private residence, rental, or with friends, including the one you travelled with, or family who are not immunocompromised and not over the age of 65 years old.",en,['jashans84656525'],[],[],1,0,0,[],[],https://twitter.com/GovCanHealth/status/1289262954463059971,,,0,,,,,,,,"{'user_id': '36375825', 'username': 'GovCanHealth'}",,,,
1289262908757561344,1289090743387136008,2020-07-31 15:13:25 Atlantic Daylight Time,2020-07-31,15:13:25,-0300,36375825,govcanhealth,Health Canada and PHAC,,"@jashans84656525 (1/3) Travellers are expected to make plans for their mandatory 14-day quarantine in advance of their return to Canada. Upon arrival in Canada, a government representative will evaluate your plans for quarantine.",en,['jashans84656525'],[],[],1,0,0,[],[],https://twitter.com/GovCanHealth/status/1289262908757561344,,,0,,,,,,,,"{'user_id': '1289087510975401987', 'username': 'jashans84656525'}",,,,
1289262842403676161,1289170418448834560,2020-07-31 15:13:09 Atlantic Daylight Time,2020-07-31,15:13:09,-0300,36375825,govcanhealth,Health Canada and PHAC,,"@cc5211 @smwgilbert (2/2) Even outside Ontario, it's still helpful to download COVID Alert. That way, when people in your area are able to report a diagnosis, you'll be notified if you were near them.
More info: https://t.co/RDF8NaBwNZ",en,"['cc5211', 'smwgilbert']",['http://ow.ly/yVbH50AMKap'],[],1,0,3,[],[],https://twitter.com/GovCanHealth/status/1289262842403676161,,,0,,,,,,,,"{'user_id': '36375825', 'username': 'GovCanHealth'}",,,,
1289262802092269570,1289170418448834560,2020-07-31 15:13:00 Atlantic Daylight Time,2020-07-31,15:13:00,-0300,36375825,govcanhealth,Health Canada and PHAC,,"@cc5211 @smwgilbert (1/2) During this first phase, health authorities in Ontario will begin distributing one-time keys to people who test positive for the virus, with other provinces and territories coming on board soon.",en,"['cc5211', 'smwgilbert']",[],[],1,0,2,[],[],https://twitter.com/GovCanHealth/status/1289262802092269570,,,0,,,,,,,,"{'user_id': '2276190983', 'username': 'cc5211'}",,,,
1289260402367270912,1289260402367270912,2020-07-31 15:03:27 Atlantic Daylight Time,2020-07-31,15:03:27,-0300,36375825,govcanhealth,Health Canada and PHAC,,"Renovating this summer? Hire a professional to test for and remove #asbestos before getting started. Do it for your family, and make your #healthyhome a safer one. For more info: https://t.co/gHNpLkRLg2 https://t.co/bn6j9LFlS9",en,[],['http://ow.ly/mXIW50A54aP'],['https://pbs.twimg.com/media/EeRfgPOWAAIdAqy.png'],0,1,3,"['asbestos', 'healthyhome']",[],https://twitter.com/GovCanHealth/status/1289260402367270912,,,1,https://pbs.twimg.com/media/EeRfgPOWAAIdAqy.png,,,,,,,"{'user_id': None, 'username': None}",,,,
1289253484873711618,1289253484873711618,2020-07-31 14:35:58 Atlantic Daylight Time,2020-07-31,14:35:58,-0300,36375825,govcanhealth,Health Canada and PHAC,,LIVE: Federal ministers and health officials provide COVID-19 update https://t.co/WsIIEvYhq1,en,[],['https://www.pscp.tv/w/1ynJOqzODBEKR'],[],5,7,11,[],[],https://twitter.com/GovCanHealth/status/1289253484873711618,,,0,,,,,,,,"{'user_id': None, 'username': None}",,,,
1289226040561119232,1289226037771956224,2020-07-31 12:46:55 Atlantic Daylight Time,2020-07-31,12:46:55,-0300,36375825,govcanhealth,Health Canada and PHAC,,"[2/2] During this first phase, health authorities in Ontario will begin distributing one-time keys to people who test positive for the virus, with other provinces and territories coming on board soon. 
https://t.co/HLNqjSI9ki
#COVID19",en,[],['http://ow.ly/8ZGw50AMJDe'],[],4,37,63,['covid19'],[],https://twitter.com/GovCanHealth/status/1289226040561119232,,,0,,,,,,,,"{'user_id': '36375825', 'username': 'GovCanHealth'}",,,,
1289226037771956224,1289226037771956224,2020-07-31 12:46:54 Atlantic Daylight Time,2020-07-31,12:46:54,-0300,36375825,govcanhealth,Health Canada and PHAC,,"[1/2] COVID Alert, the national exposure notification app, is another tool Canadians can use to help slow the spread of #COVID19 and prevent future outbreaks.
More info: https://t.co/qRlXketE1w https://t.co/cDCcrfnjVl",en,[],['http://ow.ly/F9BW50AMJBq'],[],121,597,750,['covid19'],[],https://twitter.com/GovCanHealth/status/1289226037771956224,,,1,https://pbs.twimg.com/ext_tw_video_thumb/1289218510745411586/pu/img/ziPfmOQM9v4CzTQ0.jpg,,,,,,,"{'user_id': None, 'username': None}",,,,
1289215101208276998,1289215101208276998,2020-07-31 12:03:27 Atlantic Daylight Time,2020-07-31,12:03:27,-0300,36375825,govcanhealth,Health Canada and PHAC,,"Last chance to apply! #PHAC is looking for #Nurses to support COVID19 efforts. The deadline to apply is August 3, 2020.  

Learn more: https://t.co/YPnyHyN8NN https://t.co/vfmZZN2vbC",en,[],['http://ow.ly/aiLn50AHxea'],['https://pbs.twimg.com/media/EeQ2TYlWoAI7m-u.png'],3,13,15,"['phac', 'nurses']",[],https://twitter.com/GovCanHealth/status/1289215101208276998,,,1,https://pbs.twimg.com/media/EeQ2TYlWoAI7m-u.png,,,,,,,"{'user_id': None, 'username': None}",,,,
1289200269612298240,1289200269612298240,2020-07-31 11:04:31 Atlantic Daylight Time,2020-07-31,11:04:31,-0300,36375825,govcanhealth,Health Canada and PHAC,,"The Air Quality Health Index is a scale designed to help you understand what the quality of the air around you means for your health.

Check out the #AirQuality in your region by visiting: https://t.co/j1VPiTI2QV
#AQHI https://t.co/lcodViS4ia",en,[],['http://ow.ly/pGpG50AzWSV'],['https://pbs.twimg.com/media/EeQo0BDWkAAkOtd.png'],2,2,9,"['airquality', 'aqhi']",[],https://twitter.com/GovCanHealth/status/1289200269612298240,,,1,https://pbs.twimg.com/media/EeQo0BDWkAAkOtd.png,,,,,,,"{'user_id': None, 'username': None}",,,,
1289185098550718464,1289185098550718464,2020-07-31 10:04:14 Atlantic Daylight Time,2020-07-31,10:04:14,-0300,36375825,govcanhealth,Health Canada and PHAC,,"Don’t let the heat ruin your #longweekend.

If you plan on taking advantage of the great outdoors this weekend while you continue #physicaldistancing, follow these tips and stay cool while enjoying the sun and warm temperatures: https://t.co/JKiF9oNkxu 
#heatwave https://t.co/a4Jx8xKL2i",en,[],['http://ow.ly/c79x50AvbOv'],['https://pbs.twimg.com/media/EeQbA42WAAA7Lw9.png'],0,19,21,"['longweekend', 'physicaldistancing', 'heatwave']",[],https://twitter.com/GovCanHealth/status/1289185098550718464,,,1,https://pbs.twimg.com/media/EeQbA42WAAA7Lw9.png,,,,,,,"{'user_id': None, 'username': None}",,,,
1289176583417126913,1289176583417126913,2020-07-31 09:30:23 Atlantic Daylight Time,2020-07-31,09:30:23,-0300,36375825,govcanhealth,Health Canada and PHAC,,"Do you eat red onions? Outbreak investigators have determined that red onions imported from the U.S. are a likely source of the ongoing #Salmonella outbreak. 
Advice for what you should do to avoid getting sick ➡️: https://t.co/tUMsTRBo0i https://t.co/IDU6x2JUAp",en,[],['http://ow.ly/DdJG50AMXNl'],['https://pbs.twimg.com/tweet_video_thumb/EeQTRXDXgAUPdif.jpg'],14,225,101,['salmonella'],[],https://twitter.com/GovCanHealth/status/1289176583417126913,,,1,https://pbs.twimg.com/tweet_video_thumb/EeQTRXDXgAUPdif.jpg,,,,,,,"{'user_id': None, 'username': None}",,,,
1289169830147489792,1289169830147489792,2020-07-31 09:03:33 Atlantic Daylight Time,2020-07-31,09:03:33,-0300,36375825,govcanhealth,Health Canada and PHAC,,"Household chemicals like cleaning products pose a serious risk to children. Always keep these products out of sight and out of reach. Learn more safety tips: https://t.co/nU39B7c3ia
#COVID19 https://t.co/pK4r3IkCtN",en,[],['http://ow.ly/RqgA50AfNcg'],['https://pbs.twimg.com/media/EeQNIQXWkAEQxqy.png'],0,2,7,['covid19'],[],https://twitter.com/GovCanHealth/status/1289169830147489792,,,1,https://pbs.twimg.com/media/EeQNIQXWkAEQxqy.png,,,,,,,"{'user_id': None, 'username': None}",,,,
1289025513307230210,1289025513307230210,2020-07-30 23:30:05 Atlantic Daylight Time,2020-07-30,23:30:05,-0300,36375825,govcanhealth,Health Canada and PHAC,,"OUTBREAK UPDATE: There are now 114 #Salmonella Newport illnesses reported in Canada. Individuals in BC, AB, SK, MB and ON are advised to not eat any red onions imported from the U.S.. Read the updated advice: https://t.co/lNFk7za9Hy https://t.co/wfLI5xkgCY",en,[],['http://ow.ly/TvWo50AMXZl'],['https://pbs.twimg.com/tweet_video_thumb/EeOJ36bX0AITvAC.jpg'],11,351,162,['salmonella'],[],https://twitter.com/GovCanHealth/status/1289025513307230210,,,1,https://pbs.twimg.com/tweet_video_thumb/EeOJ36bX0AITvAC.jpg,,,,,,,"{'user_id': None, 'username': None}",,,,
1288980260902633472,1288980260902633472,2020-07-30 20:30:16 Atlantic Daylight Time,2020-07-30,20:30:16,-0300,36375825,govcanhealth,Health Canada and PHAC,,#RECALL Valor H5 series fireplaces recalled due to laceration hazard: https://t.co/R68EWIUmvC,en,[],['http://ow.ly/o0tB50AMJeM'],[],0,4,5,['recall'],[],https://twitter.com/GovCanHealth/status/1288980260902633472,,,0,,,,,,,,"{'user_id': None, 'username': None}",,,,
1288957631630106624,1288957631630106624,2020-07-30 19:00:21 Atlantic Daylight Time,2020-07-30,19:00:21,-0300,36375825,govcanhealth,Health Canada and PHAC,,#RECALL of certain hand sanitizers that contain technical-grade ethanol: https://t.co/IJB3pnUBmh,en,[],['http://ow.ly/gu5U50AMJ1n'],[],3,24,23,['recall'],[],https://twitter.com/GovCanHealth/status/1288957631630106624,,,0,,,,,,,,"{'user_id': None, 'username': None}",,,,
1288942553807630345,1288942553807630345,2020-07-30 18:00:26 Atlantic Daylight Time,2020-07-30,18:00:26,-0300,36375825,govcanhealth,Health Canada and PHAC,,#RECALL Dock Edge Ladder recalled due to a laceration hazard: https://t.co/K5aZFQRQjm,en,[],['http://ow.ly/gQ2750AMDfr'],[],0,2,2,['recall'],[],https://twitter.com/GovCanHealth/status/1288942553807630345,,,0,,,,,,,,"{'user_id': None, 'username': None}",,,,
1288912716728541186,1288912716728541186,2020-07-30 16:01:53 Atlantic Daylight Time,2020-07-30,16:01:53,-0300,36375825,govcanhealth,Health Canada and PHAC,,"When worn properly, wearing a non-medical mask or face covering can reduce the spread of infectious respiratory droplets. Spreading #misinformation can’t. Stay informed about #COVID19 by using reliable sources about masks: https://t.co/5DtIzdHPkk https://t.co/5AGw0qQs78",en,[],['http://ow.ly/M0M450AKwPz'],['https://pbs.twimg.com/media/EeMjSQtX0AA8SJv.png'],8,46,47,"['misinformation', 'covid19']",[],https://twitter.com/GovCanHealth/status/1288912716728541186,,,1,https://pbs.twimg.com/media/EeMjSQtX0AA8SJv.png,,,,,,,"{'user_id': None, 'username': None}",,,,
1288898053899005952,1288898053899005952,2020-07-30 15:03:37 Atlantic Daylight Time,2020-07-30,15:03:37,-0300,36375825,govcanhealth,Health Canada and PHAC,,Health Canada has been working with manufacturers to enable market access for commercial diagnostic devices to increase Canada’s #COVID19 diagnostic capacity: https://t.co/qVKEIKhtM6 https://t.co/LPBYrBIowl,en,[],['http://ow.ly/tCDF50AteTH'],['https://pbs.twimg.com/media/EeMV8ysWkAEsitH.png'],0,19,29,['covid19'],[],https://twitter.com/GovCanHealth/status/1288898053899005952,,,1,https://pbs.twimg.com/media/EeMV8ysWkAEsitH.png,,,,,,,"{'user_id': None, 'username': None}",,,,
1288852325902229508,1287894728244187136,2020-07-30 12:01:54 Atlantic Daylight Time,2020-07-30,12:01:54,-0300,36375825,govcanhealth,Health Canada and PHAC,,"@malikchabou (2/2) The products on this list have data to support a claim for use against COVID-19.
https://t.co/Id3vmeaZe4",en,['malikchabou'],['https://www.canada.ca/en/health-canada/services/drugs-health-products/disinfectants/covid-19/list.html'],[],0,0,0,[],[],https://twitter.com/GovCanHealth/status/1288852325902229508,,,0,,,,,,,,"{'user_id': '36375825', 'username': 'GovCanHealth'}",,,,
1288852287927058434,1287894728244187136,2020-07-30 12:01:45 Atlantic Daylight Time,2020-07-30,12:01:45,-0300,36375825,govcanhealth,Health Canada and PHAC,,@malikchabou (1/2) DIN 02469103 is not currently approved by Health Canada for this specific purpose. Health Canada has published a list of hard-surface disinfectants that are approved for use against COVID-19.,en,['malikchabou'],[],[],1,0,1,[],[],https://twitter.com/GovCanHealth/status/1288852287927058434,,,0,,,,,,,,"{'user_id': '81903506', 'username': 'malikchabou'}",,,,
1288851985790312449,1288096296532811776,2020-07-30 12:00:33 Atlantic Daylight Time,2020-07-30,12:00:33,-0300,36375825,govcanhealth,Health Canada and PHAC,,@Raman07022701 5/5) Please consult the following page for information for travellers without symptoms of COVID-19 returning to Canada: https://t.co/Jnbr6MisPs,en,['raman07022701'],['https://www.canada.ca/en/public-health/services/publications/diseases-conditions/2019-novel-coronavirus-information-sheet.html'],[],0,0,0,[],[],https://twitter.com/GovCanHealth/status/1288851985790312449,,,0,,,,,,,,"{'user_id': '36375825', 'username': 'GovCanHealth'}",,,,
1288851945214676992,1288096296532811776,2020-07-30 12:00:24 Atlantic Daylight Time,2020-07-30,12:00:24,-0300,36375825,govcanhealth,Health Canada and PHAC,,"@Raman07022701 (4/5) While in transit, people must follow the instructions of the quarantine officers and screening officers to avoid spreading infection to others. For example, practise physical distancing — maintain a 2-metre distance — and practise good hand hygiene and cough etiquette.",en,['raman07022701'],[],[],1,0,0,[],[],https://twitter.com/GovCanHealth/status/1288851945214676992,,,0,,,,,,,,"{'user_id': '36375825', 'username': 'GovCanHealth'}",,,,
1288851888725688321,1288096296532811776,2020-07-30 12:00:10 Atlantic Daylight Time,2020-07-30,12:00:10,-0300,36375825,govcanhealth,Health Canada and PHAC,,"@Raman07022701 (3/5) However, they must wear an appropriate non-medical mask or face covering while in transit and go directly to the place where they will quarantine themselves without delay.",en,['raman07022701'],[],[],1,0,0,[],[],https://twitter.com/GovCanHealth/status/1288851888725688321,,,0,,,,,,,,"{'user_id': '36375825', 'username': 'GovCanHealth'}",,,,
